ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4896.2 at 2011-05-02T16:45:12. Report at Monday, May 2, 2011. Processed Tuesday at 2011-05-03T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Alinta Energy Grp,AEJ,9.00,6.80,.10,,
Amex Res,AXZ,.84,.72,.51,,
Australand Assets assets,AAZPB,97.50,97.25,95.499,,
Caspian Oil & Gas,CIG,.016,.012,.01,,
Envestra,ENV,.665,.645,.64,,
Genetic Tech,GTG,.20,.105,.098,,
Gold Anomaly,GOA,.057,.035,.039,,
  opt jun12,GOAOA,.03,.016,.02,,
Metminco opt dec12,MNCO,.27,.235,.23,,
Oaks Hotels & Resort,OAK,.59,.45,.36,,
Orica pref,ORIPB,101.95,101.94,100.00,,
Seven Grp Hldgs pref,SVWPA,96.00,95.98,94.599,,
Sultan Corp,SSC,.042,.031,.035,,
Super Retail Grp,SUL,7.40,7.20,7.07,,
Supply Net,SNL,.58,.52,.515,,
Tribune Res,TBR,3.36,3.00,2.45,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
ADX Energy,ADX,.08,.084,.082,,
Alchemy Resources,ALY,.245,.29,.26,,
Altura Min opt aug11,AJMOA,.02,.028,.022,,
Antipa Min Ltd,AZY,.19,.20,-,,
Apex Minerals,AXM,.01,.011,.011,,
Betashares Us Dollar etf unt,USD,9.10,9.30,9.68,,
BlueScope Steel,BSL,1.675,1.89,1.83,,
Brazilian Metal Grp opt mar14,BMGO,.04,.041,-,,
Carnarvon Pet,CVN,.23,.285,.31,,
Cauldron Energy,CXU,.16,.18,.21,,
Citigold Corp,CTO,.076,.089,.086,,
Clean TeQ Hldgs,CLQ,.029,.033,.035,,
Cobar Cons Res rts13mayd,CCUR,.175,.225,-,,
CSR,CSR,2.95,3.08,3.12,,
Energy Res,ERA,5.17,6.01,6.76,,
Exoma Energy,EXE,.15,.175,.18,,
Fox Res,FXR,.08,.084,.085,,
Genera Biosystems,GBI,.22,.25,.25,,
Geodynamics opt mar12,GDYO,.025,.027,.029,,
IDT Aust,IDT,.42,.475,.50,,
Ironclad Min,IFE,.655,.715,.70,,
Jindalee Res,JRL,.38,.44,.45,,
MacPhersons Reward,MRP,.285,.315,.30,,
Marenica Energy,MEY,.04,.049,.047,,
Mikoh Corp,MIK,.024,.028,.028,,
Mincor Res,MCR,1.165,1.23,1.275,,
Modena Res,MDA,.014,.017,.016,,
Musgrave Min,MGV,.21,-,-,,
My ATM Hldgs,MYA,.06,.07,.10,,
Neptune Marine,NMS,.038,.043,.041,,
OM Hldgs,OMH,1.11,1.255,1.22,,
OneSteel,OST,2.04,2.25,2.26,,
Pro Medicus,PME,.28,.305,.30,,
Probiotec,PBP,.43,.465,.57,,
Redbank Copper,RCP,.016,.018,.018,,
Republic Gold,RAU,.004,.005,.007,,
Seven West Media,SWM,4.82,4.99,5.12,,
Souls Private Equity,SOE,.075,.079,.076,,
Stirling Res,SRE,.018,.019,.025,,
Tango Petroleum,TNP,.033,.036,.034,,
Teranga Gold cdi,TGZ,2.24,2.39,2.31,,
Torrens Energy,TEY,.071,.079,.075,,
VDM Grp,VMG,.195,.225,.20,,
VMoto,VMT,.017,.025,.037,,
Westfield Grp stp,WDC,8.90,8.97,8.91,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
