Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4765.9 at 16:47 11/11/2009  Report at 19:05 Wednesday 11/11/2009. Processed 19:22 Wednesday 11/11/2009.,,,,,,,,,,,,


,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
A1 Min Ltd,AAM,0.33,0.245,0.245,,,,,,,,
Adultshop Com opt dec11,ASCO,0.003,0.002,0.002,,,,,,,,
Advanced Energy,AES,0.085,0.067,0.079,,,,,,,,
Anvil Min cdi,AVM,3.62,3.26,3.37,,,,,,,,
Atomic Res opt aug11,ATQO,0.035,0.034,0.034,,,,,,,,
Augur Res Ltd,AUK,0.087,0.071,0.07,,,,,,,,
Aurora Min Ltd,ARM,0.49,0.435,0.48,,,,,,,,
Avalon Min,AVI,0.28,0.23,0.25,,,,,,,,
Bell Financial Grp,BFG,1.4,1.24,1.25,,,,,,,,
Bionomics Ltd,BNO,0.43,0.36,0.37
Breakaway Res,BRW,0.145,0.105,0.13
Buccaneer Energy,BCC,0.095,0.073,0.081
  opt nov12,BCCO,0.047,0.042,0.04
Carsales Com Ltd,CRZ,4.49,4.25,4.16
Cloncurry Metals,CLU,0.099,0.084,0.089
Cobar Cons,CCU,0.335,0.265,0.245
Credit Corp Grp,CCP,2.6,2.26,2.47
Cryosite Ltd,CTE,0.15,0.12,0.12
Dexus Rents Tr rents,DXRPA,85.51,85,85.5
Dolomatrix Intl,DMX,0.31,0.3,0.29
Downer EDI Ltd,DOW,9.24,8.57,9.14
Envirogold Ltd opt dec09,EVGOA,0.013,0.009,0.009
Esperance ctg,ESMCA,0.07,0.06,0.06
Falcon Min Ltd,FCN,0.27,0.215,0.22
Flight Centre,FLT,17.61,17.03,17.47
Gazal Corp,GZL,1.55,1.4,1.44
Global Geoscience,GSC,0.089,0.072,0.071
GRD Ltd,GRD,0.55,0.54,0.545
Hyperion Flagship,HIP,1.5,1.38,1.4
Kentor Gold Ltd,KGL,0.175,0.135,0.135
Kingsgate Cons,KCN,9.45,8.62,8.72
Lincoln Min opt jun10,LMLO,0.105,0.075,0.092
McMillan Shakespeare,MMS,4.4,4.2,4.19
National Leisure,NLG,0.038,0.03,0.03
Navitas Ltd,NVT,4.14,3.95,3.86
Netcomm Ltd,NTC,0.46,0.42,0.42
Newport Min Ltd,NMN,0.245,0.23,0.23
Northern Min,NMI,0.245,0.15,0.15
  opt dec11,NMIOB,0.12,0.06,0.075
NSL Cons Ltd,NSL,0.037,0.029,0.032
OceanaGold Corp cdi,OGC,1.5,1.3,1.33
Octanex NL opt dec10,OXXO,0.135,0.125,-
Paramount Min,PCP,0.12,0.1,0.077
Regis Reources opt jan14,RRLO,0.3,0.22,0.26
Rio Tinto Ltd,RIO,68.88,65,67.99
Sabre Res,SBR,0.39,0.33,0.345
Sino Gold Min Ltd,SGX,7.73,7.38,7.43
Terrain Min,TMX,0.091,0.075,0.063
Troy Res NL,TRY,2.86,2.64,2.705
Tutt Bryant Grp,TBG,0.86,0.8,0.84
Universal Biosensors cdi,UBI,2.2,1.76,1.89
Venus Res,VNS,0.65,0.405,0.44
Village Roadshow 'a' pref,VRLPA,1.87,1.825,1.78
Wotif Com Hldgs,WTF,6.6,6.09,6.13
New Yearly Lows,,,,
Amalgamated Hldgs rts23novd,AHDR,1.55,1.65,-
Apex Min NL optnov12d,AXMO,0.019,0.025,-
Exoma Energy Ltd opt sep12,EXEOA,0.1,0.15,0.15
Golden State Res opt nov10,GDNOA,0.005,0.006,0.006
Ludowici Ltd 6% cum pf,LDWPB,0.9,0.95,0.95
Mithril Res opt sep11,MTHO,0.115,0.135,0.12
Northern Uranium opt sep12,NTUOA,0.055,0.062,0.071
Octanex NL opt dec10,OXXO,0.099,0.1,-
