Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 5011.6 at 16:37 12/4/2010  Report at 19:05 Monday 12/4/2010. Processed 21:06 Monday 12/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
Platina Res opt feb11,PGMO,0.065,0.06,0.035,,,,,,,,
Rialto Energy,RIA,0.39,0.38,0.18,,,,,,,,
Ridley Corp,RIC,1.27,1.25,1.15,,,,,,,,
Riviera Res opt dec14,RVEO,0.06,0.04,0.05,,,,,,,,
Royal Res opt oct11,ROYO,0.23,0.18,0.16,,,,,,,,
Samson Oil & Gas,SSN,0.041,0.039,0.035,,,,,,,,
  opt dec12,SSNO,0.024,0.023,0.02,,,,,,,,
Soul Pattinson,SOL,15.29,15.16,14.5,,,,,,,,
SPDR 200 Fd etf unt,STW,47.27,47.15,46.68,,,,,,,,
SPDR 50 Fd etf unt,SFY,49.6,49.5,49.59,,,,,,,,
Sphere Min Ltd,SPH,1.955,1.855,1.86,,,,,,,,
Spitfire Res,SPI,0.17,0.155,0.15,,,,,,,,
Sth Boulder Mines,STB,0.815,0.72,0.475,,,,,,,,
Sthn Uranium,SNU,0.26,0.23,0.16,,,,,,,,
Tishman Speyer unt,TSO,0.495,0.48,0.435,,,,,,,,
Van Eyk Three Pillar,VTP,0.945,0.94,0.915,,,,,,,,
Victorian Gold Mines opt mar14,VGMO,0.042,0.04,-,,,,,,,,
Vietnam Industrial,VII,0.45,0.39,0.4,,,,,,,,
Village Roadshow 'a' pref,VRLPA,2.65,2.61,2.4,,,,,,,,
Whitehaven Coal,WHC,6.05,5.83,5.33,,,,,,,,
New Yearly Lows,,,,,,,,,,,,
Alcoa Inc cdi,AAI,39.9,44,45.19,,,,,,,,
Diatreme Res,DRX,0.088,0.09,0.095,,,,,,,,
Galileo Japan Tr unt,GJT,0.033,0.034,0.034,,,,,,,,
Geothermal Res,GHT,0.26,0.28,0.27,,,,,,,,
Infomedia Ltd,IFM,0.235,0.24,0.25,,,,,,,,
Magna Min NL,MAN,0.004,0.005,0.005,,,,,,,,
Nufarm Ltd,NUF,7.83,8.19,8.12,,,,,,,,
Oldfields Hldgs,OLH,0.17,0.19,0.2,,,,,,,,
World Net Services,WNS,0.03,0.15,0.15,,,,,,,,
