ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5532.2 at 2015-01-29T16:41:36. Report at Thursday, January 29, 2015. Processed Friday at 2015-01-30T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
360 Capital Indust ord unt,TIX,2.78,2.69,2.57,,
ASX,ASX,38.19,37.69,37.20,,
Aust Careers Network,ACO,1.85,1.60,1.42,,
Aust Vintage,AVG,.465,.42,.41,,
Bendigo & Adelaide Bk,BEN,13.53,13.14,13.18,,
BetaShares US Dollar etf unt,USD,12.49,12.30,12.15,,
Blackmores,BKL,41.83,40.95,35.20,,
Cardinal Res,CDV,.071,.05,.055,,
Carnegie Wave Energy,CWE,.07,.06,.067,,
Centuria Metropolitan stp,CMA,2.15,2.13,2.12,,
Collins Foods,CKF,2.53,2.46,2.30,,
C'wlth Bank  of Aust,CBA,89.04,86.23,86.64,,
Connexion Media,CXZ,.32,.295,.195,,
Credit Corp Grp,CCP,11.65,11.10,9.90,,
CSR,CSR,4.02,3.67,3.95,,
Diversified United Inv new,DUIN,3.39,3.30,3.31,,
Elders hybrids,ELDPA,67.50,65.00,62.25,,
Eneabba Gas,ENB,.03,.016,.016,,
Estia Health,EHE,5.15,4.90,4.99,,
Future Generation Inv opt sep16,FGXO,.07,.056,.055,,
Genesis Energy,GNE,2.14,2.09,2.12,,
Globe Int'l,GLB,.76,.73,.75,,
Harvey Norman,HVN,3.94,3.75,3.77,,
Highfield Res,HFR,.795,.74,.64,,
iShares Treasury etf unt,IGB,107.97,107.47,106.10,,
iShares MSCI Japan cdi,IJP,14.82,14.33,14.28,,
Marenica Energy,MEY,.32,.30,.27,,
Medical Develop,MVP,1.85,1.66,1.35,,
Mirvac Grp stp,MGR,1.96,1.915,1.895,,
Market Vectors Banks etf unt,MVB,27.57,27.02,26.61,,
oOh! Media,OML,2.10,1.93,2.00,,
Pact Grp Hldgs,PGH,4.79,4.33,4.49,,
Platinum Asset,PTM,8.64,8.50,7.41,,
Prophecy Int'l,PRO,.62,.57,.45,,
QV Equities,QVE,1.075,1.06,1.04,,
Retail Food Grp,RFG,6.26,6.00,5.96,,
SPDR Aust Bond,BOND,26.54,26.45,26.28,,
Surfstitch Grp,SRF,1.05,.965,1.04,,
Tabcorp Hldgs,TAH,4.60,4.47,4.29,,
Tatts Grp,TTS,3.91,3.69,3.59,,
Templeton Global,TGG,1.50,1.44,1.46,,
Westfield Corp stp,WFD,10.01,9.68,9.41,,
Wilson HTM Inv,WIG,.92,.85,.78,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Alchemia,ACL,.072,.09,.084,,
Anteo Diagnostics,ADO,.086,.10,.11,,
Argonaut Res,ARE,.01,.012,.012,,
Atrum Coal,ATU,.85,1.00,.905,,
Austin Engineer,ANG,.68,.76,.705,,
Bendigo & Adelaide Bk pref 2,BENPE,95.70,97.90,97.551,,
BetaShares Commods etf unt,QCB,11.28,11.50,12.52,,
BetaShares Crude Oil etf unt,OOO,23.52,24.78,28.70,,
CBG Capital opt sep16,CBCO,.02,.03,.03,,
Ceramic Fuel Cells,CFU,.004,.005,.006,,
Cokal,CKA,.06,.071,.075,,
Cooper Energy,COE,.24,.26,.28,,
Emeco Hldgs,EHL,.11,.125,.145,,
Empire Energy,EEG,.021,.028,.032,,
Enterprise Metals,ENT,.023,.03,.034,,
EnviroMission,EVM,.036,.044,.038,,
Global Health,GLH,.225,.255,.24,,
HGL,HNG,.24,.25,.30,,
Jumbo Interactive,JIN,.95,.97,.96,,
KBL Mining,KBL,.02,.028,.021,,
Latam Autos,LAA,.21,.24,.23,,
Lynas Corp opt sep15,LYCO,.005,.007,.006,,
Matrix C & E,MCE,.57,.63,.67,,
MEO Aust,MEO,.012,.015,.016,,
Meteoric Res,MEI,.012,.014,.02,,
Metgasco,MEL,.03,.034,.04,,
Mineral Commodities,MRC,.095,.11,.11,,
MMA Offshore,MRM,.79,.955,1.025,,
Monash IVF Grp,MVF,1.305,1.335,1.35,,
NewSat,NWT,.078,.14,.145,,
NRW Hldgs,NWH,.29,.295,.35,,
Oncosil Medical,OSL,.067,.074,.074,,
Pan Asia Corp,PZC,.004,.01,.012,,
Pine Capital,PCD,.155,.16,-,,
Promesa,PRA,.004,.005,.005,,
Red Metal,RDM,.067,.068,.081,,
Saunders Int'l,SND,.62,.93,.88,,
Smart Parking,SPZ,.09,.10,.105,,
Suda,SUD,.037,.039,.05,,
Target Energy,TEX,.017,.026,.027,,
Viking Mines,VKA,.015,.019,.02,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
