ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5562.6 at 2015-06-11T16:37:06. Report at Thursday, June 11, 2015. Processed Friday at 2015-06-12T01:00:11+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Altura Mining opt jun16,AJMO,.01,.004,.005,,
Auroch Min,AOU,.08,.07,.051,,
Aust Ethical,AEF,56.00,53.00,51.25,,
Axiom Min cdi,AVQ,.485,.435,.45,,
Bellamys Aust,BAL,4.55,3.80,3.79,,
Blaze Int'l def,BLZDA,.17,.02,-,,
Burson Grp,BAP,3.60,3.41,3.53,,
Crowd Mobile,CM8,.255,.19,.17,,
Elders lpyr3qut,ELDPA,76.00,75.00,75.20,,
Empire Res,ERL,.016,.003,.005,,
Enzumo,ENZ,.265,.24,.255,,
Erin Res,ERI,.021,.019,.02,,
ETFS Copper,ETPCOP,36.00,35.48,35.48,,
Hampton Hill Min,HHM,.034,.025,.03,,
Harvey Norman,HVN,4.80,4.70,4.74,,
Life Healthcare Grp,LHC,3.57,3.53,3.49,,
Lion Energy,LIO,.27,.22,.15,,
Migme,MIG,1.15,1.05,.95,,
Nemex Res,NXR,.16,.125,.135,,
Nufarm,NUF,8.06,7.95,7.95,,
Nuplex Industries,NPX,3.97,3.85,3.67,,
Peel Mining,PEX,.31,.125,.105,,
PMP,PMP,.55,.48,.45,,
Red Emperor Res,RMP,.096,.072,.07,,
Ridley Corp,RIC,1.24,1.215,1.207,,
Templeton Global rtsforusd,TGGR,.08,-,-,,
Unity Min,UML,.023,.021,.019,,
Vortex Pipes,VTX,.023,.02,.02,,
Western Mining,WMN,.55,.545,.54,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Affinity Education,AFJ,.93,.95,1.01,,
Amex Resources,AXZ,.42,.445,.445,,
ANZ Banking Grp fym3qut,ANZHA,101.91,103.30,102.90,,
Apollo Minerals,AON,.044,.062,.053,,
Ascot Res,AZQ,.05,.051,.065,,
ASK Funding,AKF,.07,.077,.078,,
Aust Finance Grp,AFG,1.06,1.095,1.13,,
Aust Leaders Fund,ALF,1.075,1.15,1.22,,
Bendigo&Adelaide Bk lpyr6ut,BENPD,103.10,103.30,103.46,,
Caltex Aust hym3qut,CTXHA,103.55,105.05,105.00,,
Cape Lambert Res,CFE,.025,.026,.029,,
Challenger lpyr3qut,CGFPA,95.31,96.05,96.75,,
Clime Capital lpvr6qut,CAMPA,1.50,1.73,1.84,,
C'wlth Bank  of Aust nyr3qut,CBAPC,99.93,101.40,102.79,,
  nyr3qut,CBAPD,92.50,93.48,93.50,,
Coventry Grp,CYG,1.53,1.55,1.60,,
Crown Resorts hym3qut,CWNHB,98.25,98.85,99.62,,
DWS,DWS,.635,.65,.655,,
Fonterra S/H Fund ord unt,FSF,4.21,4.38,4.43,,
FYI Resources,FYI,.029,.03,.03,,
Gas2Grid,GGX,.004,.007,.006,,
Huon Aquaculture,HUO,3.30,3.42,3.53,,
Kathmandu Hldgs,KMD,1.18,1.225,1.295,,
Killara Res,KRA,.004,.005,.005,,
Kinetiko Energy,KKO,.018,.021,.02,,
Matrix C & E,MCE,.52,.53,.53,,
Metro Perform Glass,MPP,1.505,1.67,1.64,,
MYOB Grp,MYO,3.32,3.45,3.39,,
National Aust Bank nyr3qum,NABPC,98.20,100.05,99.65,,
Oldfields Hldgs,OLH,.055,.07,.079,,
Regis Res,RRL,1.115,1.13,1.165,,
Resource Dev Grp,RDG,.013,.017,.018,,
Superloop,SLC,1.70,1.92,-,,
Tawana Res,TAW,.004,.005,.005,,
Templeton Global rtsforusd,TGGR,.052,-,-,,
Tissue Therapies,TIS,.032,.039,.06,,
Troy Resources,TRY,.335,.365,.385,,
WAM Active,WAA,.98,1.03,1.02,,
Westpac Banking nyr3qut,WBCPE,94.80,96.70,95.60,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
