ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4124.4 at 2012-05-21T17:01:25. Report at Monday, May 21, 2012. Processed Tuesday at 2012-05-22T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Corum Grp,COO,.08,.077,.066,,
IEF Real Estate Ent rts 24may,IEFR,.002,.001,-,,
iShares UBS Gov Infl etf unt,ILB,104.20,103.95,101.14,,
MAX Trust unt,MXQ,.245,.225,.225,,
Noble Min Res opt may15,NMGO,.08,.07,.045,,
Ramsay Health Care,RHC,21.20,21.12,20.15,,
Rocklands Rich,RCI,.47,.40,.37,,
Russell Aust Semi Bnd etf unt,RSM,20.79,20.77,20.42,,
Russell Aust Govt Bnd etf unt,RGB,21.35,21.15,20.59,,
Sterling Biofuels,SBI,.072,.07,.07,,
Vngd Aust Govt Bond etf unt,VGB,51.29,51.07,50.10,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
A1 Invest & Res,AYI,.006,.007,.008,,
Acacia Coal,AJC,.031,.032,.034,,
A-Cap Res,ACB,.12,.13,.21,,
Alkane Res,ALK,.88,.90,1.19,,
Ambassador Oil & Gas,AQO,.15,.16,.17,,
Aquarius Platinum,AQP,1.305,1.325,2.00,,
Arafura Resources,ARU,.20,.205,.25,,
Aspire Min,AKM,.165,.17,.28,,
Astivita Renewables,AIR,.29,.34,.38,,
Astro Res,ARO,.001,.002,.002,,
Atlantic,ATI,.42,.46,.56,,
Audio Pixels,AKP,4.80,5.10,5.76,,
Aurium Res,AGU,.017,.02,.021,,
Ausgold opt mar13,AUCO,.45,.495,.60,,
AusQuest,AQD,.044,.05,.062,,
Austin Explore,AKK,.019,.02,.027,,
Azure Minerals,AZS,.021,.022,.032,,
Bandanna Energy,BND,.415,.43,.675,,
Barra Res,BAR,.018,.019,.024,,
Bass Strait Oil Co,BAS,.015,.016,.018,,
Bathurst Res,BTU,.445,.46,.61,,
Bauxite Resources,BAU,.11,.115,.125,,
BetaShares Crude Oil etf unt,OOO,50.10,50.50,55.87,,
BioProspect,BPO,.002,.003,.003,,
Blina Minerals,BDI,.003,.004,.005,,
Bora Bora Res,BBR,.19,.20,-,,
Botswana Metals opt jun13,BMLO,.002,.003,.004,,
BPH Energy,BPH,.02,.022,.026,,
Bradken,BKN,5.93,6.10,7.22,,
Buccaneer Energy,BCC,.045,.047,.05,,
Carabella Res,CLR,.65,.70,.76,,
Carrick Gold,CRK,.24,.245,.345,,
Cervantes Corp,CVS,.006,.011,.011,,
Challenger,CGF,3.47,3.48,3.48,,
Chinalco Yunnan Copper,CYU,.13,.14,.15,,
Corazon opt apr13,CZNO,.003,.006,.02,,
Cortona Res,CRC,.089,.095,.12,,
County Coal,CCJ,.37,.40,.50,,
Crusader Res,CAS,.63,.71,.80,,
Cuesta Coal,CQC,.135,.14,-,,
Dampier Gold,DAU,.18,.195,.195,,
Dart Energy,DTE,.18,.19,.27,,
David Jones,DJS,2.18,2.19,2.23,,
Dyesol,DYE,.125,.13,.175,,
Eden Energy,EDE,.012,.014,.022,,
Energy Developments,ENE,2.25,2.38,2.40,,
Fission Energy,FIS,.018,.026,.026,,
Geodynamics,GDY,.11,.115,.145,,
Global Metals opt nov15,GXNOB,.002,.003,.003,,
Guildford Coal,GUF,.47,.48,.62,,
Gulf Industrials,GLF,.006,.007,.013,,
Hunter Hall Int'l,HHL,3.40,3.55,3.76,,
Ikwezi Mining,IKW,.15,.16,.20,,
IMX Res,IXR,.235,.26,.285,,
Incitec Pivot,IPL,2.87,2.92,3.04,,
Intec,INL,.009,.01,.011,,
Intra Energy,IEC,.24,.25,.275,,
Intrepid Mines,IAU,.55,.57,.655,,
Invictus Gold,IVG,.048,.06,.057,,
Iron Road,IRD,.45,.46,.55,,
Ivanhoe Aust,IVA,.72,.76,1.13,,
Jetset Travelworld,JET,.34,.345,.45,,
KBL Mining,KBL,.14,.145,.16,,
Kidman Res,KDR,.17,.18,.18,,
Kingsgate Cons,KCN,4.99,5.00,5.84,,
Kresta Hldgs,KRS,.12,.13,.14,,
Kuth Energy,KEN,.029,.034,.033,,
Marenica Energy,MEY,.011,.012,.012,,
Marmota Energy,MEU,.036,.037,.057,,
Medivac,MDV,.005,.006,.006,,
MHM Metals opt aug12,MHMO,.28,.30,.365,,
Mineral Commodities,MRC,.062,.069,.069,,
Molopo Energy,MPO,.47,.485,.625,,
Montezuma Min Co,MZM,.21,.22,.25,,
Naracoota Res,NRR,.06,.063,.085,,
National Aust Bank natincsec,NABHA,69.50,70.25,72.90,,
New Hope Corp,NHC,4.10,4.14,4.70,,
Nimrodel Res,NMR,.019,.021,.027,,
Northern Min,NMI,.03,.032,.048,,
NuPower Res,NUP,.023,.025,.03,,
Octanex,OXX,.11,.15,.185,,
Opus Grp,OPG,.40,.48,.75,,
Ord River Res,ORD,.017,.018,.024,,
Otis Energy,OTE,.003,.004,.004,,
Overland Res,OVR,.031,.04,.046,,
Panax Geothermal,PAX,.009,.01,.011,,
Paperlinx Sps Tr pref,PXUPA,11.16,11.45,13.22,,
Patrys,PAB,.025,.026,.029,,
Perilya,PEM,.305,.31,.36,,
Poseidon Nickel,POS,.092,.095,.108,,
Potash Min,POK,.245,.26,.50,,
Qld Bauxite,QBL,.016,.02,.018,,
Qld Mining Corp,QMN,.025,.026,.034,,
Raisama Energy,RAI,.04,.042,.065,,
Red Hill Iron,RHI,1.90,2.00,2.08,,
RedFlow,RFX,.115,.16,.21,,
RMG,RMG,.004,.005,.006,,
Robust Res,ROL,.99,1.00,1.17,,
Rongtai Int'l Grp,RIG,.14,.15,.165,,
Solco,SOO,.039,.04,.044,,
Spitfire Res,SPI,.075,.076,.093,,
Sumatra Copper cdi,SUM,.092,.095,.11,,
TFS Corp,TFC,.385,.405,.505,,
Universal Coal cdi,UNV,.15,.16,.195,,
Uranex,UNX,.13,.135,.215,,
WCP Res,WCP,.047,.05,.057,,
West African Res,WAF,.15,.165,.25,,
West Wits Min,WWI,.02,.021,.026,,
Wide Bay Aust,WBB,5.97,6.05,6.52,,
Zambezi Res cdi,ZRL,.006,.007,.009,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
