ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4935.6 at 2011-02-23T16:39:03. Report at Wednesday, February 23, 2011. Processed Thursday at 2011-02-24T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Alamar Res,ALG,.56,.50,.49,,
Alcyone Res,AYN,.057,.053,.047,,
Amcor,AMC,7.18,6.82,6.99,,
Austbrokers Hldgs,AUB,5.52,5.50,5.26,,
Bioniche cdi,BNC,1.54,1.53,1.52,,
Botswana Metals opt jun13,BMLO,.068,.045,-,,
Brighton Min,BTN,.31,.25,.28,,
Caltex Aust,CTX,15.60,14.79,15.09,,
Campbell Brothers,CPB,42.67,42.29,40.50,,
CAR Park Tech Ltd,CPZ,.37,.295,.325,,
CBio,CBZ,.60,.405,.375,,
Centro Retail stp,CER,.36,.34,.275,,
China Magnesium,CMC,.32,.28,.28,,
Cluff Res,CFR,.01,.008,.005,,
  opt jul11,CFROB,.003,.001,.001,,
Cobar Cons Res,CCU,.935,.92,.71,,
Corporate Travel,CTD,1.95,1.71,1.84,,
Data#3,DTL,15.80,14.98,12.55,,
DEXUS Rents Tr rents,DXRPA,94.50,94.00,92.98,,
Emeco Hldgs,EHL,1.225,1.17,1.145,,
Empire Oil & Gas,EGO,.026,.018,.012,,
Ethane Pipeline stp,EPX,1.60,1.515,1.40,,
Fortis Min,FMJ,1.55,1.32,.32,,
Gascoyne Res,GCY,.205,.105,.10,,
GB Energy opt jul11,GBXOA,.015,.01,.007,,
Global Construct,GCS,1.63,1.60,1.35,,
GME Resources,GME,.15,.145,.11,,
Greenvale Min,GRV,.19,.15,.11,,
Hitech Grp Aust,HIT,.065,.05,.058,,
Monteray Grp,MRY,.23,.012,.012,,
Monto Minerals,MOO,.025,.021,.019,,
Mortgage Choice,MOC,1.52,1.425,1.41,,
REVA Medical cdi,RVA,1.36,1.35,1.32,,
Ross Human Direction,RHD,.84,.835,.76,,
RP Data,RPX,1.67,1.665,1.665,,
UGL,UGL,15.74,15.48,15.46,,
Village Roadshow,VRL,3.58,3.32,3.05,,
Vngd All-World ex-US cdi,VEU,50.63,49.28,49.47,,
Vocus Comms,VOC,1.65,1.56,1.51,,
Wellcom Grp,WLL,2.55,2.43,2.29,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Acclaim Explore,AEX,.009,.012,.015,,
Altium,ALU,.13,.15,.16,,
Apex Minerals rts07mard,AXMR,.003,.004,-,,
Black Mountain,BMZ,.225,.23,-,,
Blackgold Int'l,BGG,.225,-,-,,
Bounty Oil & Gas,BUY,.038,.04,.044,,
CCK Financial,CCK,.05,.054,.07,,
Ceramic Fuel Cells,CFU,.12,.13,.125,,
CL Asset Hldgs,CLS,.60,.75,.72,,
Coffey Int'l,COF,.77,.80,.98,,
CSR def,CSRDA,3.41,3.54,-,,
Diploma Grp,DGX,.255,.28,.28,,
European Nickel cdi,ENK,.26,.27,.285,,
FerrAus fpo ex,FRSN,.80,-,-,,
Global Masters Fund,GFL,.71,.75,.75,,
Hyperion Flagship,HIP,1.25,1.35,1.38,,
Infigen Energy stp,IFN,.46,.475,.485,,
Invictus Gold,IVG,.145,.16,.16,,
Korvest,KOV,4.10,4.25,4.45,,
MaxiTRANS Ind,MXI,.23,.26,.25,,
Midas Res,MDS,.03,.035,.035,,
Moby Oil & Gas,MOG,.051,.053,.052,,
Nido Petroleum,NDO,.088,.09,.10,,
NT Res,NTR,.115,.17,.13,,
Phoenix Gold,PXG,.16,.17,.165,,
Pro Medicus,PME,.365,.41,.51,,
Questus,QSS,.028,.03,.04,,
Riedel Resources,RIE,.15,.16,.18,,
Seek,SEK,6.23,6.98,6.47,,
Senetas Corp,SEN,.026,.027,.029,,
Sherwin Iron opt jun12,SHDO,.07,.08,.071,,
Singapore Tel cdi,SGT,2.24,2.27,2.34,,
The Reject Shop,TRS,12.10,12.71,12.72,,
Traffic Tech,TTI,.023,.03,.029,,
Unity Min,UML,.155,.165,.175,,
WAM Active opt apr11,WAAO,.003,.005,.004,,
West Aust News,WAN,5.36,6.28,6.17,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
