ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5114.1 at 2014-02-04T16:38:35. Report at Tuesday, February 4, 2014. Processed Wednesday at 2014-02-05T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Altura Min,AJM,.20,.18,.18,,
Country Road,CTY,7.00,4.83,4.83,,
Gold Road Res,GOR,.135,.125,.13,,
Innate Immuno,IIL,.21,.185,.20,,
Mnemon,MNZ,1.39,1.30,1.30,,
National Storage REIT stp,NSR,1.14,1.12,1.12,,
REA Grp,REA,44.03,42.42,42.42,,
Red Mountain Mining opt jun14,RMXO,.013,.011,.011,,
  opt jun16,RMXOA,.012,.01,.01,,
Sterling Plantations,SBI,.08,.062,.07,,
Tassal Grp,TGR,3.46,3.33,3.34,,
Universal Coal cdi,UNV,.135,.13,.13,,
XState Res,XST,.061,.053,.058,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Acrux,ACR,2.06,2.32,2.32,,
ALS,ALQ,7.63,7.94,7.94,,
AMCB Fund No 5,AKY,72.79,81.03,80.83,,
AMP,AMP,4.11,4.25,4.25,,
AMP Grp Finance frn apr19,AQNHA,100.50,102.00,102.00,,
Aust Master Fund No 4,AYK,99.97,100.61,100.22,,
Argonaut Res,ARE,.018,.019,.019,,
Armour Energy,AJQ,.15,.17,.17,,
Artemis Res,ARV,.003,.004,.004,,
Aspen Grp stp,APZ,1.34,1.41,1.41,,
Buccaneer Energy,BCC,.01,.012,.011,,
Cadence Capital opt aug15,CDMO,.053,.065,.065,,
Charter Hall Ret REIT unt,CQR,3.50,3.53,3.53,,
Coca-Cola Amatil,CCL,11.375,11.64,11.64,,
Empire Res,ERL,.006,.007,.007,,
Energy Metals,EME,.145,.15,.15,,
ETFS Corn,ETPCRN,1.845,1.97,1.97,,
ETFS Wheat,ETPWHT,1.41,1.44,1.44,,
Flinders Mines,FMS,.028,.03,.03,,
Fox Res,FXR,.01,.013,.013,,
Greenland Min & Energy,GGG,.177,.18,.18,,
Hastings High Yld unt,HHY,.30,.335,.325,,
Hodges Res,HDG,.01,.021,.021,,
Infigen Energy stp,IFN,.23,.235,.235,,
Karoon Gas Aust,KAR,3.055,3.08,3.08,,
Kidman Res,KDR,.14,.165,.165,,
LogiCamms,LCM,1.085,1.32,1.32,,
Mantle Min Corp,MNM,.022,.025,.025,,
Metcash,MTS,2.96,2.975,2.975,,
MHM Metals,MHM,.04,.057,.05,,
Market Vectors Banks etf unt,MVB,24.00,24.63,24.63,,
Modun Res,MOU,.002,.004,.004,,
Octanex,OXX,.125,.13,.13,,
Pancontinental Oil,PCL,.041,.043,.043,,
Pioneer Res,PIO,.01,.011,.011,,
Potash Min,POK,.052,.055,.055,,
Red Fork Energy,RFE,.172,.185,.185,,
Silver Chef,SIV,4.75,4.86,4.86,,
Tatts Grp,TTS,2.90,2.94,2.94,,
Treasury Wine Estates,TWE,3.42,3.56,3.56,,
Ventnor Res,VRX,.06,.08,.08,,
Vngd FTSE Emerging etf unt,VGE,46.69,48.00,48.00,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
