ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4206.6 at 2012-01-10T16:41:00. Report at Tuesday, January 10, 2012. Processed Wednesday at 2012-01-11T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
ANZ Banking Grp pref cps3,ANZPC,104.00,103.49,103.50,,
Biotron,BIT,.15,.14,.135,,
Copper Strike,CSE,.035,.034,.032,,
CTI Logistics,CLX,1.40,1.35,1.32,,
Drillsearch Energy,DLS,.925,.875,.82,,
Facilitate Digital,FAC,.12,.098,.095,,
Greencross,GXL,1.44,1.41,1.415,,
iiNet,IIN,3.08,2.97,2.99,,
ING Private Equity,IPE,.365,.36,.355,,
Integrated Research,IRI,.525,.475,.49,,
ITL,ITD,.13,.11,.11,,
Origin Energy frn dec71,ORGHA,103.50,102.95,102.70,,
Red Fork Energy,RFE,.92,.90,.89,,
Senex Energy Ltd,SXY,.755,.665,.72,,
Terrain Minerals,TMX,.039,.03,.029,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
ARC Explore,ARX,.006,.007,.007,,
Celamin Hldgs,CNL,.13,.18,.18,,
Centaurus Metals,CTM,.48,.49,.49,,
eServGlobal,ESV,.32,.34,.34,,
Excela,EXA,.10,.105,.105,,
Forte Cons opt apr14,FRCO,.05,.065,.053,,
Gas2Grid,GGX,.04,.045,.045,,
Gunns,GNS,.095,.105,.11,,
Hudson Res,HRS,.23,.27,.24,,
IDM Intl opt jun13,IDMO,.01,.014,.014,,
ING Real Est Ente unt,IEF,.047,.05,.05,,
Invictus Gold,IVG,.06,.07,.07,,
Jupiter Energy,JPR,.37,.41,.40,,
Krucible Metals,KRB,.10,.125,.125,,
Kumarina Res Ltd,KMR,.215,.24,.23,,
L&M Energy,LME,.058,.065,.062,,
Lochard Energy Grp cdi,LHD,.125,.13,.13,,
Magellan Pet cdi,MGN,1.20,1.40,1.40,,
Phillips River Mining,PRH,.18,.24,.22,,
Siburan Res,SBU,.14,.15,.15,,
Sino Gas Energy,SEH,.034,.035,.035,,
Solco,SOO,.055,.056,.06,,
Syndicated Metals,SMD,.068,.07,.07,,
Titan Energy Service,TTN,.86,.89,.87,,
Vital Metals,VML,.051,.055,.056,,
YTC Res,YTC,.385,.405,.415,,
Zheng He Global Cap,ZHE,.10,.14,.14,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
