ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 3978.5 at 2011-09-23T17:07:24. Report at Friday, September 23, 2011. Processed Saturday at 2011-09-24T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Exchange Traded Sec ets apple,ETSAPL,412.21,380.87,365.14,,
Oriental Technologies,OTI,.042,.035,.035,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Abacus Prop stp,ABP,1.845,1.895,1.905,,
Aberdeen Leaders,ALR,.98,1.00,1.025,,
Adelaide Res,ADN,.07,.086,.087,,
Aditya Birla,ABY,.83,1.07,1.015,,
Advanced Share Reg,ASW,.66,.675,.665,,
Agri Energy,AAE,.004,.006,.006,,
All 300 Metals & Mining etf unt,MAM,3.98,4.30,4.10,,
Altuis Mining,AYM,.06,-,-,,
Alumina,AWC,1.335,1.455,1.625,,
Aquarius Platinum,AQP,3.00,3.22,3.27,,
ARC Explore,ARX,.013,.017,.014,,
Aristocrat Leisure,ALL,1.88,1.93,1.98,,
Ashburton Min,ATN,.012,.014,.025,,
AusNiCo,ANW,.045,.05,.052,,
Aust United Invest,AUI,5.30,5.44,5.40,,
Austal,ASB,2.00,2.08,2.38,,
Avalon Minerals,AVI,.078,.089,.085,,
AWE,AWE,.905,1.015,.955,,
Azumah Res,AZM,.395,.495,.42,,
Azure Minerals,AZS,.034,.049,.036,,
Bandanna Energy,BND,.695,.825,.94,,
Barra Res,BAR,.022,.03,.023,,
Baru Resources,BAC,.17,-,-,,
BHP Billiton,BHP,34.27,36.45,34.81,,
Black Range Min,BLR,.02,.024,.025,,
BlueScope Steel,BSL,.635,.645,.685,,
Boart Longyear,BLY,2.67,2.97,3.05,,
Boral,BLD,3.14,3.28,3.32,,
Bradken,BKN,6.54,7.25,6.82,,
Brazilian Metal Grp opt mar14,BMGO,.016,.02,.026,,
Brierty,BYL,.195,.235,.23,,
Bright Star Res,BUT,.091,.105,.10,,
  opt oct12,BUTO,.021,.025,.025,,
Brockman Res,BRM,2.28,2.73,2.48,,
Broken Hill Prospecting,BPL,.08,.082,.10,,
Brookfield Aust Opp unt,BAO,.033,.037,.035,,
Bulletin Res,BNR,.10,.125,.11,,
Canada Land cdi,CDL,.034,.05,.05,,
Cape Alumina,CBX,.16,.19,.18,,
Carbon Energy,CNX,.155,.185,.165,,
Carnarvon Pet,CVN,.125,.145,.13,,
CBD Energy,CBD,.08,.093,.098,,
Cellmid,CDY,.017,.018,.018,,
Centro Properties stp,CNP,.022,.024,.039,,
Clean Seas Tuna,CSS,.087,.092,.091,,
Coal of Africa,CZA,.795,.92,.83,,
Cochlear,COH,48.30,49.01,63.05,,
C'wlth Bank  of Aust,CBA,42.30,43.88,43.41,,
Compumedics,CMP,.073,.086,.08,,
Continental Coal,CCC,.18,.25,.26,,
Core Exploration,CXO,.10,.14,.11,,
CSG,CSV,.755,.775,.815,,
Dart Energy,DTE,.51,.64,.52,,
Downer EDI,DOW,2.89,3.14,3.24,,
Dyesol,DYE,.36,.38,.38,,
