ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4810.3 at 2010-11-11T16:37:47. Report at Thursday, November 11, 2010. Processed Friday at 2010-11-12T01:00:02+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Accent Res,ACS,.30,.26,.265,,
Aust Enhanced unt,AYF,6.65,6.42,6.44,,
Aust Renewable optdec11d,ARWO,.007,-,-,,
Auzex Res,AZX,.64,.58,.59,,
Bank of Qld pref,BOQPC,96.29,94.85,95.00,,
Bass Metals,BSM,.385,.345,.315,,
BC Iron,BCI,2.53,2.45,2.50,,
Blackmores,BKL,29.00,28.00,28.49,,
Breville Grp,BRG,2.76,2.68,2.65,,
Brockman Res,BRM,6.09,4.43,4.22,,
Burey Gold,BYR,.335,.27,.18,,
  opt jun11,BYRO,.26,.20,.125,,
Cadence Capital,CDM,.90,.83,.82,,
Canyon Res Ltd,CAY,.52,.44,.48,,
Chesser Res,CHZ,1.28,1.03,1.07,,
Clime Capital 7.5% pref,CAMPA,1.92,1.855,1.89,,
Consolidated Tin Min,CSD,.245,.215,.19,,
Coventry Grp,CYG,2.59,2.47,2.44,,
Drummond Gold,DGO,.14,.11,.077,,
Empire Beer Grp,EEE,.21,.17,.16,,
Empire Res,ERL,.135,.097,.105,,
ETFS Metals etfs ag,ETPMAG,29.06,26.05,24.89,,
Eureka Energy,EKA,.35,.29,.32,,
Ferrowest opt jun12,FWLOA,.035,.016,.016,,
Forge Grp,FGE,4.99,4.45,4.55,,
GBM Resources opt jun13,GBZOA,.034,.017,.018,,
Genesis Min,GMD,.23,.165,.14,,
Giralia Res,GIR,3.10,2.99,2.96,,
Global Prop,GPB,4.21,3.90,4.20,,
Grandbridge,GBA,.50,.42,.35,,
Grange Res,GRR,.82,.74,.71,,
Gunson Res,GUN,.20,.16,.14,,
Incitec Pivot,IPL,4.00,3.85,3.91,,
Ironbark Zinc,IBG,.34,.27,.28,,
iShares MSCI HK cdi,IHK,20.06,19.84,19.52,,
iShares MSCI Sing cdi,ISG,14.39,14.15,14.10,,
Jacka Res Ltd opt dec12,JKAO,.082,.07,.08,,
Kingsrose Min,KRM,1.30,1.095,1.145,,
  opt dec12,KRMO,.95,.83,.85,,
Lawson Gold Ltd,LSN,.22,.21,.21,,
M2 Telecomms,MTU,2.90,2.83,2.59,,
