ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4854.7 at 2011-05-03T16:39:33. Report at Tuesday, May 3, 2011. Processed Wednesday at 2011-05-04T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Australand Assets assets,AAZPB,98.00,97.00,97.25,,
Bendigo & Adelaide bondmar14,BENHA,101.20,101.00,101.00,,
Cadence Capital,CDM,1.23,1.22,1.22,,
Central Asia Res,CVR,.055,.05,.051,,
ChemGenex Pharma,CXS,.695,.665,.67,,
Colorpak,CKL,.76,.75,.75,,
Genetic Tech,GTG,.265,.17,.17,,
Kathmandu Hldgs,KMD,1.93,1.875,1.875,,
Nemex Res Ltd,NXR,.22,-,-,,
Nexus Bonds nexus4,NXBHD,69.00,68.05,68.75,,
Ord River Res,ORD,.105,.057,.057,,
Rabinov Prop Tr unt,RBV,.875,.87,.87,,
SomnoMed,SOM,1.45,1.34,1.35,,
Super Retail Grp,SUL,7.49,7.19,7.30,,
Tishman Speyer unt,TSO,.66,.655,.655,,
Van Eyk Blueprint unt,VBP,8.10,8.00,8.00,,
WDS,WDS,.80,.735,.735,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
ADX Energy,ADX,.075,.083,.083,,
Agenix,AGX,.016,.018,.018,,
Alchemy Resources,ALY,.22,.25,.25,,
Alliance Res,AGS,.225,.23,.23,,
Artemis Res opt jun11,ARVOB,.006,.007,.007,,
Authorised Invest,AIY,.007,.011,.011,,
Barra Res,BAR,.039,.042,.04,,
Bassari Res,BSR,.10,.125,.12,,
BlueScope Steel,BSL,1.665,1.72,1.72,,
Burleson Energy opt sep13,BUROA,.012,.014,.014,,
Castle Minerals,CDT,.28,.36,.35,,
Catalpa Res opt oct11,CAHOB,.43,.47,.47,,
Cobar Cons Res rts13mayd,CCUR,.12,.20,.20,,
Coffey Int'l,COF,.645,.65,.65,,
Coppermoly opt dec11,COYOA,.045,.065,.05,,
CSR,CSR,2.93,2.99,2.99,,
Diversa,DVA,.05,.058,.055,,
ECO Quest,ECQ,.049,.05,.05,,
Energy Res,ERA,4.97,5.34,5.34,,
Fairstar Res opt aug11,FASOA,.004,.008,.006,,
FSA Grp,FSA,.27,.28,.28,,
Groote Res,GOT,.245,.25,.25,,
Haranga Res,HAR,.35,.42,.42,,
Harvey Norman,HVN,2.63,2.65,2.65,,
Iron Ore Hldgs rts 03may,IOHR,.001,.005,.005,,
Jatoil opt mar14,JATO,.03,.04,.04,,
Kingsgate Cons,KCN,7.03,7.50,7.40,,
Laconia Res,LCR,.06,.068,.068,,
Lodestone Energy,LOD,.064,.067,.067,,
MacPhersons Reward,MRP,.28,.31,.31,,
Marathon Res,MTN,.255,.29,.29,,
Mindax,MDX,.345,.37,.36,,
Mindoro Res cdi,MDO,.18,.20,.19,,
Modena Res,MDA,.013,.015,.015,,
Musgrave Min,MGV,.19,.23,.23,,
Neptune Marine,NMS,.032,.04,.04,,
OMI Hldgs,OMI,.006,.007,.007,,
Prosperity Res,PSP,.08,.089,.089,,
Redbank Copper,RCP,.015,.017,.017,,
Reece Aust,REH,20.49,20.69,20.69,,
Royal Res opt oct11,ROYO,.065,.09,.09,,
Seven West Media,SWM,4.80,4.92,4.92,,
Souls Private Equity opt feb15,SOEOA,.01,.011,.011,,
Strathfield Grp,SRA,.001,.002,.002,,
Tango Petroleum,TNP,.03,.035,.034,,
The Reject Shop,TRS,10.76,10.94,10.94,,
Western Manganese,WMN,.19,.195,.195,,
Westside Corp,WCL,.275,.31,.31,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
