ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5366.5 at 2014-07-01T16:38:06. Report at Tuesday, July 1, 2014. Processed Wednesday at 2014-07-02T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Asaleo Care def,AHY,1.72,1.715,1.715,,
Axiom Prop,AXI,.052,.049,.049,,
Blue Sky Access Fund opt dec15,BAFO,.051,.036,.045,,
Copper Strike,CSE,.265,.26,.26,,
Coventry Grp,CYG,3.21,2.90,2.90,,
CVC,CVC,1.49,1.45,1.45,,
Digital CC,DCC,.397,.35,.37,,
Elders hybrids,ELDPA,41.00,40.90,40.90,,
Fe Ltd,FEL,.048,.045,.047,,
Fifth Element Res,FTH,2.48,1.87,2.30,,
Gentrack Grp,GTK,2.45,2.38,2.38,,
Gold Road Res,GOR,.30,.265,.295,,
iCar Asia,ICQ,1.655,1.58,1.65,,
iShares MSCI Taiwan cdi,ITW,16.90,16.55,16.75,,
Kingsrose Min,KRM,.61,.565,.59,,
Korab Res,KOR,.055,.05,.053,,
Lonestar Res,LNR,.475,.435,.45,,
Lucapa Diamond Co,LOM,.51,.485,.50,,
  opt aug15,LOMO,.215,.175,.195,,
Metals X,MLX,.275,.26,.27,,
Montezuma Min Co,MZM,.145,.10,.135,,
Mungana Gold,MUX,.18,.085,.105,,
Panoramic Res,PAN,.875,.855,.855,,
Resource & Invest,RNI,.225,.195,.20,,
RTG Mining opt jun17,RTGO,.40,.375,.39,,
Sandon Capital Invest,SNC,1.00,.965,.965,,
Sipa Res opt nov15,SRIO,.025,.015,.02,,
Sky Network TV,SKT,6.46,6.42,6.42,,
Stavely Min,SVY,.545,.34,.46,,
Syrah Res,SYR,4.25,4.22,4.24,,
Talga Res opt nov15,TLGO,.18,.15,.165,,
Tatts Grp,TTS,3.375,3.295,3.295,,
TNG,TNG,.21,.17,.19,,
Tribune Res,TBR,3.54,3.49,3.53,,
Westpac Banking perptl ii,WBCPE,102.00,101.95,101.99,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Auroch Min,AOU,.05,.07,.062,,
Cobre Montana,CXB,.03,.032,.032,,
Cryosite,CTE,.34,.39,.36,,
iShares S&P High Div etf unt,IHD,15.54,16.60,16.45,,
Primary Gold,PGO,.036,.037,.037,,
RNY Prop Tr unt,RNY,.265,.275,.27,,
Russell Aust Sel Corp Bnd etf unt,RCB,20.21,20.26,20.26,,
Silex Systems,SLX,1.02,1.035,1.035,,
Steadfast Group,SDF,1.285,1.31,1.29,,
Vector Res,VEC,.01,.016,.013,,
Viento Grp,VIE,.19,.20,.20,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
