ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5502.2 at 2014-04-23T16:43:06. Report at Wednesday, April 23, 2014. Processed Thursday at 2014-04-24T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
ActiveX,AIV,.021,.02,.017,,
Alumina,AWC,1.405,1.385,1.265,,
ANZ Banking Grp,ANZ,34.63,33.93,33.20,,
Ariadne Aust,ARA,.365,.355,.36,,
Austal,ASB,1.11,1.005,1.075,,
AWE,AWE,1.61,1.515,1.57,,
Bank of Qld,BOQ,13.25,12.95,12.801,,
Beach Energy,BPT,1.75,1.715,1.742,,
BetaShares FTSE RAFI etf unt,QOZ,12.65,12.52,12.50,,
BlueScope Steel,BSL,6.55,6.48,6.46,,
Challenger,CGF,6.95,6.73,6.81,,
CSR,CSR,3.86,3.76,3.535,,
Drillsearch Energy,DLS,1.74,1.675,1.68,,
eBet,EBT,3.44,3.39,3.00,,
Eclipse Metals,EPM,.011,.004,.005,,
iShares MSCI Aus 200,IOZ,23.83,23.54,23.73,,
iShares S&P/ASX 20,ILC,25.34,25.14,25.10,,
Lend Lease Grp stp,LLC,13.10,12.98,12.10,,
Liquefied Natural,LNG,.695,.58,.605,,
Maximus Res,MXR,.005,.003,.004,,
Melbourne IT,MLB,1.505,1.455,1.46,,
Mighty River Power,MYT,2.24,2.08,2.11,,
Mincor Res,MCR,.98,.90,.715,,
Market Vectors Prop etf unt,MVA,15.50,15.34,15.31,,
National Storage REIT stp,NSR,1.22,1.18,1.16,,
Panoramic Res,PAN,.685,.625,.59,,
Prairie Downs Metals,PDZ,.48,.425,.44,,
Pro Medicus,PME,.88,.795,.81,,
Seymour White,SWL,1.72,1.71,1.625,,
Sheffield Res,SFX,.98,.89,.705,,
Sierra Min,SRM,.41,.38,.29,,
  opt dec14,SRMOA,.29,.28,.20,,
SPDR 200 Fund etf unt,STW,52.00,51.40,51.39,,
SPDR 50 Fund etf unt,SFY,55.53,54.88,54.64,,
Tel Pacific,TPC,.145,.14,.14,,
TTG Fintech cdi,TUP,3.00,2.90,2.36,,
UBS IQ Res Pf ASF etf unt,ETF,23.86,23.24,23.65,,
UBS Research Aus Div etf unt,DIV,21.18,20.95,20.95,,
Vngd MSCI Aust Large Co etf unt,VLC,62.52,61.91,61.99,,
Vngd Aust Shares etf unt,VAS,70.09,69.68,69.95,,
Western Areas,WSA,4.18,4.07,3.69,,
Westpac Banking,WBC,35.71,34.95,34.82,,
Woodside Petroleum,WPL,41.33,40.00,39.18,,
Woolworths,WOW,38.78,37.23,36.93,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Algae.Tec,AEB,.09,.115,.12,,
Aquarius Platinum,AQP,.41,.66,.62,,
Argent Minerals opt mar16,ARDO,.009,.01,.01,,
Aura Energy,AEE,.03,.033,.038,,
AGB Apr15,GSBG15,103.818,-,-,,
BetaSharesBearFund,BEAR,17.74,17.95,17.84,,
Cardinal Res opt jun14,CDVO,.001,.004,.004,,
Carpentaria Expl,CAP,.09,.094,.099,,
Celamin Hldgs,CNL,.02,.037,.031,,
Centius Gold,CNS,.006,.01,.01,,
Cleveland Min,CDG,.07,.075,.09,,
Clime Capital opt oct15,CAMO,.028,.038,-,,
Corazon Min,CZN,.01,.011,.013,,
Geodynamics,GDY,.064,.065,.068,,
ILH Group,IAW,.041,.049,.045,,
International Coal,ICX,.07,.086,.075,,
Kidman Res,KDR,.105,.11,.11,,
Maverick Drilling,MAD,.255,.29,.295,,
MEO Aust,MEO,.027,.029,.038,,
Merah Res,MEH,.08,.09,.085,,
Phoenix Gold opt nov14,PXGOA,.005,.01,.008,,
PM Capital Global opt jun15,PGFO,.036,.04,.052,,
QRxPharma,QRX,.105,.675,.77,,
Redcliffe Res,RCF,.012,.013,.013,,
Shoply opt jul15,SHPOA,.002,.004,-,,
Solimar Energy,SXS,.03,.031,.044,,
Sovereign Gold,SOC,.063,.07,.097,,
Stanfield Funds,SFN,.25,.40,.39,,
Stratum Metals,SXT,.013,.014,.016,,
Tag Pacific,TAG,.14,.145,.145,,
Traka Res,TKL,.04,.055,.046,,
Unity Min,UML,.017,.02,.02,,
Yancoal Aust,YAL,.33,.34,.38,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
