ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5415.4 at 2014-02-28T16:45:35. Report at Friday, February 28, 2014. Processed Saturday at 2014-03-01T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Air New Zealand,AIZ,1.66,1.585,1.63,,
AMP frn dec23,AMPHA,102.80,102.00,102.07,,
Armidale Invest,AIK,.105,.096,.088,,
Arowana Internat,AWN,.80,.61,.50,,
Bendigo & Adelaide Bk pref,BENPB,99.00,97.35,98.94,,
Boral,BLD,5.66,5.60,4.915,,
Carnarvon Pet opt dec15,CVNO,.034,.033,.029,,
Century Aust,CYA,.915,.90,.89,,
Cover-More Grp,CVO,2.15,1.92,1.94,,
CSL,CSL,72.56,70.75,71.20,,
Donaco Intl opt jan15,DNAO,.86,.68,.74,,
Euroz,EZL,1.31,1.26,1.23,,
Fiducian Portfolio,FPS,1.70,1.60,1.675,,
Guinness Peat cdi,GPG,.65,.62,.62,,
iShares Glb Health cdi,IXJ,103.72,101.85,101.55,,
James Hardie Ind cdi,JHX,14.75,14.21,13.50,,
Lamboo Res,LMB,.415,.33,.34,,
Latin Gold,LAT,.044,.04,.032,,
Macq Atlas Roads stp,MQA,3.17,3.09,2.85,,
Meridian Energy irs,MEZCA,.99,.97,.97,,
Mnemon,MNZ,1.87,1.80,1.30,,
MYOB Finance sub.nte17,MYBG,99.50,97.50,99.00,,
National Aust Bank natincsec,NABHA,76.25,75.50,75.60,,
NSX,NSX,.19,.17,.15,,
Perpetual,PPT,53.00,50.40,50.10,,
REA Grp,REA,49.99,49.88,42.42,,
Rural Funds Grp unt,RFF,.86,.84,-,,
Schaffer Corp,SFC,6.05,5.95,5.70,,
Seek,SEK,17.45,16.47,13.59,,
Select Harvests,SHV,6.88,6.38,6.02,,
Simavita cdi,SVA,.98,.70,-,,
Strategic Minerals,SMC,.045,.04,.034,,
Telecom Corp of NZ,TEL,2.35,2.28,2.34,,
TFS Corp,TFC,1.535,1.15,1.25,,
Transpacific SPS Tr stepup pf,TPAPA,102.00,101.90,101.10,,
Valence Industries opt jul16,VXLO,.125,.105,.11,,
Veda Grp,VED,2.29,2.10,1.92,,
Vocus Comms,VOC,3.87,3.51,3.73,,
WDS,WDS,1.145,.96,.87,,
Wellcom Grp,WLL,2.87,2.86,2.86,,
Z Energy,ZNZ,3.68,3.48,3.61,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Adcorp Aust,AAU,.045,.052,.058,,
Adv Braking Tech,ABV,.009,.014,.014,,
ALS,ALQ,7.30,8.27,7.94,,
Aphrodite Gold,AQQ,.017,.021,.019,,
Artist & Entertain,AEM,.01,.012,.012,,
AGB Apr15,GSBG15,106.729,-,-,,
Aust Renewable,ARW,.475,.575,.655,,
Aust Vintage,AVG,.345,.415,.43,,
Austin Engineer,ANG,2.03,3.35,3.26,,
Billabong Int'l rts forus,BBGR,.285,-,-,,
Bisalloy Steel,BIS,.50,.735,.77,,
Carbon Minerals,CRM,.44,.51,.51,,
Central Petroleum opt mar14,CTPO,.002,.003,.004,,
Delta SBD,DSB,.25,.27,.28,,
ILH Group,IAW,.06,.077,.076,,
Inabox Grp,IAB,1.10,1.18,1.11,,
Leyshon Res,LRL,.016,.017,.023,,
LogiCamms,LCM,.89,1.01,1.32,,
Lycopodium,LYL,3.70,4.25,4.02,,
Manhattan Corp,MHC,.04,.05,.046,,
Mastermyne Grp,MYE,.495,.585,.665,,
McAleese,MCS,.59,.60,1.08,,
Mermaid Marine,MRM,2.33,2.83,2.845,,
Metallica Min,MLM,.036,.047,.046,,
MRL Corp opt oct16,MRFOA,.003,.004,.004,,
Navaho Gold,NVG,.003,.004,.007,,
Oro Verde,OVL,.007,.008,.008,,
Pacific Brands,PBG,.56,.625,.60,,
Palace Res,PXR,.001,.002,.002,,
Prime Media Grp,PRT,.90,.95,.995,,
Regis Res,RRL,2.26,2.51,2.63,,
Resource Generation,RES,.16,.18,.175,,
Strike Res,SRK,.03,.041,.047,,
Swick Min Services,SWK,.255,.27,.28,,
Titan Energy,TTE,.021,.023,.023,,
Unity Min,UML,.031,.036,.034,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
