ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4255.4 at 2012-01-13T16:55:09. Report at Friday, January 13, 2012. Processed Saturday at 2012-01-14T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
African Iron,AKI,.565,.37,.37,,
  opt dec13,AKIOA,.36,.20,.20,,
ASF Grp,AFA,.135,.125,.12,,
Biotron,BIT,.17,.14,.135,,
Commonwealth Bank perls iv,CBAPB,200.88,200.40,200.40,,
C'wlth Prop Office ord unt,CPA,1.005,1.00,1.00,,
Draig Res Ltd opt apr12,DRGO,.30,.03,.03,,
Facilitate Digital,FAC,.16,.098,.095,,
Investigator Res,IVR,.225,.19,.21,,
News Corp b voting,NWS,18.62,18.31,18.04,,
Platinum Aust rts24jand,PLARA,.012,-,-,,
QR National,QRN,3.78,3.58,3.55,,
Spark Infrastructure stp,SKI,1.435,1.405,1.415,,
Terrain Minerals,TMX,.04,.03,.029,,
Transpacific Sps stepup pf,TPAPA,79.25,76.01,77.999,,
Woolworths Ltd frn nov36,WOWHC,106.00,105.50,104.95,,
World Titanium Res,WTR,.38,.077,.08,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
ARC Explore,ARX,.005,.007,.007,,
Baru Resources,BAC,.12,.16,.14,,
BetaShares Euro etf unt,EEU,12.40,13.11,13.11,,
Carnavale Res,CAV,.034,.041,.04,,
Cellmid,CDY,.014,.015,.015,,
Elixir Pet,EXR,.032,.034,.033,,
Erongo Energy,ERN,.078,.095,.10,,
Fiducian Portfolio,FPS,1.02,1.025,1.06,,
Heron Res,HRR,.155,.165,.17,,
Landmark White,LMW,.21,.22,.22,,
Latrobe Magnesium,LMG,.019,.02,.021,,
Mothercare,MLC,.082,.092,.09,,
NEW Age Explore opt mar12,NAEO,.011,.012,.015,,
Southern Gold,SAU,.036,.04,.037,,
Transerv Energy,TSV,.009,.01,.01,,
Wasabi Energy,WAS,.02,.021,.022,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
