Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4374.0 at 16:17 8/7/2010  Report at 19:05 Thursday 8/7/2010. Processed 19:48 Thursday 8/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Adelaide Brighton,ABC,3.06,2.75,2.86,,,,,,,,
Advanced Share,ASW,0.54,0.51,0.51,,,,,,,,
Burey Gold Ltd opt jun11,BYRO,0.007,-,-,,,,,,,,
Cordlife Ltd rts 12jul,CBBR,0.004,-,-,,,,,,,,
CVC Ltd,CVC,0.825,0.81,0.82,,,,,,,,
Dragon Energy,DLE,0.355,0.31,0.31,,,,,,,,
Halcyon Sec hlcnte10,HLCHA,100,99.75,99.75,,,,,,,,
Heemskirk Cons 8% cn11,HSKG,2.6,2.56,2.45,,,,,,,,
India Equities Fund,INE,0.645,0.635,0.64,,,,,,,,
Lonrho Min Ltd opt nov10,LOMOA,0.012,0.008,0.008,,,,,,,,
MDS Financial Grp,MWS,0.043,0.032,0.03,,,,,,,,
Quest Pet opt mar11,QPNO,0.004,0.002,0.002,,,,,,,,
Range Res Ltd,RRS,0.091,0.09,0.086,,,,,,,,
Viagold Capital,VIA,0.55,0.46,0.45,,,,,,,,
Webfirm Grp Ltd,WFM,0.135,0.094,0.085,,,,,,,,
New Yearly Lows,,,,,,,,,,,,
Aphrodite Gold,AQQ,0.13,-,-,,,,,,,,
ARC Explore Ltd opt jan11,ARXOA,0.002,0.003,0.003,,,,,,,,
Augustus Min opt jul10,AUJO,0.01,0.03,0.015,,,,,,,,
Aurium Res,AGU,0.015,0.016,0.016,,,,,,,,
  opt sep12,AGUOA,0.006,0.008,0.007,,,,,,,,
Auto Tech Ltd opt jun11,ATJO,0.004,0.005,0.005,,,,,,,,
Biota Hldgs,BTA,0.85,0.92,1.01,,,,,,,,
Cape Alumina Ltd,CBX,0.3,0.4,0.4,,,,,,,,
Cardno Ltd rts26juld,CDDR,0.4,-,-,,,,,,,,
Carrick Gold Ltd,CRK,0.43,0.44,0.455,,,,,,,,
Dynasty Metals,DMA,0.13,0.14,0.135,,,,,,,,
Fluorotechnics,FLS,0.1,0.12,0.12,,,,,,,,
Jameson Res,JAL,0.037,0.039,0.039,,,,,,,,
Modena Res Ltd,MDA,0.029,0.03,0.03,,,,,,,,
Mundo Min,MUN,0.093,0.105,0.1,,,,,,,,
Novogen Ltd,NRT,0.13,0.16,0.165,,,,,,,,
Panax Geothermal,PAX,0.055,0.076,0.076,,,,,,,,
Penrice Soda,PSH,0.295,0.31,0.31,,,,,,,,
Real Estate Cap unt,RCU,0.099,0.11,0.11,,,,,,,,
Republic Gold Ltd,RAU,0.01,0.012,0.012,,,,,,,,
Reward Min Ltd,RWD,0.25,0.29,0.285,,,,,,,,
Rubik Financial,RFL,0.05,0.055,0.055,,,,,,,,
Syngas Ltd,SYS,0.013,0.014,0.014,,,,,,,,
Transit Hldgs,TRH,0.135,0.14,0.14,,,,,,,,
Xceed Capital Ltd,XCD,0.008,0.01,0.01,,,,,,,,
