ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4539.4 at 2011-07-19T16:40:42. Report at Tuesday, July 19, 2011. Processed Wednesday at 2011-07-20T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Acrux,ACR,4.04,3.87,3.90,,
Bassari Res rts02augd,BSRR,.004,.002,-,,
BetaShares Gold etf unt,QAU,6.28,6.19,6.03,,
Bisalloy Steel,BIS,.225,.17,.14,,
Cadence Capital,CDM,1.33,1.30,1.265,,
CPT Global,CGO,.695,.63,.65,,
Dicker Data,DDR,.30,.27,.275,,
ETFS Physical Gold,GOLD,147.00,143.74,142.54,,
Exchange Traded Sec ets apple,ETSAPL,355.23,334.20,327.00,,
  ets goog,ETSGOO,562.23,551.43,496.18,,
Greenearth Energy,GER,.16,.13,.095,,
Ideas Int'l,IDE,1.00,.95,.95,,
Jacka Res opt oct11,JKAOB,.023,.018,.007,,
New Hope Corp,NHC,5.54,5.35,5.35,,
NEXTDC,NXT,1.90,1.825,1.79,,
Northern Star Res,NST,.525,.505,.52,,
Pacific Energy,PEA,.48,.45,.44,,
Regis Res,RRL,2.90,2.86,2.60,,
  opt oct12,RRLOB,1.86,1.80,1.52,,
Telecom Corp of NZ,TEL,2.04,1.955,1.95,,
Trinity Grp stp,TCQ,.215,.20,.21,,
Zingmobile Grp cdi,ZMG,.15,.095,.085,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Adelaide Brighton,ABC,2.68,2.72,3.01,,
AMP,AMP,4.61,4.62,4.65,,
ANZ Banking Grp,ANZ,20.45,20.66,21.06,,
APN News & Media,APN,1.19,1.21,1.26,,
Austin Explore opt jul13,AKKOA,.005,.006,-,,
Bassari Res opt jun12,BSRO,.005,.02,.02,,
Bioniche cdi,BNC,.88,.90,.90,,
Broken Hill Prospecting,BPL,.095,.11,.099,,
Carbon Minerals,CRM,2.28,2.45,2.45,,
carsales.com,CRZ,4.38,4.59,4.55,,
Consolidated Global,CGI,.03,.032,.032,,
Enerji opt dec16,ERJO,.003,.005,.005,,
Equity Trustees,EQT,13.45,13.60,13.56,,
FKP Prop Grp stp,FKP,.625,.63,.665,,
Gowing Bros,GOW,2.25,2.28,2.26,,
GUD Hldgs,GUD,8.26,8.50,8.66,,
GWA Grp,GWA,2.57,2.64,2.65,,
iShares MSCI EAFE cdi,IVE,53.85,54.02,54.20,,
iShares S&P Europe 350 cdi,IEU,36.87,37.05,37.90,,
iShares S&P High Div,IHD,13.84,13.91,14.31,,
K & S Corp,KSC,1.31,1.355,1.41,,
Manhattan Corp,MHC,.285,.30,.34,,
Milton Corp,MLT,15.00,15.20,15.15,,
Mithril Resources opt sep11,MTHO,.005,.01,.008,,
Money3 Corp,MNY,.325,.415,.40,,
My ATM Hldgs,MYA,.023,.025,.03,,
Myer Hldgs,MYR,2.33,2.41,2.59,,
NeuroDiscovery opt jan12,NDLO,.007,.009,.009,,
Noni B,NBL,.525,.55,.65,,
Pacific Brands,PBG,.635,.655,.64,,
Perpetual,PPT,22.94,23.19,24.39,,
Planet Metals,PMQ,.082,.095,.09,,
Port Bouvard,PBD,.052,.056,.054,,
Primary Health Care bondsep15,PRYHA,91.50,92.51,95.50,,
Prophecy Int'l,PRO,.15,.16,.19,,
Real Estate Cap unt,RCU,.80,.81,.815,,
Russell High Div etf unt,RDV,23.17,23.24,23.43,,
Shenhua Int'l,SHU,.27,.39,.39,,
SPDR 200 Financials etf unt,OZF,13.48,13.52,13.85,,
SPDR Prop Fund etf unt,SLF,7.38,7.44,7.60,,
SPDR MSCI Aus Sel HDY etf unt,SYI,22.92,22.98,23.40,,
Specialty Fashion,SFH,.78,.825,.865,,
Sthn Cross Media,SXL,1.285,1.30,1.34,,
Sthn Cross Res,SWR,.23,.25,.25,,
Stockland stp,SGP,3.08,3.10,3.32,,
Suncorp Grp,SUN,7.58,7.65,7.98,,
Transaction Solutions,TSN,.014,.016,.018,,
Vector Res opt jun12,VECO,.015,.02,.02,,
Vngd Aust Property etf unt,VAP,46.07,46.64,48.20,,
Westfield Grp stp,WDC,8.14,8.33,8.54,,
Yellow Rock opt sep12,YRROA,.002,.005,.004,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
