ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5127.1 at 2013-08-26T16:47:06. Report at Monday, August 26, 2013. Processed Tuesday at 2013-08-27T01:00:10+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
AdEffective,ABN,.017,.016,.015,,
Allied Healthcare,AHZ,.085,.08,.058,,
Austock Grp,ACK,.245,.24,.20,,
Bega Cheese,BGA,3.12,2.95,2.83,,
BetaShares FTSE RAFI etf unt,QOZ,11.63,11.60,11.40,,
Beyond Int'l,BYI,1.85,1.80,1.60,,
BigAir Grp,BGL,.795,.74,.63,,
Blue Energy,BUL,.10,.097,.086,,
Breville Grp,BRG,9.00,8.88,7.90,,
BT Invest Mgt,BTT,4.08,3.98,3.81,,
Byron Energy,BYE,.75,.70,.585,,
Carnegie Wave Energy,CWE,.063,.057,.04,,
Cedar Woods Prop,CWP,6.57,6.29,5.70,,
Challenger,CGF,5.15,5.135,4.355,,
Clime Invest,CIW,.89,.86,.82,,
CogState,CGS,.50,.42,.355,,
Crown,CWN,15.09,14.69,13.23,,
Donaco Intl,DNA,.50,.46,.38,,
  opt jan15,DNAO,.21,.16,.08,,
eBet,EBT,2.50,2.39,1.84,,
ETFS Physical Palladium,ETPMPD,80.80,80.07,80.37,,
ETFS Physical Platinum,ETPMPT,164.47,163.03,156.50,,
Gage Roads Brewing,GRB,.25,.225,.19,,
Global Health,GLH,.255,.25,.235,,
Hansen Tech,HSN,1.15,1.13,.965,,
Hills Hldgs,HIL,1.725,1.645,1.315,,
HUB24,HUB,1.38,1.23,1.05,,
iCar Asia,ICQ,.69,.68,.53,,
Kathmandu Hldgs,KMD,2.70,2.62,2.40,,
King River Copper opt jun15,KRCO,.009,.007,.004,,
Lindsay Aust,LAU,.245,.22,.22,,
M2 Telecomms,MTU,7.27,7.08,6.27,,
Macquarie Radio,MRN,.92,.74,.68,,
Mint Wireless,MNW,.098,.095,.025,,
Prana Biotech,PBT,.645,.575,.415,,
Primero Min cdi,PPM,6.07,5.93,5.38,,
RCR Tomlinson,RCR,2.97,2.95,2.42,,
REA Grp,REA,35.74,35.43,33.14,,
Scantech,SCD,.98,.96,.835,,
Schaffer Corp,SFC,5.13,5.10,4.60,,
Select Harvests,SHV,4.47,4.24,3.85,,
Stratatel,STE,.039,.034,.026,,
Strata-X Energy cdi,SXA,.44,.35,.255,,
Tassal Grp,TGR,2.91,2.88,2.75,,
Trafford Res opt may15,TRFO,.029,.025,.016,,
Villa World Grp,VLW,1.645,1.61,1.30,,
Vision Eye Institute,VEI,.99,.96,.98,,
WAM Active,WAA,1.225,1.21,1.175,,
WAM Research,WAX,1.13,1.125,1.05,,
Xceed Res,XCD,.14,.11,.11,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Adv Surg Dsgn & Mnft,AMT,.06,.064,.064,,
Antipa Min,AZY,.034,.037,.039,,
Argosy Minerals,AGY,.03,.038,.057,,
Bisan,BSN,.008,.01,.018,,
Cassini Res,CZI,.05,.09,.10,,
Celamin Hldgs,CNL,.055,.06,.06,,
Emeco Hldgs,EHL,.18,.182,.22,,
Nex Metals Explore,NME,.01,.011,.015,,
Reed Res,RDR,.018,.049,.025,,
Sihayo Gold,SIH,.048,.05,.053,,
WHL Energy,WHN,.012,.014,.014,,
Z Energy,ZNZ,3.21,3.215,-,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
