ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5373.3 at 2014-10-22T16:37:36. Report at Wednesday, October 22, 2014. Processed Thursday at 2014-10-23T01:00:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
1-Page,1PG,.43,.365,.018,,
Ardent Leisure Grp stp,AAD,3.37,3.20,3.25,,
Aristocrat Leisure,ALL,6.55,6.08,5.97,,
Caltex Aust,CTX,29.83,29.29,29.27,,
Clean Seas Tuna,CSS,.09,.086,.076,,
Corporate Travel,CTD,8.92,8.23,7.86,,
Domino's Pizza,DMP,29.35,27.38,27.53,,
Elemental Min opt jan16,ELMO,.038,.035,-,,
ETS Microsoft,ETSMSF,51.15,47.352,47.352,,
ETS Verizon Comms,ETSVZC,55.47,50.525,50.791,,
Fisher & Paykel Health,FPH,5.00,4.78,4.75,,
Lend Lease Grp stp,LLC,15.29,15.14,14.61,,
Meridian Energy irs,MEZCA,1.54,1.485,1.44,,
Northern Minerals,NTU,.29,.27,.285,,
PaperlinX,PPX,.076,.052,.053,,
Pepinnini Minerals opt jun15,PNNO,.002,.001,.001,,
Phileo Aust,PHI,4.20,4.05,3.65,,
QV Equities,QVE,.99,.985,.975,,
Shaw River Manganese,SRR,.027,.02,.017,,
Sirtex Medical,SRX,23.87,22.94,23.33,,
SomnoMed,SOM,2.73,2.33,2.25,,
SPDR DJ Global Reit,DJRE,17.28,16.95,16.93,,
SPDR S&P 500 ETF cdi,SPY,221.75,218.38,-,,
Tabcorp Hldgs,TAH,3.89,3.76,3.69,,
Tamawood,TWD,3.85,3.76,3.65,,
Vita Grp,VTG,1.195,1.065,1.13,,
ZipTel,ZIP,.34,.21,.18,,
  opt dec16,ZIPO,.065,.031,.03,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aust Renewable,ARW,.11,.15,.185,,
Aziana,AZK,.015,.016,.02,,
Balamara Res,BMB,.051,.065,.056,,
Biotron rts24octd,BITR,.031,.045,-,,
Bisalloy Steel,BIS,.25,.28,.34,,
C'wlth Bank  of Aust perls vii,CBAPD,96.85,97.19,-,,
Cue Energy Resources,CUE,.10,.105,.11,,
Enterprise Uranium,ENU,.027,.032,.042,,
Geodynamics,GDY,.037,.039,.04,,
Goldphyre Res,GPH,.012,.023,.02,,
Greenland Min & Energy,GGG,.074,.079,.11,,
Gryphon Minerals,GRY,.095,.12,.13,,
HJB Corp,HJB,.021,.198,.198,,
Hot Chili opt nov14,HCHO,.001,.004,.004,,
Hunter Hall Int'l,HHL,1.74,1.865,1.97,,
Image Res,IMA,.076,.09,.09,,
Insurance Aust Grp cps,IAGPC,100.85,103.00,103.10,,
IPE,IPE,.33,.34,.345,,
Iron Ore Hldgs,IOH,.70,.72,.77,,
Merlin Diamonds,MED,.05,.055,.055,,
Metminco,MNC,.012,.014,.017,,
Monto Minerals,MOO,.002,.003,.003,,
Paradigm Metals,PDM,.001,.002,.002,,
PBD Development opt dec15,PBDO,.001,.002,.002,,
Petratherm,PTR,.004,.006,.006,,
Probiotec,PBP,.275,.32,.32,,
Promesa,PRA,.014,.017,.018,,
Rampart Energy,RTD,.002,.003,.007,,
Rum Jungle Res,RUM,.071,.075,.082,,
SpeedCast Intl,SDA,1.905,1.93,2.02,,
Sun Resources,SUR,.007,.008,.008,,
Tiaro Coal,TCM,.017,.028,.03,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
