ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5457.3 at 2014-03-05T16:46:05. Report at Wednesday, March 5, 2014. Processed Thursday at 2014-03-06T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Air New Zealand,AIZ,1.74,1.66,1.66,,
Ardent Leisure Grp stp,AAD,2.42,2.34,2.34,,
Aristocrat Leisure,ALL,5.28,5.04,5.04,,
Auckland Airport,AIA,3.69,3.52,3.52,,
Bannerman Res,BMN,.105,.09,.09,,
BetaShares FTSE RAFI etf unt,QOZ,12.45,12.42,12.42,,
Blackwall Property,BWF,.30,.285,.29,,
Boral,BLD,5.84,5.66,5.66,,
Brambles,BXB,9.68,9.53,9.53,,
Breville Grp,BRG,10.07,9.80,9.95,,
Colonial Hldgs frn mar37,CNGHA,104.50,103.75,104.00,,
Computershare,CPU,12.40,12.04,12.08,,
Domino's Pizza,DMP,21.92,21.45,21.45,,
Donaco Intl,DNA,1.33,1.21,1.21,,
  opt jan15,DNAO,1.00,.86,.86,,
Drillsearch Energy,DLS,1.66,1.62,1.642,,
Equity Trustees,EQT,23.30,22.80,22.90,,
Fairfax Media,FXJ,1.015,.965,.965,,
Fletcher Bldg,FBU,9.17,9.12,9.12,,
Flight Centre Travel,FLT,54.08,52.07,52.07,,
Guinness Peat cdi,GPG,.66,.65,.65,,
Hotel Property Inv stp,HPI,2.10,2.00,2.05,,
iBuy Grp,IBY,.49,.475,.475,,
iCar Asia,ICQ,1.39,1.14,1.14,,
Innate Immuno,IIL,.245,.22,.23,,
iProperty Grp,IPP,3.16,3.00,3.00,,
iShares S&P MidCap cdi,IJH,155.29,153.80,153.80,,
iShares S&P SmCap cdi,IJR,125.27,123.00,123.00,,
iShares Glb Health cdi,IXJ,104.30,103.72,103.72,,
iShares Russell 2000 cdi,IRU,134.13,132.19,132.19,,
Lamboo Res,LMB,.52,.415,.415,,
Macq Atlas Roads stp,MQA,3.31,3.17,3.17,,
Macquarie Grp,MQG,56.71,56.49,56.66,,
Mnemon,MNZ,1.88,1.87,1.87,,
Multistack Int'l,MSI,.011,.008,.009,,
Navitas,NVT,7.69,7.315,7.43,,
Nine Entertainment,NEC,2.35,2.30,2.30,,
OzForex Grp,OFX,3.42,3.28,3.29,,
Peninsula Energy opt dec15,PENOC,.02,.011,.011,,
Perpetual,PPT,53.16,53.00,53.00,,
Phylogica,PYC,.037,.035,.035,,
REA Grp,REA,51.80,49.99,49.99,,
Refresh Grp,RGP,.051,.048,.048,,
Seek,SEK,17.56,17.45,17.45,,
Sirtex Medical,SRX,15.74,15.22,15.47,,
Soil Sub Tech,SOI,.011,.009,.009,,
SomnoMed,SOM,1.75,1.70,1.70,,
SPDR DJ Global Reit,DJRE,16.33,16.04,16.04,,
Tasmania Mines,TMM,1.65,1.55,1.55,,
Tassal Grp,TGR,3.85,3.65,3.68,,
Tiger Res,TGS,.455,.392,.392,,
TPG Telecom,TPM,5.845,5.765,5.765,,
Vngd Aust Shares etf unt,VAS,69.66,69.50,69.50,,
Vngd US Total Market cdi,VTS,110.00,109.05,109.05,,
Vocus Comms,VOC,4.35,3.87,3.87,,
Wellcom Grp,WLL,3.15,2.87,2.87,,
Zeta Res,ZER,.55,.54,.54,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
AGIB Sep25,GSIQ25,129.36,-,-,,
BetaSharesBearFund,BEAR,17.87,17.90,17.90,,
Classic Minerals opt jun15,CLZO,.01,.02,.012,,
Delta SBD,DSB,.22,.25,.25,,
Kollakorn Corp,KKL,.002,.003,.003,,
McAleese,MCS,.565,.59,.59,,
MRG Metals,MRQ,.10,.135,.12,,
Neon Energy,NEN,.023,.029,.029,,
Pacific Brands,PBG,.515,.56,.56,,
Rumble Res opt oct15,RTROA,.007,.008,.008,,
Terrain Minerals,TMX,.003,.004,.004,,
The Reject Shop,TRS,9.84,9.905,9.905,,
Ventnor Res,VRX,.04,.051,.046,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
