ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4794.6 at 2013-06-18T16:43:05. Report at Tuesday, June 18, 2013. Processed Wednesday at 2013-06-19T01:00:10+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Artist & Entertain,AEM,.02,.018,.019,,
AGB Apr15,GSBG15,107.924,-,107.70,,
Bendigo & Adelaide Bk pref,BENPC,97.95,96.90,97.60,,
GBST Hldgs,GBT,1.66,1.65,1.50,,
Leaf Energy,LER,.065,.05,.041,,
Merchant House,MHI,.20,.14,.155,,
Nearmap,NEA,.33,.305,.32,,
Payce Consolidated,PAY,4.15,4.08,4.08,,
pSivida Corp cdi,PVA,3.80,3.71,3.50,,
Xero,XRO,13.50,12.89,11.85,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
A1 Gold,AYC,.145,.20,.17,,
ADG Global Supply,ADQ,.02,.022,.022,,
Argent Minerals,ARD,.04,.045,.048,,
Argonaut Res,ARE,.021,.023,.026,,
Augur Res,AUK,.015,.016,.019,,
AGB Jun14,GSBK14,103.878,-,106.80,,
AGIB Sep25,GSIQ25,133.81,-,139.59,,
Austin Engineer,ANG,3.38,3.45,4.27,,
Billabong Int'l,BBG,.155,.19,.45,,
Black Fire Minerals,BFE,.01,.011,.011,,
Blina Minerals,BDI,.001,.002,.002,,
Bougainville Copper,BOC,.45,.47,.475,,
Bullabulling Gold,BAB,.026,.028,.033,,
Buru Energy,BRU,1.27,1.30,1.33,,
Car Parking Tech,CPZ,.135,.15,.15,,
Cazaly Res,CAZ,.075,.089,.095,,
CBD Energy,CBD,.007,.008,.009,,
Chinalco Yunnan Copper,CYU,.054,.056,.058,,
Cockatoo Coal,COK,.024,.028,.037,,
Core Serv Grp,CRV,.005,.007,.007,,
CuDECO,CDU,2.81,3.08,3.55,,
Cullen Res,CUL,.008,.011,.012,,
Dart Min,DTM,.074,.075,.079,,
Draig Res,DRG,.04,.046,.05,,
Drake Res,DRK,.03,.031,.039,,
Emmerson Res,ERM,.034,.037,.042,,
Endeavour Mining cdi,EVR,.72,.785,.85,,
Engenco,EGN,.145,.15,.15,,
Enterprise Metals,ENT,.042,.047,.061,,
FKP Prop Grp stp,FKP,1.05,1.15,1.37,,
Frontier Res,FNT,.007,.01,.013,,
Globe Metals & Mining,GBE,.061,.063,.062,,
Golden Rim Res,GMR,.019,.02,.022,,
Gryphon Minerals,GRY,.145,.165,.18,,
Havilah Res,HAV,.21,.22,.24,,
Hawthorn Res,HAW,.061,.07,.087,,
Horseshoe Metals,HOR,.065,.077,.074,,
Image Res,IMA,.115,.12,.13,,
Imdex,IMD,.66,.75,.815,,
Incremental Oil & Gas,IOG,.125,.13,.13,,
Independence Grp,IGO,2.905,3.08,3.02,,
Indo Mines,IDO,.062,.065,.07,,
Intra Energy,IEC,.10,.11,.115,,
Jindalee Res,JRL,.165,.18,.205,,
Konekt,KKT,.028,.046,.042,,
Lincoln Minerals,LML,.048,.053,.06,,
Lindian Res,LIN,.025,.04,.03,,
Liquefied Natural,LNG,.13,.135,.18,,
Lynas Corp,LYC,.41,.45,.48,,
MacPhersons Res,MRP,.14,.155,.15,,
Magnum Min & Exp,MGU,.012,.015,.015,,
Manas Resources,MSR,.066,.067,.067,,
MEC Res,MMR,.035,.047,.045,,
Medusa Min,MML,1.79,1.91,2.18,,
Metminco,MNC,.015,.017,.017,,
Middle Island Res,MDI,.07,.075,.085,,
MOD Resources,MOD,.033,.035,.037,,
Newcrest Min,NCM,11.11,11.40,14.28,,
OceanaGold Corp cdi,OGC,1.545,1.575,1.715,,
Oldfields Hldgs,OLH,.04,.12,.12,,
Pacific Energy,PEA,.38,.39,.385,,
Pacific Ore,PSF,.014,.02,.019,,
Pan Asia Corp,PZC,.024,.025,.03,,
Perseus Min,PRU,.885,.925,.985,,
Reed Res,RDR,.036,.053,.06,,
Renaissance Min,RNS,.055,.06,.08,,
Renaissance Uranium,RNU,.037,.043,.045,,
Resource Dev Grp,RDG,.03,.035,.05,,
Reward Minerals,RWD,.215,.22,.27,,
Silver Mines,SVL,.015,.018,.02,,
Sthn Cross Gold,SXG,.013,.015,.017,,
Spencer Res,SPA,.04,.05,.06,,
Sth Boulder Mines,STB,.20,.22,.27,,
Suncorp Grp nte nov23,SUNPD,99.50,99.90,100.81,,
Tap Oil,TAP,.475,.49,.505,,
Tasman Res,TAS,.042,.05,.057,,
Triton Minerals opt dec13,TONO,.002,.006,.007,,
Tungsten Min,TGN,.13,.18,.175,,
UraniumSA,USA,.023,.025,.025,,
Verus Invest,VIL,.014,.015,.02,,
Victory Mines,VIC,.018,.025,.039,,
Vital Metals,VML,.014,.015,.015,,
Voyager Res opt jun15,VOROA,.001,.002,.002,,
YTC Res,YTC,.175,.18,.185,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
