ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4850.0 at 2011-01-31T16:50:46. Report at Monday, January 31, 2011. Processed Tuesday at 2011-02-01T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Algae.Tec,AEB,.67,.28,-,,
Argosy Minerals cdi,AGY,.23,.05,.055,,
Aurora Oil & Gas,AUT,3.08,2.78,2.31,,
Aust Gold Invest,AGV,.26,.235,.225,,
Austereo Grp,AEO,2.10,1.95,1.82,,
CMI,CMI,1.25,.90,.78,,
  pref.cl.a,CMIPC,.70,.54,.52,,
C'wlth Bank  of Aust bonddec15,CBAHA,100.70,100.45,100.08,,
Copper Strike,CSE,.17,.13,.135,,
Crane Grp,CRG,10.02,9.72,9.50,,
Desane Grp Hldgs,DGH,.60,.58,.58,,
Drake Res,DRK,.50,.44,.32,,
Euroz,EZL,1.825,1.63,1.605,,
Gazal Corp,GZL,2.12,2.06,2.06,,
Generator Income gennote2,GINHA,92.50,91.25,90.50,,
Gulf Industrials,GLF,.063,.045,.032,,
  opt mar13,GLFOB,.026,.016,.01,,
Gulf Mines,GLM,.059,.045,.021,,
Homeloans,HOM,.85,.76,.78,,
Horseshoe Metals,HOR,.825,.23,.235,,
  opt jun12,HORO,.53,.07,.06,,
IMX Res,IXR,.80,.75,.71,,
Innamincka Pet,INP,.185,.13,.15,,
Invictus Gold opt nov15,IVGOA,.037,-,-,,
iShares MSCI Aus 200,IOZ,22.61,20.50,20.50,,
MACA,MLD,2.20,1.95,1.795,,
Macquarie Radio,MRN,1.05,1.03,1.00,,
Macq Telecom Grp,MAQ,9.88,9.00,9.50,,
Monto Minerals,MOO,.019,.016,.014,,
Northern Energy,NEC,1.745,1.70,1.715,,
Pan Asia Corp,PZC,.26,.009,.009,,
Praemium,PPS,.26,.235,.21,,
Rum Jungle Uranium,RUM,.415,.345,.285,,
Superior Res,SPQ,.08,.079,.075,,
Vesture,VES,.16,.143,.138,,
Village Roadshow,VRL,3.05,2.73,2.65,,
Viterra Inc cdi,VTA,11.60,11.18,9.82,,
Webster 9% cum pf,WBAPA,1.40,1.21,1.21,,
Zimplats Hldgs,ZIM,16.00,15.45,15.04,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
A1 Minerals,AAM,.068,.097,.10,,
Advanced Magnesium,ANM,.039,.043,.042,,
BetaShares ASX Res etf unt,QRE,7.79,7.86,8.04,,
Clean TeQ Hldgs,CLQ,.062,.077,.079,,
Eneabba Gas,ENB,.065,.074,.078,,
Energy Res,ERA,9.95,11.61,11.06,,
Geodynamics opt mar12,GDYO,.03,.037,.036,,
HealthLinx,HTX,.059,.065,.077,,
Heemskirk Cons,HSK,.21,.225,.225,,
Hemisphere Res,HEM,.335,.36,.40,,
Invictus Gold opt jan12,IVGO,.021,-,-,,
iShares Glb Cons cdi,IXI,61.41,62.15,61.82,,
iShares S&P High Div,IHD,14.92,15.23,15.00,,
Kairiki Energy,KIK,.035,.045,.043,,
Kidman Res opt nov13,KDRO,.047,.063,-,,
Phoenix Gold,PXG,.165,.17,.175,,
Port Bouvard,PBD,.086,.096,.10,,
Terrain Minerals,TMX,.023,.028,.027,,
VDM Grp,VMG,.28,.37,.32,,
Wah Nam Int'l opt sep14,WNIO,.04,.045,-,,
West Aust News,WAN,6.17,6.26,6.43,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
