ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5167.7 at 2015-12-22T16:36:05. Report at Tuesday, December 22, 2015. Processed Wednesday at 2015-12-23T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
8I Hldgs cdi,8IH,1.36,1.15,1.04,,
Absolute Equity Perf,AEG,1.24,1.22,-,,
Acorn Capital Invest,ACQ,.88,.85,.835,,
AGL Energy,AGL,17.65,17.49,17.05,,
AMP nyr3qut,AMPPA,103.00,102.95,-,,
Apiam Animal Health,AHX,1.35,1.32,-,,
Aust Foundation new,AFINA,5.64,5.62,5.58,,
Bellamys Aust,BAL,14.65,13.10,11.73,,
BWX,BWX,3.60,3.36,2.90,,
CogState,CGS,.60,.50,.39,,
CSL,CSL,105.71,104.28,100.48,,
Domino's Pizza,DMP,58.64,57.24,50.62,,
Dynasty Resources,DMA,.036,.031,.023,,
Echoice,ECO,.018,.016,.016,,
Ellex Medical Lasers,ELX,.77,.74,.67,,
Empire Oil & Gas opt apr18,EGOO,.051,.001,.002,,
Firestrike Res opt dec16,FIEOA,.06,.05,.036,,
Galaxy Res,GXY,.107,.102,.099,,
Generation Health unt,GHC,2.11,1.99,1.85,,
Genetic Signatures,GSS,.77,.67,.64,,
Industria REIT stp,IDR,2.19,2.12,2.13,,
Infigen Energy stp,IFN,.54,.525,.465,,
Lithium Aust ctg,LITCC,.07,.06,.05,,
Mantra Grp,MTR,4.90,4.82,4.665,,
Mayne Pharma,MYX,1.462,1.435,1.325,,
Megaport,MP1,2.44,2.40,-,,
Nuplex Industries,NPX,4.43,4.30,4.10,,
Oncosil Medical,OSL,.25,.20,.19,,
Pental,PTL,.63,.565,.505,,
RMA Energy,RMT,.01,.009,.002,,
Saracen Min,SAR,.62,.595,.595,,
Service Stream,SSM,.445,.385,.38,,
St Barbara,SBM,1.49,1.335,1.345,,
Structural Monitor cdi,SMN,1.65,1.10,.79,,
Tassal Grp,TGR,4.72,4.59,4.66,,
Viagold Capital,VIA,1.63,1.60,.65,,
Wellcom Grp,WLL,5.35,5.00,4.80,,
Wonhe Multimedia,WMC,.45,-,-,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
88 Energy,88E,.007,.01,.011,,
Argonaut Res,ARE,.003,.004,.004,,
Arrium,ARI,.053,.056,.072,,
AWE,AWE,.455,.475,.58,,
BC Iron,BCI,.10,.105,.23,,
Benitec,BLT,.27,.295,.31,,
Carnavale Res,CAV,.006,.007,.007,,
Challenger Energy,CEL,.02,.021,.025,,
CPT Global,CGO,.24,.28,.28,,
Crater Gold Mining,CGN,.066,.067,.074,,
Crown Resorts hym3qut,CWNHA,90.00,98.50,99.75,,
  hym3qut,CWNHB,85.40,89.11,90.861,,
ETFS Brent Crude Oil,ETPOIL,26.53,27.58,33.21,,
Finbar Grp,FRI,1.01,1.02,1.025,,
Flinders Mines,FMS,.009,.011,.012,,
Golden Deeps,GED,.006,.007,.007,,
IMF Bentham fym3we,IMFHA,100.00,100.20,101.60,,
Invion,IVX,.006,.007,.007,,
Kalina Power,KPO,.06,.082,.085,,
Korvest,KOV,2.70,2.80,2.92,,
Lucapa Diamond Co opt sep17,LOMOA,.10,.12,.14,,
  opt apr16,LOMOB,.023,.025,.035,,
Millinium Alt Fund unt,MAX,5.75,6.00,6.15,,
Mineral Deposits,MDL,.215,.255,.425,,
Minquest,MNQ,.011,.02,.016,,
MMA Offshore,MRM,.205,.21,.215,,
OM Hldgs,OMH,.061,.072,.078,,
Orion Gold,ORN,.011,.013,.014,,
Otherlevels,OLV,.098,.10,.11,,
Poseidon Nickel,POS,.045,.046,.047,,
Raptis Grp,RPG,.30,.40,.40,,
Renascor Res opt sep16,RNUO,.002,.004,.004,,
Royal Wolf Hldgs,RWH,1.17,1.82,2.10,,
RTG Mining cdi,RTG,.34,.37,.425,,
Spookfish,SFI,.049,.052,.05,,
Spring FG,SFL,.29,.30,.32,,
Tap Oil,TAP,.17,.175,.195,,
Topbetta Hlding,TBH,.15,.16,-,,
Uranium Res cdi,URI,.50,.58,.725,,
xTV Networks opt jun18,XTVO,.002,.003,.003,,
Zeta Res,ZER,.20,.23,.25,,
Zimplats Hldgs,ZIM,3.84,3.88,3.89,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
