ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4686.3 at 2010-10-12T16:40:39. Report at Tuesday, October 12, 2010. Processed Wednesday at 2010-10-13T01:00:02+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
A'asia Gold,AAO,.11,.10,.09,,
Ainsworth Game Tech 10% cn11,AGIG,1.06,1.03,1.04,,
Alkane Res,ALK,.875,.83,.77,,
Altona Min Ltd,AOH,.29,.265,.24,,
Arafura Resources,ARU,1.64,1.32,1.24,,
Aragon Res,AAG,.28,.255,.26,,
Argonaut Res,ARE,.195,.15,.16,,
Artemis Res rts21octd,ARVR,.023,-,-,,
Auzex Res,AZX,.52,.455,.50,,
  opt feb12,AZXOA,.31,.25,.26,,
Avanco Res,AVB,.235,.205,.105,,
  opt apr12,AVBOB,.195,.17,.083,,
Bandanna Energy,BND,1.00,.92,.84,,
Burey Gold,BYR,.165,.14,.14,,
  opt jun11,BYRO,.11,.09,.09,,
Cedar Woods Prop,CWP,3.23,3.10,3.00,,
Chesser Res,CHZ,.795,.745,.685,,
Citadel Resource Grp,CGG,.45,.43,.40,,
Clancy Explore opt jul13,CLYO,.039,.028,.03,,
Coalspur Mines opt jun11,CPLO,.965,.90,.92,,
Colorpak,CKL,.62,.52,.53,,
C'wlth Bank  of Aust perls v,CBAPA,214.99,213.45,212.60,,
Consolidated Global,CGI,.048,.042,.045,,
Consolidated Tin Min,CSD,.15,.14,.071,,
Continental Coal opt feb13,CCCO,.046,.038,.044,,
Crusader Res,CAS,.79,.72,.72,,
Elemental Min,ELM,1.05,.88,.745,,
Encounter Res,ENR,.85,.69,.57,,
Equatorial Coal,EQX,.97,.92,.92,,
ERO Min,ERO,.066,.027,.028,,
Finbar Grp,FRI,1.30,1.28,1.28,,
Forge Grp,FGE,4.55,4.14,4.10,,
GME Res,GME,.135,.10,.091,,
Great Western Exp,GTE,.405,.37,.335,,
  opt jun12,GTEO,.18,.14,.098,,
Guildford Coal,GUF,.485,.475,.435,,
Helix Res,HLX,.19,.14,.087,,
  opt may11,HLXOA,.115,.07,.033,,
ITX Grp,ITX,1.55,1.535,1.52,,
Jabiru Metals,JML,.545,.495,.46,,
Keycorp,KYC,.58,.575,.575,,
Kimberley Metals,KBL,.275,.26,.25,,
Lonrho Mining,LOM,.064,.057,.045,,
  opt nov10,LOMOA,.048,.041,.034,,
Lynas Corp,LYC,1.62,1.56,1.395,,
Marengo Min,MGO,.24,.18,.19,,
Matrix C & E,MCE,5.36,5.20,5.18,,
Metminco,MNC,.30,.245,.28,,
  opt dec12,MNCO,.155,.10,.12,,
Mt Isa Metals,MET,.405,.35,.28,,
Pacific Niugini,PNR,.415,.37,.36,,
Peak Resources,PEK,.735,.635,.48,,
  opt dec10,PEKOA,.67,.56,.42,,
Phoenix Copper,PNX,.38,.33,.275,,
Proto Res & Invest,PRW,.047,.038,.021,,
Quantum Res,QUR,.034,.033,.025,,
Qube Logistics unt,QUB,.98,.93,.87,,
Rabinov Prop Tr unt,RBV,.68,.665,.665,,
RCR Tomlinson,RCR,1.345,1.30,1.31,,
Redstone Res,RDS,.525,.455,.395,,
Reedy Lagoon Corp,RLC,.09,.059,.069,,
Richmond Min,RHM,.48,.45,.41,,
  opt dec10,RHMO,.24,.21,.19,,
Select Vaccines rts 12oct,SLTR,.002,.001,.001,,
Suncorp-Metway cap. note,SUNHB,74.00,72.50,70.00,,
  pref,SUNPB,103.50,101.70,100.15,,
Syndicated Metals opt dec11,SMDO,.035,.02,.03,,
Tiger Res,TGS,.37,.355,.325,,
Tissue Therapies,TIS,.36,.285,.24,,
Troy Resources,TRY,3.58,3.49,3.37,,
Viagold Capital,VIA,1.55,1.45,1.45,,
Victorian Gold Mines,VGM,.39,.34,.35,,
  ctg,VGMCA,.29,.24,.24,,
Vietnam Industrial,VII,.62,.59,.575,,
Watpac,WTP,1.685,1.63,1.55,,
Westpac Banking pref,WBCPA,104.85,102.40,103.65,,
Westpac TPS Tr pref,WCTPA,95.23,94.99,95.00,,
White Energy,WEC,4.27,4.16,4.20,,
Zhenghe Glob Cap,ZHE,.26,.25,.24,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Artemis Res rts21octd,ARVR,.014,-,-,,
Carpathian Res,CPN,.017,.02,.019,,
ComOps,COM,.045,.05,.05,,
Cool or Cosy,COS,.035,.039,.052,,
Desert Energy,DSN,.085,.10,.09,,
ECSI,ECS,.011,.013,.014,,
Ezenet,EZE,.018,.021,.022,,
Fox Res opt nov10,FXRO,.003,.005,.004,,
Galileo Japan Tr unt,GJT,.027,.028,.028,,
iSOFT Group,ISF,.11,.12,.125,,
Living Cell Tech,LCT,.14,.165,.17,,
Medivac,MDV,.004,.006,.006,,
Peninsula Minerals opt dec15,PENOC,.022,-,-,,
Photon Grp,PGA,.067,.074,.084,,
Probiotec,PBP,.93,.94,.94,,
Qld Trustees Invest,QTI,.25,.30,.30,,
Real Estate Cap unt,RCU,.084,.09,.085,,
Sylvastate,SYL,3.20,3.46,3.42,,
Synergy Metals,SML,.009,.013,.014,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
