ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4776.6 at 2011-05-12T16:38:08. Report at Thursday, May 12, 2011. Processed Friday at 2011-05-13T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Avita Medical,AVH,.16,.15,.155,,
Equinox Minerals cdi,EQN,7.93,7.89,7.89,,
ERO Min opt sep12,EROO,.011,-,-,,
Exterra Res ets pfe,ETSPFE,19.40,19.09,-,,
Laserbond,LBL,.125,.095,.095,,
Mesbon China Nylon,MES,.24,.23,.22,,
Monto Minerals,MOO,.031,.02,.025,,
Neon Energy,NEN,.40,.29,.305,,
Phileo Aust,PHI,2.80,2.61,2.61,,
Rabinov Prop Tr unt,RBV,.91,.875,.87,,
Resolute Equipment,RQL,.75,.71,.70,,
RHG,RHG,1.335,1.27,1.30,,
Sigma Pharmaceutical,SIP,.39,.38,.385,,
Sky City Entertain,SKC,2.81,2.75,2.63,,
Sth American Iron,SAY,.145,.14,.14,,
Sunshine Heart cdi,SHC,.063,.054,.06,,
Viralytics,VLA,.08,.063,.058,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Adacel Tech,ADA,.22,.225,.25,,
ARK Mines Ltd,AHK,.195,-,-,,
Bank of Qld,BOQ,9.04,9.15,9.71,,
Bassari Res opt jun12,BSRO,.01,.04,.037,,
BCD Res,BCD,.011,.012,.012,,
Black Mountain,BMZ,.19,.20,.20,,
Bow Energy,BOW,.785,.805,.885,,
Broken Hill Prospecting,BPL,.13,.14,.14,,
Catalpa Res,CAH,1.33,1.34,1.435,,
Cazaly Res,CAZ,.26,.34,.33,,
Eurogold,EUG,.165,.19,.19,,
Exterra Res ets cat,ETSCAT,103.26,103.83,-,,
  ets ge,ETSGEL,18.90,18.95,-,,
  ets intel,ETSINT,21.82,22.07,-,,
Foster's Grp,FGL,4.37,5.41,5.58,,
FSA Grp,FSA,.25,.27,.28,,
Geopacific Res,GPR,.235,.275,.28,,
Hutchison,HTA,.085,.086,.087,,
Hyro def,HYODA,.40,.50,-,,
IFS Construct,IFS,.028,.033,.03,,
Investigator Res,IVR,.061,.075,.075,,
Invictus Gold,IVG,.11,.135,.12,,
Magnetic Res,MAU,.21,.23,.23,,
Mikoh Corp,MIK,.023,.024,.028,,
Morning Star Gold,MCO,.26,.285,.295,,
Mothercare,MLC,.215,.225,.23,,
Nemex Res Ltd,NXR,.17,.19,-,,
Oakland Res,OKL,.165,.175,.185,,
OM Hldgs,OMH,1.10,1.11,1.155,,
OneSteel,OST,1.955,2.04,2.11,,
PaperlinX,PPX,.255,.275,.28,,
Platinum Aust,PLA,.435,.465,.475,,
PMI Gold cdi,PVM,.48,.515,.555,,
Prime Financial,PFG,.14,.145,.15,,
Quest Petroleum,QPN,.004,.005,.005,,
Rock Bldg Society perm. ord,ROK,2.29,2.30,2.30,,
Seven West Media,SWM,4.34,4.62,4.92,,
Sherwin Iron,SHD,.13,.145,.17,,
Souls Private Equity,SOE,.072,.075,.077,,
  opt feb15,SOEOA,.007,.01,.011,,
Spdr 200 Res etf unt,OZR,13.47,13.80,14.25,,
Spdr Small Ords etf unt,SSO,14.10,14.18,14.57,,
Terramin Aust,TZN,.32,.325,.345,,
VDM Grp,VMG,.17,.19,.21,,
Victory West Metals opt feb12,VWMOA,.008,.009,.03,,
White Cliff Nickel opt jun11,WCNO,.003,.008,.011,,
White Energy,WEC,2.23,2.42,2.45,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
