ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5310.6 at 2015-01-15T16:40:36. Report at Thursday, January 15, 2015. Processed Friday at 2015-01-16T01:00:13+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
ASF Grp,AFA,.24,.22,.21,,
Cervantes Corp,CVS,.013,.007,.01,,
Chandler Macleod,CMG,.54,.317,.35,,
Emerging Markets MF unt,EMF,1.83,1.74,1.80,,
iShares Gov Infl etf unt,ILB,115.90,114.61,113.78,,
iShares Treasury etf unt,IGB,107.31,107.04,106.10,,
iWebGate,IWG,.22,.17,.20,,
Meridian Energy irs,MEZCA,1.82,1.70,1.70,,
Monteray Mining,MRY,.035,.029,.023,,
Platinum Asset,PTM,8.13,7.54,7.41,,
Rand Mining,RND,1.16,.83,.70,,
Refresh Grp,RGP,.068,.067,.064,,
ResMed Inc cdi,RMD,7.43,7.155,7.13,,
Richfield Int'l,RIS,.165,.12,.097,,
Scentre Grp stp,SCG,3.74,3.67,3.72,,
SomnoMed,SOM,3.02,3.00,2.85,,
SPDR DJ Global Reit,DJRE,20.40,20.15,20.00,,
Telstra Corp,TLS,6.235,6.07,6.05,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
AJ Lucas Grp,AJL,.59,.705,.64,,
Alchemy Resources,ALY,.014,.015,.015,,
Altura Mining,AJM,.046,.056,.05,,
American Patriot Oil,AOW,.13,.14,.14,,
BetaShares Commods etf unt,QCB,11.51,12.11,12.52,,
BetaShares US 1000 etf unt,QUS,24.99,25.40,25.68,,
BHP Billiton,BHP,26.50,27.85,27.29,,
Cardno,CDD,2.52,3.23,2.83,,
Enterprise Metals,ENT,.032,.035,.034,,
Fortescue Metals Grp,FMG,2.26,2.67,2.31,,
Hawthorn Res,HAW,.013,.015,.015,,
HGL,HNG,.26,.29,.30,,
Imdex,IMD,.315,.365,.325,,
Kathmandu Hldgs,KMD,1.75,1.825,1.95,,
Kidman Res,KDR,.046,.06,.05,,
Mastermyne Grp,MYE,.225,.26,.24,,
MEO Aust,MEO,.015,.017,.016,,
Metcash,MTS,1.55,1.56,1.68,,
Mithril Resources,MTH,.005,.006,.006,,
MMA Offshore,MRM,1.00,1.09,1.025,,
Namibian Copper,NCO,.003,.004,.004,,
New Standard Energy,NSE,.034,.037,.037,,
Nine Entertainment,NEC,1.682,1.705,1.83,,
OrotonGroup,ORL,2.89,3.60,3.56,,
PLD Corp,PLD,.004,.005,.005,,
Prima BioMed,PRR,.03,.031,.033,,
Red Metal,RDM,.074,.08,.081,,
Sandfire Res,SFR,3.74,4.50,3.92,,
Soul Pattinson WH,SOL,12.76,13.55,13.13,,
Sthn Hem Min,SUH,.037,.043,.043,,
Stream Grp,SGO,.13,.155,.16,,
Talon Pet,TPD,.008,.01,.012,,
Village Roadshow,VRL,5.385,5.91,5.82,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
