Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4818.8 at 16:47 22/10/2009  Report at 19:05 Thursday 22/10/2009. Processed 19:07 Thursday 22/10/2009.,,,,,,,,,,,,


,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Adelaide Brighton,ABC,3,2.8,2.94,,,,,,,,
Adtrans Grp,ADG,3.2,3.03,3.05,,,,,,,,
Alara Res Ltd,AUQ,0.16,0.13,0.12,,,,,,,,
Ampella Min opt jul10,AMXO,0.435,0.39,0.405,,,,,,,,
Anglo Aust,AAR,0.04,0.036,0.038,,,,,,,,
Aquila Res,AQA,8.4,7.89,7.89,,,,,,,,
Aurora Prop unt,AUP,5.32,5.1,4.99,,,,,,,,
Aust Infra unt,AIX,1.775,1.63,1.67,,,,,,,,
Avalon Min,AVI,0.215,0.185,0.135,,,,,,,,
BHP Billiton Ltd,BHP,40.28,39.45,39.85
BioProspect Ltd,BPO,0.049,0.041,0.032
Blackham Res,BLK,0.38,0.35,0.37
Blackmores Ltd,BKL,23,22.2,20.5
Breville Grp Ltd,BRG,2.45,2.32,1.65
Buka Gold Ltd,BKG,0.115,0.075,0.08
Cape Range Wireless,CAG,0.016,0.011,0.012
Carlton Invest,CIN,18.22,18,16.99
Carsales Com Ltd,CRZ,4.1,3.92,4.05
Clarius Grp Ltd,CND,1.135,1.06,0.92
CO2 Grp Ltd opt nov11,COZO,0.29,0.24,0.14
Cogstate Ltd,CGS,0.32,0.27,0.28
Corvette Res,COV,0.27,0.15,0.185
CTI Logistics,CLX,0.9,0.86,0.87
DWS Advanced,DWS,1.75,1.64,1.43
ETT Ltd fpo nz,ETT,0.007,0.004,0.003
Eurogold Ltd,EUG,0.32,0.27,0.26
Euroz Ltd,EZL,1.62,1.46,1.5
Flight Centre,FLT,15.95,15.53,15.39
Gale Pacific Ltd,GAP,0.17,0.135,0.12
Garratt's Ltd,GRT,0.5,0.46,0.43
GBST Hldgs,GBT,1.2,1.01,1.1
Gryphon Min Ltd,GRY,0.55,0.52,0.47
Integrated Research,IRI,0.55,0.495,0.44
Iron Ore Hldgs,IOH,0.965,0.935,0.78
  opt apr11,IOHO,0.28,0.185,0.17
ITX Grp Ltd,ITX,1.045,0.92,0.92
King Solomon Mines,KSO,0.12,0.095,0.098
Kingsrose Min Ltd,KRM,0.765,0.72,0.7
  opt dec12,KRMO,0.52,0.5,0.455
KLM Grp Ltd,KLM,0.43,0.375,0.29
Living Cell Tech,LCT,0.36,0.26,0.29
Macq Harbour,MHM,0.45,0.26,0.125
  opt aug12,MHMO,0.21,0.098,0.03
Macq Media stpld,MMG,2.48,2.33,2.07
Manaccom Corp Ltd,MNL,0.52,0.42,0.48
Meridian Min opt feb11,MIIO,0.024,0.019,0.014
Montezuma Min Co,MZM,0.3,0.24,0.185
Mount Gibson Iron,MGX,1.345,1.295,1.19
MT Isa Metals,MET,0.22,0.16,0.135
Mutiny Gold Ltd opt jun11,MYGO,0.025,0.024,0.022
Netcomm Ltd,NTC,0.42,0.405,0.4
Newport Min Ltd,NMN,0.23,0.2,0.2
Nexus Bonds Ltd frn dec09,NXBHB,95.5,95.4,95.4
North Aust Ltd,NAD,0.043,0.038,0.04
Oceania Capital,OCP,3.02,2.9,2.96
Plan B Grp Hld,PLB,0.82,0.8,0.7
Red Sky Energy,ROG,0.061,0.042,0.039
  opt sep11,ROGOA,0.038,0.022,0.02
Reece Aust Ltd,REH,25.6,24.3,24
RHG Ltd,RHG,0.75,0.725,0.66
Richmond Min,RHM,0.215,0.15,0.115
  opt dec10,RHMO,0.15,0.06,0.021
Rimfire Pacific,RIM,0.024,0.02,0.023
Silver Swan Grp,SWN,0.525,0.49,0.52
Sirtex Medical,SRX,6,5.72,5.18
Skycity Invest aces,SKAG,98.2,96.95,97
Suncorp-Metway,SUN,9.55,9.37,8.98
Sylvastate Ltd,SYL,4.09,3.9,3.91
Tabcorp Hldgs Ltd bondmay14,TAHHA,107.85,107.5,106.8
Talent2 Internation,TWO,1.65,1.55,1.455
Tasman Res Ltd,TAS,0.22,0.12,0.12
  opt dec09,TASO,0.05,0.018,0.015
  opt jun12,TASOB,0.12,0.065,0.055
Tidewater Invest,TDI,0.3,0.25,0.255
Transfield Services,TSE,4.8,4.39,4.46
Uran Ltd,URA,0.085,0.073,0.072
Venture Min,VMS,0.345,0.31,0.22
Virgin Blue Hldgs,VBA,0.57,0.555,0.45
WAM Capital Ltd,WAM,1.34,1.31,1.29
Wellcom Grp Ltd,WLL,2.4,2.1,1.95
Wilson Htm Invest,WIG,1.55,1.2,1.165
Wridgways Aust,WWA,2.7,2.55,2.62
New Yearly Lows,,,,
Aust Leaders opt nov10,ALFO,0.046,0.053,0.05
Cypress Lakes Grp,CLK,0.006,0.007,0.007
Eyecare Partners,EPL,0.071,0.1,0.11
Geodynamics Ltd opt dec09,GDYO,0.006,0.011,0.015
Integrated Legal,IAW,0.125,0.135,0.13
iShares MSCI Japan cdi 1:1,IJP,10.7,10.73,11.43
Jumbuck Entertain,JMB,0.34,0.38,0.345
Minemakers Ltd,MAK,0.36,0.385,0.38
Oldfields Hldgs,OLH,0.27,0.28,0.356
Samson Oil & Gas opt dec12,SSNO,0.004,-,-
Stirling Res rts05novd,SRER,0.01,-,-
