ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5284.3 at 2013-11-21T16:57:36. Report at Thursday, November 21, 2013. Processed Friday at 2013-11-22T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
AMP Capital China unt,AGF,.83,.78,.79,,
Desane Grp Hldgs,DGH,.67,.60,.62,,
DuluxGroup,DLX,5.53,5.47,5.42,,
Energy One,EOL,.185,.15,.135,,
Global Health,GLH,.52,.45,.435,,
MOKO Social Media,MKB,.33,.27,.25,,
  opt jun15,MKBOA,.26,.215,.19,,
PieNETWORKS,PIE,.054,.05,.05,,
Sonic Healthcare,SHL,16.75,16.50,16.45,,
SPDRWrldexAuHdgd etf unt,WXHG,16.80,16.68,16.49,,
Suda,SUD,.053,.047,.034,,
Sunbird Energy,SNY,.48,.475,.47,,
Transpacific SPS Tr stepup pf,TPAPA,99.40,99.00,99.00,,
Village Roadshow,VRL,7.815,7.61,7.06,,
Zeta Res,ZER,.56,.52,.55,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Acrux,ACR,2.40,2.54,2.62,,
Aquaint Capital,AQU,.62,.65,-,,
Ausenco,AAX,1.21,1.325,1.54,,
AGB Jun14,GSBK14,104.912,-,-,,
Avexa,AVX,.012,.013,.014,,
Boart Longyear,BLY,.34,.375,.405,,
Carbon Minerals,CRM,.51,.60,.65,,
Chorus,CNU,1.61,1.735,2.16,,
Corazon Min,CZN,.016,.017,.023,,
Crossland Metals opt nov14,CUXO,.004,.005,.006,,
CuDECO rts04decd,CDUR,.03,-,-,,
Enegex NL opt jun15,ENXO,.001,.003,.003,,
GrainCorp,GNC,11.00,11.41,12.12,,
Imdex,IMD,.59,.685,.72,,
Kingsgate Cons,KCN,1.205,1.33,1.38,,
Lynas Corp,LYC,.305,.31,.33,,
Market Vectors Emerg Res etf unt,MVE,9.73,10.30,10.18,,
Market Vectors Prop etf unt,MVA,14.81,15.35,15.07,,
Molopo Energy,MPO,.16,.175,.19,,
Newcrest Min,NCM,8.70,9.47,10.01,,
NSL Consolidated,NSL,.007,.009,.008,,
OZ Minerals,OZL,3.16,3.23,3.55,,
PanAust,PNA,1.525,1.70,1.867,,
Pegasus Metals,PUN,.055,.06,.057,,
Perseus Min,PRU,.30,.36,.425,,
Potash Min,POK,.07,.08,.089,,
Red 5,RED,.066,.082,.62,,
Red Fork Energy,RFE,.327,.365,.435,,
Silex Systems,SLX,2.01,2.17,2.31,,
SMS Management,SMX,4.03,4.32,4.31,,
Sovereign Metals,SVM,.08,.085,.09,,
St Barbara,SBM,.285,.31,.43,,
Sumatra Copper cdi,SUM,.098,.11,.105,,
Target Energy,TEX,.043,.047,.053,,
Troy Resources,TRY,1.105,1.215,1.295,,
Unity Min,UML,.051,.054,.06,,
Volta Min opt jun14,VTMO,.004,.011,.011,,
Wesfarmers partprotd,WESDC,43.45,43.63,-,,
Westfield Grp stp,WDC,10.26,10.76,10.78,,
Wildhorse Energy,WHE,.025,.027,.036,,
WorleyParsons,WOR,15.70,21.06,21.51,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
