Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4546.3 at 16:47 2/11/2009  Report at 19:05 Monday 2/11/2009. Processed 19:22 Monday 2/11/2009.,,,,,,,,,,,,


,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Adv Surg Dsgn & Mnft,AMT,0.62,0.6,0.6,,,,,,,,
Argosy Min cdi,AGY,0.13,0.1,0.1,,,,,,,,
ASK Funding Ltd,AKF,0.37,0.34,0.34,,,,,,,,
Atlantic Ltd,ATI,0.048,0.042,0.044,,,,,,,,
  opt dec11,ATIO,0.036,0.033,0.033,,,,,,,,
Bank of Qld pref,BOQPC,91.6,91.5,91.5,,,,,,,,
Buccaneer Energy opt nov12,BCCO,0.042,0.04,0.04,,,,,,,,
Clean Global Energy,CGV,0.25,0.22,0.22,,,,,,,,
Hemisphere Res,HEM,0.7,0.59,0.59,,,,,,,,
  opt mar10,HEMO,0.43,0.38,0.38
Heritage Gold NZ,HTM,0.033,0.028,0.028
Highlands Pacific,HIG,0.33,0.315,0.315
Jaguar Min,JAG,0.07,0.061,0.062
Jindalee Res,JRL,1.17,1.02,1.12
Latin Gold Ltd,LAT,0.041,0.03,0.035
RAM Res opt jun10,RMROA,0.004,0.002,0.002
Sun Biomedical rts12novd,SBNR,0.002,0.001,0.001
Target Energy opt oct12,TEXOB,0.016,0.015,0.015
New Yearly Lows,,,,
AED Oil Ltd,AED,0.5,0.56,0.56
Alcoa Inc cdi,AAI,44,45.972,45.972
Altium Ltd,ALU,0.245,0.25,0.25
Coal FE Res,CES,0.037,0.04,0.04
Contango Capital def,CCQDA,0.745,0.83,0.83
Folkestone Ltd,FLK,0.135,0.14,0.14
Golden State Res,GDN,0.04,0.041,0.041
Lonrho Min Ltd rts 02nov,LOMR,0.002,0.008,0.008
Matrixview Ltd cdi,MVU,0.016,0.03,0.03
Monto Min Ltd,MOO,0.007,0.06,0.06
Mystate Ltd,MYS,2.61,2.7,2.7
Nexbis Ltd,NBS,0.165,0.185,0.185
Pac Enviromin,PEV,0.008,0.01,0.01
Royal Res rts 05nov,ROYR,0.09,0.12,0.12
Saracen Min opt nov09,SAROA,0.011,0.05,0.012
VDM Grp Ltd rts13novd,VMGR,0.05,0.076,0.076
