Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4685.1 at 16:41 17/9/2010  Report at 19:05 Friday 17/9/2010. Processed 22:52 Friday 17/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
Guildford Coal,GUF,0.415,0.355,0.345,,,,,,,,
Intrepid Mines,IAU,1.305,1.06,0.83,,,,,,,,
Ivanhoe Aust opt sep11,IVAO,0.31,-,-,,,,,,,,
Jacka Res Ltd,JKA,0.26,0.23,0.195,,,,,,,,
Kingsgate Cons,KCN,11.75,11.5,10.22,,,,,,,,
Legend Corp,LGD,0.25,0.23,0.23,,,,,,,,
Lycopodium Ltd,LYL,4.24,4.09,3.8,,,,,,,,
Mako Energy Ltd,MKE,0.245,0.22,0.22,,,,,,,,
Malagasy Min,MGY,0.245,0.077,0.089,,,,,,,,
Medical Develop,MVP,0.26,0.225,0.235,,,,,,,,
Metals X Ltd,MLX,0.235,0.2,0.165,,,,,,,,
National Can Ind,NCI,1.6,1.27,1.26,,,,,,,,
Newcrest Min,NCM,41.62,39.82,37.25,,,,,,,,
  def x lgl,NCMN,41.62,39.8,36.7,,,,,,,,
Olympus Pacific Min,OYM,0.46,0.35,0.385,,,,,,,,
Oohmedia Grp Ltd,OOH,0.225,0.22,0.205,,,,,,,,
Pac Niugini Ltd,PNR,0.3,0.27,0.25,,,,,,,,
Papillon Res Ltd,PIR,0.35,0.29,0.29,,,,,,,,
  opt dec12,PIROA,0.17,0.125,0.135,,,,,,,,
Platina Res opt feb11,PGMO,0.082,0.08,0.07,,,,,,,,
Prosperity Res,PSP,0.27,0.22,0.15,,,,,,,,
Provet Hldgs Ltd,PVT,1.74,1.52,1.45,,,,,,,,
Resolute Min,RSG,1.345,1.235,0.92,,,,,,,,
  opt dec11,RSGO,0.74,0.63,0.38,,,,,,,,
Resource Star Ltd opt sep12,RSLO,0.039,0.024,0.025,,,,,,,,
Saracen Min,SAR,0.58,0.54,0.485,,,,,,,,
Sedgman Ltd,SDM,2,1.9,1.77,,,,,,,,
Silver Mines Ltd opt may11,SVLO,0.085,0.068,0.07,,,,,,,,
Sovereign Metals,SVM,0.23,0.15,0.14,,,,,,,,
Technology One,TNE,0.96,0.89,0.895,,,,,,,,
The Reject Shop,TRS,17.8,17.25,16.95,,,,,,,,
Troy Res NL,TRY,3.08,2.92,2.69,,,,,,,,
Truscott Min Corp,TRM,0.17,0.115,0.098,,,,,,,,
Western Areas NL,WSA,6.02,5.73,5.28,,,,,,,,
Westpac Tps Tr pref,WCTPA,95,92.5,92,,,,,,,,
XState Res opt jun13,XSTO,0.1,0.021,0.08,,,,,,,,
New Yearly Lows,,,,,,,,,,,,
A'asian Resour,ARH,0.2,0.23,0.24,,,,,,,,
Agenix Ltd opt jun11,AGXO,0.005,0.01,0.01,,,,,,,,
Allied Brands Ltd,ABQ,0.016,0.027,0.027,,,,,,,,
Austock Grp Ltd,ACK,0.1,0.135,0.135,,,,,,,,
Convergent Min,CVG,0.055,0.069,0.069,,,,,,,,
Digislide Hldgs,DGI,0.11,0.13,0.14,,,,,,,,
Emergent Res,EMG,0.21,0.245,0.27,,,,,,,,
  opt sep10,EMGO,0.03,0.04,0.09,,,,,,,,
Excela Ltd,EXA,0.15,0.31,0.31,,,,,,,,
Metroland Aust,MTD,0.035,0.047,0.047,,,,,,,,
Panorama Synergy,PSY,0.085,0.11,0.1,,,,,,,,
PharmAust Ltd,PAA,0.016,0.018,0.019,,,,,,,,
Power Res Ltd opt oct11,PWWO,0.003,0.011,0.011,,,,,,,,
Qld Trustees Invest,QTI,0.305,0.33,0.33,,,,,,,,
Sky City Entertain,SKC,2.21,2.22,2.25,,,,,,,,
