ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4300.8 at 2011-10-26T16:36:51. Report at Wednesday, October 26, 2011. Processed Thursday at 2011-10-27T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
ETS Cisco Systems,ETSCSC,16.87,16.024,16.05,,
Hunnu Coal,HUN,1.795,1.79,1.74,,
Naracoota Res Ltd,NRR,.26,.25,.19,,
Neuren Pharma,NEU,.032,.029,.02,,
NEW Horizon Min opt dec14,NHOO,.07,.05,.038,,
Orica Ltd pref,ORIPB,102.70,102.57,101.98,,
Parker Resources,PKR,.255,.25,.235,,
Scotgold Res,SGZ,.11,.097,.085,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Alchemy Resources,ALY,.12,.125,.125,,
Alliance Res,AGS,.115,.125,.135,,
Blackwall Property,BWF,.215,.25,-,,
Carbon Polymers,CBP,.24,.25,.25,,
Challenger Energy,CEL,.06,.086,.09,,
  opt jun12,CELO,.008,.027,.026,,
Coppermoly Ltd opt dec11,COYOA,.001,.005,.003,,
Energy Developments,ENE,2.37,2.40,2.40,,
Euroz Ltd opt mar14,EZLO,.54,.555,.61,,
Fisher & Paykel App,FPA,.32,.345,.35,,
Fitzroy Res,FRY,.125,.13,.16,,
Fletcher Bldg,FBU,4.82,4.87,5.62,,
Gulf Industrials,GLF,.018,.02,.02,,
Matrix C & E,MCE,2.85,3.24,3.15,,
NZ Oil & Gas,NZO,.475,.48,.51,,
Panterra Gold Ltd opt dec11,PGIO,.01,.012,.018,,
Planet Metals,PMQ,.071,.08,.08,,
Premier Invest,PMV,4.85,4.93,5.03,,
Siburan Res,SBU,.15,.155,.18,,
Silver Swan Grp,SWN,.075,.084,.085,,
Tower,TWR,.94,1.01,1.06,,
Westgold Res,WGR,.17,.19,.185,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
