ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4251.7 at 2011-12-13T16:40:44. Report at Tuesday, December 13, 2011. Processed Wednesday at 2011-12-14T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Bendigo And Adelaide bondmar14,BENHA,102.30,100.00,101.00,,
Chameleon Min NL def,CHMDA,.032,.028,-,,
Domino's Pizza,DMP,8.35,8.10,7.60,,
DUET Grp forus,DUE,1.83,1.795,1.78,,
Global Nickel Invest opt nov15,GNIOB,.006,.005,-,,
iShares Glb Cons cdi,IXI,65.09,65.00,65.06,,
Jameson Res,JAL,.28,.23,.247,,
Neon Energy,NEN,.53,.49,.44,,
Peel Mining,PEX,.18,.16,.155,,
Regis Res,RRL,3.67,3.65,3.55,,
  opt oct12,RRLOB,2.61,2.54,2.53,,
Tag Pacific,TAG,.225,.20,.19,,
Ventnor Res,VRX,1.02,.86,.76,,
Webjet,WEB,2.55,2.53,2.53,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Alesco Corp,ALS,1.05,1.10,1.23,,
Aquila Res bns def,AQABB,6.09,6.50,-,,
Arafura Resources,ARU,.44,.455,.445,,
Aust Bauxite,ABZ,.36,.40,.38,,
Benitec Biopharma opt dec13,BLTOB,.005,.007,.006,,
Blackwall Property,BWF,.10,.135,.13,,
Bone Medical,BNE,.006,.009,.009,,
Carnarvon Pet,CVN,.096,.10,.105,,
Carnavale Res,CAV,.04,.05,.05,,
CGA Min,CGX,2.01,2.12,2.25,,
Clarius Grp,CND,.46,.47,.47,,
Conto Res Ltd,CNO,.12,.13,.13,,
ETFS Physical Platinum,ETPMPT,145.50,146.00,148.67,,
Firestone Energy,FSE,.007,.01,.01,,
General Min Corp,GMM,.04,.053,.05,,
Gerard Lighting,GLG,.68,.685,.70,,
Gold Anomaly,GOA,.016,.017,.018,,
Gulf Industrials,GLF,.015,.016,.016,,
IMF (Aust),IMF,1.32,1.34,1.325,,
Immuron,IMC,.037,.046,.042,,
Jupiter Energy,JPR,.43,.47,.45,,
Killara Res,KRA,.065,.10,.10,,
Kula Gold,KGD,1.08,1.15,1.18,,
Latrobe Magnesium,LMG,.021,.022,.022,,
Linc Energy,LNC,1.32,1.355,1.42,,
MacarthurCook PSF unt,MPS,.08,.085,.083,,
Manhattan Corp,MHC,.18,.22,.23,,
MAP Grp forus def,MAPDA,2.73,2.74,-,,
Mayan Iron Corp,MYN,.038,.065,.065,,
Medusa Min,MML,4.74,5.09,5.13,,
Monax Min,MOX,.045,.05,.05,,
Newcrest Min,NCM,32.04,32.55,32.915,,
Newera Res,NRU,.021,.022,.022,,
Norseman Gold cdi,NGX,.081,.091,.091,,
Nyota Minerals,NYO,.095,.10,.10,,
Oakton,OKN,1.30,1.33,1.36,,
Orca Energy Ltd def,OGYDA,.024,.039,-,,
Peninsula Energy,PEN,.029,.033,.035,,
  opt jun12,PENOA,.007,.008,.013,,
Po Valley Energy,PVE,.14,.145,.15,,
Renison Cons 12% cn12,RSNG,.045,.075,.075,,
Scandinavian Res,SCR,.21,.22,.22,,
Silex Systems,SLX,1.80,1.86,1.95,,
Sino Gas Energy,SEH,.035,.037,.038,,
SMS Management,SMX,4.32,4.43,4.42,,
St George Min,SGQ,.125,.13,.135,,
Sthn Cross Expl,SXX,.025,.032,.026,,
Tanami Gold,TAM,.67,.83,.92,,
Vector Res Ltd opt jun12,VECO,.003,.004,.004,,
VMoto,VMT,.012,.013,.016,,
Warehouse Grp,WHS,2.30,2.31,2.35,,
Wentworth Hldgs,WWM,.04,.057,.057,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
