ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5307.3 at 2014-10-20T16:36:06. Report at Monday, October 20, 2014. Processed Tuesday at 2014-10-21T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
1-Page,1PG,.39,.365,.018,,
Aristocrat Leisure,ALL,6.21,6.08,5.97,,
Audalia Res,ACP,.23,.20,.16,,
Aust Agriculture,AAC,1.47,1.435,1.375,,
Austock Grp,ACK,.33,.32,.32,,
Bendigo & Adelaide Bk pref 2,BENPE,98.75,98.45,-,,
Connexion Media,CXZ,.255,.22,.19,,
CSL,CSL,75.40,74.76,75.13,,
CVC,CVC,1.555,1.50,1.54,,
Domino's Pizza,DMP,29.00,27.38,27.53,,
ETS Alcoa,ETSALA,17.84,15.966,15.966,,
ETS Johnson&Johnson,ETSJNJ,113.06,110.29,110.29,,
Fisher & Paykel Health,FPH,4.79,4.78,4.75,,
Leaf Res,LER,.10,.095,.077,,
Lynas Corp def,LYCN,.086,.08,-,,
  optsep15d,LYCO,.025,.02,-,,
Mariner Corp,MCX,.215,.18,.031,,
Mighty River Power,MYT,2.55,2.42,2.39,,
Minerals Corp,MSC,.08,.053,.069,,
PaperlinX,PPX,.062,.052,.053,,
Quantum Energy,QTM,.021,.016,.013,,
RedFlow,RFX,.40,.37,.385,,
SomnoMed,SOM,2.45,2.33,2.25,,
SPDR DJ Global Reit,DJRE,16.99,16.95,16.93,,
Tamawood,TWD,3.78,3.76,3.65,,
Transfield Services,TSE,1.97,1.52,1.78,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
3D Res,DDD,.007,.008,.01,,
Ambertech,AMO,.11,.14,.15,,
ANZ Banking Grp cap note2,ANZPE,97.40,97.66,98.10,,
Attila Res,AYA,.25,.28,.33,,
Ausdrill,ASL,.725,.815,.86,,
Austin Engineer,ANG,1.00,1.04,1.12,,
BC Iron,BCI,1.365,1.39,1.61,,
Beadell Resources,BDR,.315,.325,.395,,
Biotron rts24octd,BITR,.044,.045,-,,
CMI,CMI,1.285,1.33,1.47,,
Cockatoo Coal,COK,.014,.017,.02,,
Countplus,CUP,1.18,1.19,1.30,,
Ephraim Res,EPA,.003,.004,.005,,
ERM Power,EPW,1.51,1.605,1.67,,
Explaurum,EXU,.003,.004,.005,,
Ferrum Crescent,FCR,.01,.01,.011,,
Fleetwood Corp,FWD,1.685,1.69,1.72,,
Gateway Min,GML,.039,.05,.049,,
Global Geoscience,GSC,.009,.011,.011,,
Greenland Min & Energy,GGG,.078,.079,.11,,
Gryphon Minerals,GRY,.10,.12,.13,,
Helix Res,HLX,.02,.023,.025,,
HJB Corp,HJB,.023,.198,.198,,
Impact Minerals,IPT,.02,.022,.022,,
Iron Ore Hldgs,IOH,.715,.72,.77,,
JCurve Solutions,JCS,.021,.024,.03,,
Lachlan Star,LSA,.032,.043,.075,,
Liberty Resources,LBY,.012,.013,.014,,
MACA,MLD,1.20,1.205,1.485,,
Medusa Min,MML,.68,.71,.787,,
MGT Res,MGS,.024,.025,.025,,
MOD Resources,MOD,.006,.007,.008,,
Peel Mining,PEX,.07,.077,.08,,
Planet Gas,PGS,.012,.016,.017,,
PM Capital Asian,PAF,.89,.905,.90,,
Resolute Min,RSG,.36,.375,.425,,
RTG Mining cdi,RTG,.92,.95,.99,,
Summerset Grp,SNZ,2.50,2.55,2.589,,
The Reject Shop,TRS,7.78,8.26,8.85,,
Tigers Realm Coal,TIG,.11,.115,.125,,
Trafford Res,TRF,.043,.045,.049,,
Windward Res,WIN,.16,.17,.20,,
Xero,XRO,14.49,15.30,18.00,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
