ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5719.9 at 2015-05-25T16:38:06. Report at Monday, May 25, 2015. Processed Tuesday at 2015-05-26T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Accent Resources,ACS,.25,.13,.13,,
Altona Mining,AOH,.135,.125,.11,,
AMP Capital China unt,AGF,1.815,1.77,1.565,,
AP Eagers,APE,9.80,9.60,9.00,,
Asciano,AIO,6.865,6.74,6.79,,
ASG Grp,ASZ,.93,.92,.80,,
Aurizon Hldgs,AZJ,5.37,5.30,5.04,,
Aust Ethical,AEF,51.25,51.00,50.00,,
Aust Finance Grp def,AFG,1.21,1.205,-,,
Automotive Hldgs,AHG,4.60,4.58,4.33,,
Bulletin Res,BNR,.031,.029,.024,,
Catalyst Metals,CYL,.35,.345,.32,,
Clean TeQ Hldgs,CLQ,.295,.25,.17,,
CSG,CSV,1.69,1.625,1.60,,
Eden Energy,EDE,.026,.024,.011,,
Ensurance,ENA,.245,.23,-,,
Frontier Capital,FCG,.375,.37,.35,,
GME Resources,GME,.05,.049,.04,,
Golden Deeps,GED,.028,.025,.01,,
GUD Hldgs,GUD,9.45,9.40,8.86,,
Industria REIT stp,IDR,2.12,2.09,2.08,,
iShares Global 100 etf unt,IHOO,102.27,102.11,101.78,,
James Hardie Ind cdi,JHX,17.465,17.21,16.19,,
Kip McGrath Edu Cntr,KME,.55,.53,.495,,
Konekt,KKT,.17,.165,.16,,
Nufarm,NUF,7.88,7.65,7.33,,
Otto Energy,OEL,.135,.132,.115,,
Premier Invest,PMV,14.46,14.29,13.39,,
Prophecy Int'l,PRO,.905,.89,.89,,
Select Harvests,SHV,10.44,10.32,9.20,,
Service Stream,SSM,.30,.29,.22,,
Stonehenge Metals,SHE,.055,.053,.052,,
Super Retail Grp,SUL,10.92,10.90,10.47,,
Sydney Airport forus,SYD,5.52,5.43,5.50,,
Transurban Grp stp,TCL,10.59,10.385,10.09,,
Warrnambool Cheese,WCB,9.53,9.25,8.69,,
Webster 9% cum pf,WBAPA,1.50,1.45,1.41,,
White Energy,WEC,.355,.34,.27,,
ZipTel,ZIP,.79,.76,.68,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Athena Res,AHN,.008,.012,.01,,
Auswide Bank,ABA,5.04,5.05,5.20,,
Champion Iron,CIA,.081,.085,.085,,
Colorpak,CKL,.47,.475,.495,,
Crusader Res,CAS,.15,.16,.16,,
Evolve Edu Grp,EVO,.96,.99,.975,,
Hillgrove Res,HGO,.27,.33,.33,,
McPherson's,MCP,.96,.965,1.085,,
Meteoric Res,MEI,.008,.01,.01,,
Monax Min,MOX,.008,.009,.011,,
NAOS Absolute Opp,NAC,.92,.925,.98,,
NAOS Emerging Opp,NCC,.985,1.005,1.01,,
National Aust Bank rts forus,NABR,4.48,4.58,-,,
Petrel Energy,PRL,.052,.055,.062,,
Pro-Pac Packaging,PPG,.42,.425,.43,,
Seymour White,SWL,1.065,1.11,1.30,,
Simonds Grp,SIO,1.40,1.415,1.46,,
Winchester Engy,WEL,.068,.07,.075,,
Yellow Brick Road,YBR,.495,.52,.525,,
,
[1] high/low in the previous calendar week                                                                                                                                       [2] high/low in the previous calendar month,
