ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4638.4 at 2011-03-17T16:38:20. Report at Thursday, March 17, 2011. Processed Friday at 2011-03-18T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Betashares Us Dollar etf unt,USD,10.25,10.01,10.04,,
Lifestyle Communities,LIC,.09,.083,.085,,
Medical Aust opt jul11,MLAO,.017,.014,.015,,
Renison Cons 12% cn12,RSNG,.16,.14,.12,,
Tap Oil,TAP,1.115,.995,1.09,,
Target Energy opt oct12,TEXOB,.034,.026,.024,,
United Overseas Aust,UOS,.365,.36,.35,,
Van Eyk Blueprint unt,VBP,8.08,7.80,7.88,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
A1 Minerals,AAM,.039,.058,.063,,
Activex,AIV,.048,.064,.062,,
Adacel Tech,ADA,.27,.31,.285,,
AED Oil,AED,.245,.285,.30,,
Alliance Res,AGS,.275,.34,.39,,
Aust Mines,AUZ,.017,.021,.025,,
Aust Pharmaceutical,API,.315,.36,.395,,
AWE,AWE,1.455,1.59,1.61,,
Barra Res,BAR,.04,.043,.048,,
Billabong Int'l,BBG,7.27,8.03,7.78,,
Black Mountain,BMZ,.20,.22,.225,,
Blue Energy,BUL,.081,.088,.095,,
Bunnings W'house unt,BWP,1.68,1.73,1.73,,
Callabonna Uranium,CUU,.068,.10,.10,,
Cardia Bioplastics,CNN,.011,.015,.014,,
Centro Properties stp,CNP,.053,.078,.145,,
Coffey Int'l,COF,.75,.79,.77,,
CogState,CGS,.19,.20,.20,,
Core Exploration,CXO,.16,.185,.205,,
CSG,CSV,.95,1.06,1.12,,
CSR,CSR,3.12,3.31,3.41,,
Curnamona Energy,CUY,.125,.185,.19,,
Eclipse Uranium,EUL,.15,.205,.20,,
ECSI,ECS,.006,.01,.013,,
Energy Res,ERA,6.76,9.30,10.10,,
Fitzroy Res,FRY,.19,.20,.205,,
Geothermal Res,GHT,.088,.095,.09,,
Haranga Res,HAR,.39,.465,.52,,
Harvey Norman,HVN,2.75,2.92,2.91,,
iCash Payment Sys,ICP,.305,.32,.375,,
Ipernica,IPR,.075,.077,.082,,
iSOFT Group,ISF,.032,.044,.052,,
Jacka Res,JKA,.10,.13,.16,,
K & S Corp,KSC,2.02,2.05,2.08,,
Key Petroleum,KEY,.026,.028,.028,,
Korvest,KOV,4.00,4.14,4.10,,
Laconia Res,LCR,.07,.083,.081,,
Lincoln Minerals,LML,.135,.15,.16,,
MEC Res,MMR,.185,.245,.285,,
Metal Bank Ltd,MBK,.18,.20,-,,
Mincor Res,MCR,1.275,1.415,1.66,,
Mirvac Grp stp,MGR,1.16,1.25,1.21,,
Mungana Gold,MUX,.67,.68,.79,,
My ATM Hldgs,MYA,.12,.16,.155,,
Neuren Pharma,NEU,.014,.016,.015,,
Norwest Energy opt jun12,NWEO,.013,.018,.015,,
Pacific Brands,PBG,.765,.83,.87,,
Paladin Energy,PDN,3.01,4.67,4.80,,
pieNETWORKS,PIE,.018,.021,.02,,
Platinum Capital,PMC,1.305,1.36,1.34,,
Port Bouvard,PBD,.078,.09,.086,,
Primary Health Care,PRY,2.72,2.99,3.24,,
  bondsep15,PRYHA,97.40,99.05,100.15,,
Qantas Airways,QAN,2.05,2.25,2.32,,
Salmat,SLM,3.59,3.62,4.10,,
Select Harvests,SHV,2.85,3.11,3.17,,
Senetas Corp,SEN,.024,.025,.026,,
Silver Swan Grp,SWN,.15,.16,.175,,
Souls Private Equity,SOE,.078,.081,.084,,
Sthn Cross Gold rts 18mar,SXGR,.003,.005,-,,
SPDR MSCI Aus Sel HDY etf unt,SYI,23.68,24.36,24.77,,
Spotless Grp,SPT,1.655,1.875,2.00,,
Sthn Cross Media,SXL,1.54,1.685,1.78,,
Stockland stp,SGP,3.44,3.63,3.555,,
Sun Resources,SUR,.025,.047,.053,,
Tango Petroleum,TNP,.095,.11,.115,,
The Reject Shop,TRS,11.52,11.95,11.95,,
Thundelarra Explore,THX,.35,.50,.55,,
TPG Telecom,TPM,1.25,1.34,1.36,,
Vantage Gold,VGO,.215,.235,.23,,
Ventnor Res,VRX,.175,.205,.215,,
Water Res Grp,WRG,.089,.13,.125,,
West Aust News culsjun11,WANG,5.10,5.15,-,,
Western Desert Res opt nov11,WDRO,.11,.15,.15,,
Westfield Grp stp,WDC,8.91,9.52,9.53,,
Whitefield,WHF,2.76,2.91,2.90,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
