ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5690.9 at 2015-05-06T16:43:06. Report at Wednesday, May 6, 2015. Processed Thursday at 2015-05-07T01:00:09+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Agenix,AGX,.022,.017,.018,,
AVJennings,AVJ,.705,.63,.64,,
Beta Aust Str Bear tmf unt,BBOZ,26.86,26.24,26.24,,
Boadicea Res,BOA,.40,.30,.31,,
Ellerston Global opt apr18,EGIO,.245,.23,.20,,
Estia Health,EHE,6.75,6.17,6.18,,
Evolution Mining,EVN,1.13,1.06,1.06,,
Frontier Capital,FCG,.37,.35,.35,,
Mayne Pharma,MYX,1.165,1.145,1.09,,
Metals X,MLX,1.575,1.525,1.475,,
Nick Scali,NCK,3.72,3.60,3.60,,
Orca Energy,OGY,.035,.011,.013,,
Otto Energy,OEL,.13,.115,.115,,
Rumble Res opt jun15,RTROB,.03,.02,.02,,
Saracen Min,SAR,.497,.475,.48,,
Silver Chef,SIV,9.35,8.97,8.97,,
St Barbara,SBM,.595,.47,.44,,
The Citadel Grp,CGL,3.70,3.27,2.60,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
8common,8CO,.145,.175,.175,,
BetaShares DivHarv etf ,HVST,23.60,23.95,24.13,,
BMG Res,BMG,.005,.008,.008,,
Clime Capital 7.5% pref,CAMPA,1.845,1.85,1.85,,
Greencross,GXL,6.42,6.52,6.44,,
Icon Energy,ICN,.052,.058,.057,,
Korvest,KOV,3.74,3.78,3.78,,
Lake Res,LKE,.002,.004,.004,,
McPherson's,MCP,1.01,1.075,1.085,,
Metcash,MTS,1.29,1.292,1.292,,
Meteoric Res,MEI,.009,.01,.01,,
Minotaur Explore,MEP,.078,.079,.079,,
Minrex Res,MRR,.05,.055,.055,,
MYOB Grp def,MYO,3.69,-,-,,
Prima BioMed,PRR,.018,.023,.023,,
Specialty Fashion,SFH,.50,.515,.51,,
Sunbridge Grp,SBB,.04,.045,.045,,
UBS IQ MSCI Japan etf unt,UBJ,19.58,19.85,20.20,,
UBS IQ MSCI US etf unt,UBU,19.67,20.36,19.80,,
UBS IQ MSCI WexAu etf unt,UBW,19.97,20.65,20.25,,
WCP Res,WCP,.011,.012,.012,,
WPG Resources,WPG,.029,.034,.033,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
