ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5140.6 at 2014-12-17T16:37:36. Report at Wednesday, December 17, 2014. Processed Thursday at 2014-12-18T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
1-Page,1PG,1.015,.93,.91,,
Air New Zealand,AIZ,2.40,2.34,2.23,,
Auckland Airport,AIA,4.09,4.00,3.75,,
Aust Pharmaceutical,API,.97,.927,.96,,
BetaShares US Dollar etf unt,USD,12.07,11.96,11.59,,
BWP Trust unt,BWP,2.73,2.71,2.59,,
Caltex Aust,CTX,33.31,32.75,32.69,,
Cervantes Corp,CVS,.006,.005,.005,,
Ellerston Global,EGI,1.15,1.10,1.10,,
Fisher & Paykel Health,FPH,5.93,5.82,5.29,,
Generation Healthcare unt,GHC,1.53,1.51,1.49,,
iShares Comp Bnd etf unt,IAF,106.75,106.42,105.29,,
iShares Treasury etf unt,IGB,106.10,105.69,104.50,,
Iwebgate,IWG,.20,.10,.10,,
Meridian Energy irs,MEZCA,1.70,1.68,1.64,,
Migme,MIG,.58,.52,.40,,
Market Vectors Prop etf unt,MVA,17.40,17.36,17.13,,
Novogen,NRT,.27,.086,.13,,
Pacific Environment,PEH,.16,.09,.065,,
Pacific Star Network,PNW,.34,.305,.305,,
PM Capital Global,PGF,1.07,1.065,.995,,
ResMed Inc cdi,RMD,6.64,6.61,6.28,,
SCA Property Grp stp,SCP,1.92,1.912,1.837,,
Siburan Res,SBU,.055,.048,.036,,
SPDR Aust Bond,BOND,26.28,26.24,25.78,,
SPDR Govt Bond,GOVT,26.18,26.07,25.77,,
Surfstitch Grp def,SRF,1.04,-,-,,
Treasury Grp,TRG,11.88,11.79,11.15,,
US Select POF II unt,USG,2.00,1.95,1.90,,
Westfield Corp stp,WFD,9.00,8.94,8.35,,
Z Energy,ZNZ,4.20,4.15,3.99,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
3D Oil,TDO,.047,.05,.074,,
Adelaide Res opt sep16,ADNO,.005,.006,.006,,
AnaeCo,ANQ,.003,.004,.004,,
Anatolia Energy,AEK,.055,.06,.06,,
Anglogold Ashanti cdi,AGG,1.88,2.10,1.98,,
ANZ Banking Grp cap note,ANZPD,98.131,98.50,100.01,,
Arafura Resources,ARU,.037,.044,.05,,
Argosy Minerals,AGY,.001,.002,.002,,
Attila Res,AYA,.205,.26,.26,,
Bailador Tech Invest,BTI,.83,.865,.92,,
Base Res,BSE,.14,.165,.235,,
BetaShares Crude Oil etf unt,OOO,29.35,31.70,36.84,,
Brickworks,BKW,11.61,11.92,12.51,,
Calibre Grp,CGH,.29,.30,.34,,
Cedar Woods Prop,CWP,5.50,5.66,6.02,,
Central Petroleum,CTP,.091,.10,.15,,
Ceramic Fuel Cells opt oct15,CFUO,.002,.003,-,,
Challenger Energy opt jun16,CELO,.008,.012,.015,,
Chandler Macleod,CMG,.29,.32,.31,,
Cleveland Min,CDG,.035,.041,.048,,
Clime Capital 7.5% pref,CAMPA,1.93,1.935,2.00,,
CMI,CMI,1.25,1.26,1.30,,
Corazon Min,CZN,.004,.005,.006,,
Cott Oil & Gas,CMT,.08,.083,.085,,
Crown Resorts,CWN,12.065,12.99,13.83,,
CTI Logistics,CLX,1.38,1.58,1.70,,
Discovery Metals,DML,.01,.014,.03,,
DWS,DWS,.94,1.035,1.04,,
Eden Energy,EDE,.01,.012,.014,,
Ellex Medical Lasers,ELX,.25,.27,.265,,
Ensogo,E88,.075,.078,.11,,
Enverro,ERR,.82,.87,-,,
Estia Health,EHE,4.41,4.55,-,,
ETFS Brent Crude Oil,ETPOIL,46.02,48.50,60.37,,
Euroz,EZL,.965,.99,1.04,,
Flagship Invest,FSI,1.40,1.485,1.555,,
FlexiGroup,FXL,2.82,2.85,2.97,,
Flight Centre Travel,FLT,34.55,36.68,38.37,,
Focus Minerals,FML,.008,.009,.009,,
Fortescue Metals Grp,FMG,2.31,2.40,2.57,,
Funtastic,FUN,.045,.047,.051,,
Galaxy Res,GXY,.024,.027,.027,,
Global Petroleum,GBP,.04,.045,.052,,
Grand Gulf Energy,GGE,.005,.008,.007,,
Imdex,IMD,.33,.40,.48,,
Ingenia Grp stp,INA,.41,.425,.435,,
Invion,IVX,.043,.055,.049,,
IPB Pet,IPB,.02,.023,.029,,
Kasbah Res,KAS,.052,.053,.063,,
Key Petroleum,KEY,.005,.007,.009,,
Kina Petroleum,KPL,.28,.31,.30,,
Kingsrose Min,KRM,.22,.24,.27,,
Korvest,KOV,4.70,4.95,4.90,,
MACA,MLD,.76,.78,1.005,,
Millennium Min,MOY,.034,.06,.057,,
Mineral Deposits,MDL,.705,.745,1.10,,
Mineral Res,MIN,6.38,6.78,7.22,,
Mermaid Marine,MRM,1.025,1.125,1.492,,
Mobile Embrace,MBE,.135,.15,.185,,
Monax Min,MOX,.01,.012,.013,,
Nine Entertainment,NEC,1.83,1.91,1.965,,
NRW Hldgs,NWH,.35,.36,.405,,
Oncosil Medical,OSL,.08,.082,.084,,
Onevue Hldgs,OVH,.23,.30,.285,,
Orca Energy,OGY,.005,.008,.01,,
Panterra Gold,PGI,.011,.019,.022,,
Peet,PPC,1.045,1.06,1.14,,
Petratherm,PTR,.003,.004,.004,,
Potash Min,POK,.016,.024,.031,,
PPK Grp,PPK,.60,.63,.65,,
Programmed Maint,PRG,2.10,2.25,2.50,,
QBE Insurance Grp,QBE,10.20,10.68,10.61,,
Qld Mining Corp,QMN,.005,.006,.006,,
Raya Grp,RYG,.007,.008,.01,,
Reckon,RKN,1.72,1.79,1.78,,
Rex Minerals,RXM,.074,.095,.15,,
Richfield Int'l,RIS,.08,.097,.09,,
