Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4946.8 at 18:52 6/1/2010  Report at 19:05 Wednesday 6/1/2010. Processed 20:02 Wednesday 6/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
Eureka Energy Ltd,EKA,0.13,0.1,0.1,,,,,,,,
Focus Min Ltd,FML,0.073,0.065,0.066,,,,,,,,
Fortescue Metals Grp,FMG,5.22,4.48,4.48,,,,,,,,
Generator Income gennote2,GINHA,55,53,53,,,,,,,,
Gindalbie Metals,GBG,1.23,1.08,1.08,,,,,,,,
Giralia Res NL,GIR,1.57,1.46,1.475,,,,,,,,
Global Min,GMI,1.26,1.22,1.22,,,,,,,,
Gloucester Coal,GCL,9.8,9.18,9.18,,,,,,,,
Greenland Min En,GGG,0.935,0.63,0.645,,,,,,,,
  opt jun11,GGGO,0.665,0.4,0.42,,,,,,,,
Halcygen Pharma,HGN,0.74,0.66,0.66,,,,,,,,
IAG Finance (Nz) exch.note,IANG,99,98.25,98.5,,,,,,,,
IMX Res Ltd,IXR,0.475,0.425,0.425,,,,,,,,
Incitec Pivot,IPL,3.69,3.57,3.57,,,,,,,,
Indophil Res,IRN,1.24,1.235,1.235,,,,,,,,
iShares MSCI SKorea cdi 1:1,IKO,54.3,53.62,53.62,,,,,,,,
Kresta Hldgs,KRS,0.23,0.22,0.22,,,,,,,,
Legend Corp,LGD,0.19,0.175,0.18,,,,,,,,
Leighton Hldgs,LEI,40.02,38.47,38.47,,,,,,,,
Macarthur Coal,MCC,12.02,11.25,11.25,,,,,,,,
Magellan Fin Grp,MFG,0.95,0.92,0.92,,,,,,,,
Magnetic Res,MAU,0.28,0.2,0.2,,,,,,,,
MAP Grp forus,MAP,3.19,3.04,3.04,,,,,,,,
Metrocoal Ltd,MTE,0.24,0.235,0.235,,,,,,,,
Milton Corp,MLT,18.49,18.29,18.29,,,,,,,,
Mirrabooka Invest,MIR,2.25,2.15,2.15,,,,,,,,
Monadelphous Grp,MND,14.94,14.49,14.49,,,,,,,,
Money3 Corp,MNY,0.6,0.5,0.5,,,,,,,,
Mount Gibson Iron,MGX,1.865,1.66,1.74,,,,,,,,
Navigator Res opt nov11,NAVO,0.06,0.043,0.047,,,,,,,,
Navitas Ltd,NVT,4.35,4.1,4.22,,,,,,,,
Nuenergy Capital opt jun10,NGYO,0.025,0.01,0.015,,,,,,,,
Origin Energy,ORG,17.5,16.84,16.84,,,,,,,,
PanAust Ltd,PNA,0.635,0.57,0.6,,,,,,,,
Perseus Min Ltd,PRU,1.955,1.8,1.8,,,,,,,,
Powerlan Ltd,PWR,0.1,0.095,0.095,,,,,,,,
REA Grp,REA,9.92,9.7,9.7,,,,,,,,
Rio Tinto Ltd,RIO,78.89,74.95,74.95,,,,,,,,
Rivercity Motorway stpld,RCY,0.28,0.25,0.25,,,,,,,,
Riversdale Min,RIV,7.95,7.3,7.3,,,,,,,,
SPDR 200 Fd etf unt,STW,46.29,45.67,45.67,,,,,,,,
Specialty Fashion,SFH,1.57,1.35,1.55,,,,,,,,
Steamships Trading,SST,18.5,16,16,,,,,,,,
Sthn Hem Min cdi 1:1,SUH,0.44,-,-,,,,,,,,
Stirling Min opt dec13,SMZOA,0.04,0.03,0.03,,,,,,,,
Stonehenge Metals,SHE,0.14,0.038,0.038,,,,,,,,
Summit Res,SMM,2.32,2.24,2.24,,,,,,,,
Tower Ltd fpo nz,TWR,1.695,1.625,1.625,,,,,,,,
TTA Hldgs Ltd,TTA,0.085,0.072,0.072,,,,,,,,
Vita Life Sciences,VSC,0.24,0.22,0.22,,,,,,,,
Webjet Ltd,WEB,2.3,2,2,,,,,,,,
Whitehaven Coal,WHC,5.49,5.23,5.23,,,,,,,,
Wridgways Aust,WWA,2.95,2.9,2.9,,,,,,,,
Yellow Rock opt sep12,YRROA,0.021,-,-,,,,,,,,
Zicom Grp Ltd,ZGL,0.28,0.275,0.275,,,,,,,,
Zinc Co Aust,ZNC,0.14,0.115,0.125,,,,,,,,
New Yearly Lows,,,,,,,,,,,,
Celtex Ltd,CXE,0.01,0.018,0.016,,,,,,,,
Elementos Ltd,ELT,0.225,0.25,0.24,,,,,,,,
GB Energy Ltd,GBX,0.02,0.023,0.022,,,,,,,,
IFS Construct Ltd opt jun12,IFSO,0.007,0.015,0.015,,,,,,,,
JV Global Ltd,JVG,0.007,0.008,0.008,,,,,,,,
White Canyon Uranium opt jan10,WCUO,0.007,0.01,0.01,,,,,,,,
