Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4750.2 at 16:47 17/11/2009  Report at 19:05 Tuesday 17/11/2009. Processed 19:28 Tuesday 17/11/2009.,,,,,,,,,,,,


,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Andean Res Ltd,AND,2.55,2.4,2.45,,,,,,,,
Aquila Res,AQA,8.86,8.38,8.4,,,,,,,,
ASG Grp Ltd,ASZ,1.11,1.035,1.09,,,,,,,,
Aspen Grp stpld,APZ,0.575,0.55,0.55,,,,,,,,
Ausmelt Ltd,AET,0.6,0.56,0.58,,,,,,,,
Austar United,AUN,1.45,1.37,1.39,,,,,,,,
Austin Engineer,ANG,2.9,2.74,2.8,,,,,,,,
Avanco Res Ltd,AVB,0.045,0.041,0.043,,,,,,,,
  opt apr12,AVBOB,0.027,0.025,0.025,,,,,,,,
Avoca Res,AVO,2.03,1.91,1.73
AXA Asia Pacific,AXA,6,5.96,4.9
BHP Billiton Ltd,BHP,41.01,39.7,40.28
Black Fire Min,BFE,0.2,0.17,0.11
Bradken Ltd,BKN,7.54,6.97,7.15
Buccaneer Energy opt nov12,BCCO,0.095,0.062,0.04
Carlton Invest,CIN,18.95,18.22,18.22
Carsales Com Ltd,CRZ,4.56,4.53,4.16
CBH Res Ltd 7.25%cn12,CBHGA,570,550,540
Cell Aquaculture,CAQ,0.15,0.115,0.13
Chalice Gold Mines,CHN,0.57,0.54,0.5
Challenger FSG Ltd,CGF,4.33,4.06,4.07
Chemgenex Pharmac,CXS,1.01,0.975,0.81
Codan Ltd,CDA,1.03,0.995,0.94
Credit Corp Grp,CCP,2.82,2.64,2.47
Cromwell Grp stpld,CMW,0.85,0.78,0.785
CTI Logistics,CLX,0.95,0.92,0.9
David Jones Ltd,DJS,5.96,5.87,5.94
Dolomatrix Intl,DMX,0.34,0.33,0.29
Equities & Freehldgss,EQF,0.275,0.25,0.24
Ethane Pipeline stpld,EPX,1.45,1.41,1.4
Excalibur Min,EXM,0.024,0.022,0.022
Flight Centre,FLT,18.29,17.75,17.47
Gage Roads Brewing,GRB,0.18,0.115,0.069
Global Min,GMI,1.195,1.125,1.15
Halcygen Pharma,HGN,0.56,0.5,0.53
Heron Res,HRR,0.38,0.36,0.295
Indago Res Ltd opt oct14,IDGOA,0.1,0.06,0.075
India Res,IRL,0.061,0.048,0.034
Indophil Res,IRN,1.1,1.09,1.02
Iron Ore Hldgs,IOH,1.495,1.38,1.15
  opt apr11,IOHO,0.51,0.42,0.33
Ironclad Min,IFE,0.66,0.43,0.44
JB Hi-Fi Ltd,JBH,23.28,22.25,22.43
Kings Min NL,KMN,0.18,0.175,0.175
Kingsgate Cons,KCN,9.77,9.45,8.72
Latin Gold Ltd,LAT,0.042,0.039,0.035
Linq Res Fund unt,LRF,0.645,0.63,0.63
Lion Selection,LST,1.93,1.9,1.905
M2 Telecommun,MTU,1.635,1.55,1.59
Macarthur Coal,MCC,10.31,9.65,9.94
Magellan Flagship,MFF,0.62,0.6,0.595
Magellan Pet cdi,MGN,1.5,1.45,1.46
Manhattan Corp,MHC,1.555,1.25,1.15
Matrix C & E Ltd,MCE,1.49,-,-
McMillan Shakespeare,MMS,4.5,4.4,4.19
Medusa Min Ltd,MML,4.21,4.05,3.75
Mesoblast Ltd,MSB,1.395,1.24,1.14
Mount Gibson Iron,MGX,1.645,1.445,1.35
Multiplex Sites sites,MXUPA,74.95,74,74.8
Netcomm Ltd,NTC,0.51,0.485,0.42
Nexus Bonds Ltd frn dec09,NXBHB,98.5,97.2,96.5
NIB Hldgs Ltd,NHF,1.36,1.33,1.34
Norseman Gold cdi 1:1,NGX,1.19,1.1,0.94
Northern Energy,NEC,1.19,1.115,1.12
Octanex NL,OXX,0.44,0.36,-
  opt dec10,OXXO,0.2,0.145,-
Orica Ltd,ORI,24.89,24.87,24.44
Orotongrp Ltd,ORL,6.26,6,6.1
Polaris Metals NL,POL,0.77,0.76,0.76
RAM Res,RMR,0.037,0.025,0.028
Resolute Min,RSG,1.1,1.04,0.815
  12% cn12,RSGG,1.095,1.02,0.82
Rio Tinto Ltd,RIO,75.42,70.06,67.99
Sabre Res,SBR,0.455,0.39,0.345
Saracen Min,SAR,0.38,0.35,0.355
Silver Lake Resource,SLR,1.08,0.985,0.995
Sino Gold Min Ltd,SGX,8.12,7.79,7.43
Sirtex Medical,SRX,6.8,6.5,6.3
Strike Oil Ltd,STX,0.295,0.285,0.28
Sumatra Copper cdi 1:1,SUM,0.3,0.265,0.28
Target Energy opt oct12,TEXOB,0.025,0.02,0.015
Tutt Bryant Grp,TBG,0.865,0.86,0.84
United Uranium,UUL,0.29,0.2,0.165
  opt jun12,UULOA,0.08,0.055,-
Venture Min,VMS,0.41,0.34,0.345
Washington Res,WRL,0.14,0.12,0.125
Wattyl Ltd,WYL,1.225,1.22,1.07
Wesfarmers Ltd,WES,29.63,28.21,28.97
  part prot,WESN,29.77,28.4,29.13
Western Uranium opt jun10,WTNO,0.12,0.08,0.01
Whitehaven Coal,WHC,4.42,4.29,4.23
Zimplats Hldgs,ZIM,11.9,11,11
New Yearly Lows,,,,
Amalgamated Hldgs rts 23nov,AHDR,1.1,1.55,-
Berklee Ltd def,BERDA,0.8,0.85,-
Folkestone Ltd,FLK,0.12,0.125,0.14
Jumbuck Entertain,JMB,0.3,0.34,0.33
RIMCapital Ltd,RMC,0.03,0.033,0.04
Sino Gas Energy opt jun10,SEHO,0.015,0.031,0.026
