ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5812.8 at 2015-04-22T16:35:06. Report at Wednesday, April 22, 2015. Processed Thursday at 2015-04-23T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Asciano,AIO,6.79,6.58,6.64,,
Bellamys Aust,BAL,3.73,3.20,2.91,,
Bisalloy Steel,BIS,.50,.47,.34,,
Black Ridge Min,BRD,.004,.001,.001,,
Blue Sky Alt Invest,BLA,4.70,4.25,4.35,,
Cobre Montana,CXB,.077,.054,.061,,
  ctg,CXBCA,.021,.018,.018,,
European Metals cdi,EMH,.195,.071,.076,,
  opt jun16,EMHO,.065,.01,.01,,
Future Generation Inv,FGX,1.14,1.12,1.12,,
Highfield Res,HFR,1.85,1.675,1.485,,
iShares MSCI Japan cdi,IJP,17.17,17.10,16.75,,
iShares MSCI SKorea cdi,IKO,80.15,79.85,74.82,,
Lovisa Hldgs,LOV,2.97,2.89,2.70,,
M2 Grp,MTU,11.74,11.57,10.53,,
Manalto,MTL,.345,.34,.30,,
Mustera Prop Grp,MPX,.29,.255,.26,,
Narhex Life Sciences,NLS,.01,.009,.009,,
National Aust Bank nyr3qum,NABPC,100.40,100.29,100.17,,
Newcrest Min,NCM,14.75,14.68,14.49,,
Phileo Aust,PHI,7.01,6.95,6.80,,
Phosphate Aust,POZ,.027,.023,.023,,
Pro Medicus,PME,1.725,1.56,1.60,,
PS&C,PSZ,1.00,.965,.91,,
Rural Funds Grp stp,RFF,1.135,1.085,1.08,,
SCA Property Grp stp,SCP,2.19,2.14,2.09,,
Select Harvests,SHV,8.69,8.36,7.98,,
Surfstitch Grp,SRF,1.795,1.51,1.445,,
Urbanise.com,UBN,.995,.92,.95,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Applabs Tech opt may16,ALAO,.01,.018,.017,,
BlueScope Steel,BSL,3.56,3.87,4.08,,
Boom Logistics,BOL,.105,.13,.125,,
Burleson Energy,BUR,.002,.003,.004,,
Cedar Woods Prop,CWP,5.24,5.37,5.31,,
Diploma Grp,DGX,.028,.029,.032,,
Dynasty Resources,DMA,.01,.015,.011,,
Echo Res,EAR,.07,.071,.08,,
Encounter Res,ENR,.081,.093,.10,,
Genetic Signatures,GSS,.38,.405,.42,,
Greencross,GXL,6.65,7.07,7.93,,
Greenvale Energy,GRV,.018,.04,.04,,
Hills,HIL,.785,.825,.86,,
Iron Road,IRD,.075,.09,.105,,
Jameson Res,JAL,.045,.055,.06,,
Korvest,KOV,3.82,3.85,3.90,,
Latin Res,LRS,.007,.008,.011,,
Macquarie Bank inc sec,MBLHB,77.80,78.50,78.50,,
Marengo Min cdi,MMC,.002,.005,.005,,
Meteoric Res,MEI,.01,.011,.014,,
Mindax,MDX,.01,.06,.06,,
Mineral Resources,MIN,5.73,5.93,6.50,,
Mount Gibson Iron,MGX,.175,.177,.21,,
Northern Iron,NFE,.006,.007,.012,,
NRW Hldgs,NWH,.155,.175,.185,,
Orinoco Gold opt may15,OGXO,.001,.002,.002,,
Phoenix Gold,PXG,.061,.067,.087,,
Royal Wolf Hldgs,RWH,1.805,1.94,1.865,,
Stanmore Coal,SMR,.07,.08,.084,,
WCP Res,WCP,.012,.016,.015,,
Westoz Investment opt aug15,WICO,.001,.005,.005,,
Yellow Brick Road,YBR,.525,.555,.57,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
