Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4981.2 at 16:34 11/1/2010  Report at 19:05 Monday 11/1/2010. Processed 20:09 Monday 11/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
C'wlth Bank  of Aust ,CBA,56.78,56.47,55.14,,,,,,,,
Computershare Ltd,CPU,11.86,11.62,11.5,,,,,,,,
Cortona Res opt jan12,CRCO,0.08,0.07,0.04,,,,,,,,
Credit Corp Grp,CCP,3,2.83,2.85,,,,,,,,
Dioro Explore NL,DIO,1.33,1.3,1.25,,,,,,,,
Eldorado Gold cdi 1:1,EAU,16.32,16.2,16.21,,,,,,,,
Epsilon Energy,EPS,0.14,0.13,0.095,,,,,,,,
Equinox Min Ltd cdi,EQN,4.78,4.66,4.48,,,,,,,,
Fleetwood Corp,FWD,9,8.9,8.08,,,,,,,,
Gindalbie Metals,GBG,1.265,1.23,1.08,,,,,,,,
Giralia Res NL,GIR,1.74,1.73,1.475,,,,,,,,
Gladiator Res,GLA,0.165,0.1,0.065,,,,,,,,
Global Min,GMI,1.29,1.27,1.22,,,,,,,,
Hampton Hill Min,HHM,0.45,0.43,0.32,,,,,,,,
Hillgrove Res Ltd,HGO,0.52,0.485,0.44,,,,,,,,
Hunter Hall Intl,HHL,7.69,7.23,6.99,,,,,,,,
IAG Finance (Nz) exch.note,IANG,100,99.5,98.5,,,,,,,,
Incitec Pivot,IPL,3.83,3.8,3.57,,,,,,,,
Indophil Res,IRN,1.26,1.25,1.235,,,,,,,,
IOOF Hldgs Ltd,IFL,6.37,6.35,6.2,,,,,,,,
Iron Ore Hldgs,IOH,1.965,1.815,1.7,,,,,,,,
  opt apr11,IOHO,0.97,0.75,0.74,,,,,,,,
iShares MSCI BRIC cdi 1:1,IBK,53.8,53.12,53.5,,,,,,,,
ITX Grp Ltd,ITX,1.35,1.28,1.2,,,,,,,,
Jetset Travelworld,JET,1.5,1.46,1.43,,,,,,,,
Katana Capital,KAT,0.85,0.8,0.795,,,,,,,,
Leighton Hldgs,LEI,41.43,40.24,38.47,,,,,,,,
Lodestar Min,LSR,0.1,0.084,0.095,,,,,,,,
Magnetic Res,MAU,0.385,0.335,0.2,,,,,,,,
Manhattan Corp,MHC,1.64,1.6,1.38,,,,,,,,
Matsa Res,MAT,0.41,0.405,0.35,,,,,,,,
Mesoblast Ltd,MSB,2.1,1.79,1.49,,,,,,,,
Milton Corp,MLT,19.4,18.97,18.29,,,,,,,,
Monadelphous Grp,MND,15.2,15.17,14.49,,,,,,,,
Monax Min Ltd opt nov11,MOXO,0.042,0.04,0.03,,,,,,,,
Navigator Res opt nov11,NAVO,0.065,0.06,0.047,,,,,,,,
Nexus Bonds Ltd nexus3,NXBHC,84,80,80,,,,,,,,
NKWE Platinum com,NKP,0.63,0.57,0.565,,,,,,,,
  opt aug11,NKPO,0.33,0.295,0.29,,,,,,,,
NRW Hldgs Ltd,NWH,2.11,2.1,2,,,,,,,,
OneSteel Ltd,OST,3.65,3.58,3.35,,,,,,,,
Peak Res,PEK,0.165,0.15,0.125,,,,,,,,
Perseus Min Ltd,PRU,2.14,2.1,1.8,,,,,,,,
Polaris Metals NL,POL,0.87,0.855,0.82,,,,,,,,
Reed Res Ltd,RDR,0.81,0.765,0.67,,,,,,,,
Reedy Lagoon Corp,RLC,0.07,0.06,0.052,,,,,,,,
Regis Reources,RRL,0.8,0.74,0.685,,,,,,,,
Retail Food Grp,RFG,3.1,2.88,2.67,,,,,,,,
Rio Tinto Ltd,RIO,80.14,79.57,74.95,,,,,,,,
Rivercity Motorway stpld,RCY,0.325,0.31,0.25,,,,,,,,
Riversdale Min,RIV,8.26,7.95,7.3,,,,,,,,
Robust Res,ROL,2.71,2.38,2.46,,,,,,,,
RTL Corp Ltd,RTL,0.032,0.027,0.019,,,,,,,,
Samson Oil & Gas opt dec12,SSNO,0.009,0.008,0.006,,,,,,,,
Saracen Min,SAR,0.53,0.485,0.49,,,,,,,,
SMS Management,SMX,6.29,6.25,5.95,,,,,,,,
Solimar Energy,SGY,0.145,0.105,0.1,,,,,,,,
SPDR 200 Fd etf unt,STW,46.41,46.29,45.67,,,,,,,,
Spotless Grp Ltd,SPT,3.07,3.01,3.04,,,,,,,,
Stanmore Coal Ltd,SMR,0.845,0.815,0.8,,,,,,,,
Strike Energy Ltd,STX,0.345,0.325,0.28,,,,,,,,
Ten Network Hldgs,TEN,1.73,1.68,1.665,,,,,,,,
Tiaro Coal Ltd,TCM,0.395,0.39,0.37,,,,,,,,
Toll Hldgs Ltd,TOL,9.1,9.04,8.78,,,,,,,,
Village Roadshow 'a' pref,VRLPA,2,1.93,1.86,,,,,,,,
Warrnambool Cheese,WCB,3.54,3.48,3.52,,,,,,,,
Windy Knob Res,WKR,0.094,0.071,0.057,,,,,,,,
Yellow Rock opt sep12,YRROA,0.025,0.021,-,,,,,,,,
Zinc Co Aust,ZNC,0.175,0.14,0.125,,,,,,,,
New Yearly Lows,,,,,,,,,,,,
Desert Energy opt apr10,DSNO,0.009,0.011,0.011,,,,,,,,
Digislide Hldgs,DGI,0.26,0.3,0.32,,,,,,,,
Elementos Ltd,ELT,0.22,0.225,0.24,,,,,,,,
ICSGlobal Ltd,ICS,0.031,0.041,0.038,,,,,,,,
Myer Hldgs Ltd,MYR,3.54,3.59,3.63,,,,,,,,
