ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4433.4 at 2012-04-27T16:37:14. Report at Friday, April 27, 2012. Processed Saturday at 2012-04-28T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Ainsworth Game Tech,AGI,1.80,1.605,1.61,,
Altium,ALU,.32,.25,.30,,
Aurora Oil & Gas,AUT,4.17,4.02,3.95,,
BetaShares Aust HIC etf unt,AAA,50.22,50.17,50.14,,
Cabcharge Aust,CAB,6.46,6.33,6.07,,
Campbell Brothers,CPB,68.74,67.99,67.32,,
Cardno,CDD,7.30,7.06,7.05,,
CFS Retail Prop unt,CFX,1.935,1.89,1.82,,
CogState,CGS,.305,.265,.27,,
C'wlth Prop Office ord unt,CPA,1.045,1.035,.995,,
Dexus Rents Tr rents,DXRPA,100.25,100.10,97.50,,
Embelton,EMB,8.60,8.50,8.50,,
Genera Biosystems,GBI,.28,.20,.19,,
GPT Grp stp,GPT,3.28,3.23,3.18,,
Greencap,GCG,.078,.075,.064,,
Havilah Res,HAV,.78,.70,.70,,
Magellan Fin Grp,MFG,2.13,2.10,1.80,,
Malagasy Min,MGY,.093,.085,.06,,
NIB Hldgs,NHF,1.705,1.545,1.49,,
Pan Asia Corp,PZC,.205,.18,.185,,
ResMed Inc cdi,RMD,3.27,2.97,3.10,,
Russell Aust Govt Bnd etf unt,RGB,20.59,20.36,20.07,,
Sirtex Medical,SRX,6.50,6.24,5.35,,
SP AusNet stp,SPN,1.105,1.075,1.09,,
Tabcorp Hldgs notemar37,TAHHB,100.29,100.20,100.00,,
Talga Gold,TLG,.47,.385,.43,,
Telstra Corp,TLS,3.56,3.40,3.33,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Apex Min def,AXMDA,.195,-,-,,
Armour Energy,AJQ,.39,-,-,,
AXG Mining,AXC,.007,.008,.008,,
Birimian Gold,BGS,.03,.038,.039,,
Botswana Metals,BML,.031,.034,.034,,
  opt jun13,BMLO,.004,.005,.005,,
BrazIron,BZL,.029,.04,.05,,
Breaker Res,BRB,.17,.20,-,,
Carbon Energy,CNX,.079,.084,.083,,
Carbon Polymers,CBP,.15,.20,.20,,
CPT Global,CGO,.455,.49,.47,,
De Grey Min,DEG,.015,.016,.018,,
Endeavour Min cdi,EVR,1.93,2.06,2.15,,
EVZ,EVZ,.026,.031,.032,,
FeOre,FEO,.20,.21,.22,,
Goldsearch,GSE,.017,.018,.02,,
IDT Aust,IDT,.27,.295,.30,,
JB Hi-Fi,JBH,9.96,10.32,10.27,,
Jetset Travelworld,JET,.50,.525,.515,,
KBL Mining,KBL,.16,.18,.18,,
Minrex Res,MRR,.16,.17,.17,,
Naracoota Res,NRR,.085,.10,.12,,
National Aust Bank natincsec,NABHA,72.90,74.301,73.281,,
Overland Res,OVR,.046,.055,.064,,
Plymouth Min,PLH,.12,.125,.135,,
Poseidon Nick rts04mayd,POSR,.005,.013,-,,
Precious Metal Res,PMR,.19,.22,.21,,
Promesa,PRA,.08,.10,.09,,
Senetas Corp,SEN,.01,.018,.02,,
Sthn Cross Gold,SXG,.052,.055,.063,,
Sylvania Platinum,SLP,.25,.27,.29,,
Talent2 International,TWO,.38,.41,.445,,
ThinkSmart,TSM,.30,.31,.345,,
Watpac,WTP,.905,.92,.95,,
Wide Bay Aust,WBB,6.52,6.54,6.90,,
Xanadu Mines,XAM,.275,.31,.305,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
