ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5394.4 at 2013-11-08T16:53:36. Report at Friday, November 8, 2013. Processed Saturday at 2013-11-09T01:00:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Anteo Diagnostics,ADO,.078,.072,.068,,
Ariadne Aust,ARA,.34,.33,.33,,
ASK Funding,AKF,.17,.155,.155,,
Aust Ethical,AEF,26.50,22.00,22.50,,
Australand Prop stp,ALZ,3.96,3.76,3.815,,
Bendigo & Adelaide Bk pref,BENPD,109.35,108.55,108.95,,
Century Aust,CYA,.90,.89,.89,,
C'wlth Bank  of Aust,CBA,79.88,77.50,77.50,,
Compumedics,CMP,.091,.086,.085,,
Dome Gold Mines,DME,.285,.25,.21,,
Domino's Pizza,DMP,16.28,15.68,15.68,,
eServGlobal,ESV,.695,.535,.535,,
Fiducian Portfolio,FPS,1.20,1.15,1.16,,
Firestone Energy,FSE,.01,.009,.008,,
FYI Resources,FYI,.062,.059,.059,,
Gateway Min,GML,.12,.098,.098,,
GBST Hldgs,GBT,3.55,3.51,3.51,,
Holista Colltech,HCT,.11,.10,.10,,
IDT Aust,IDT,.495,.43,.40,,
KIM Diamonds,KDL,.765,.67,.67,,
King Island,KIS,.10,.095,.092,,
Macquarie Bank inc sec,MBLHB,79.00,78.97,77.94,,
Mayne Pharma,MYX,.825,.745,.73,,
Mirrabooka Invest,MIR,2.76,2.72,2.72,,
Patrys,PAB,.056,.03,.03,,
Pulse Health,PHG,.115,.105,.11,,
Regeneus,RGS,.30,.255,.28,,
Scott Corp,SCC,.575,.52,.54,,
Senetas Corp,SEN,.06,.046,.046,,
Sky Network TV,SKT,5.71,5.43,5.57,,
SPDR 200 Fund etf unt,STW,51.74,51.71,51.71,,
Spencer Res,SPA,.485,.35,.35,,
Structural Monitor cdi,SMN,.34,.14,.11,,
Tel Pacific,TPC,.13,.069,.069,,
Waterco,WAT,1.29,1.25,1.21,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
99 Wuxian cdi,NNW,.35,.37,.37,,
Acrux,ACR,2.60,2.62,2.62,,
Aust Master Fund No 4,AYK,100.25,101.01,101.01,,
Arunta Resources opt dec14,AJROB,.001,.003,.003,,
AGB Jan18,GSBA18,110.24,-,-,,
AGB Apr15,GSBG15,105.683,-,-,,
AGB May21,GSBI21,112.323,-,-,,
BetaShares Agriculture etf unt,QAG,10.60,10.88,10.90,,
Black Mountain,BMZ,.095,.115,.10,,
Boadicea Res opt mar14,BOAO,.02,.03,.04,,
Boart Longyear,BLY,.365,.42,.405,,
Chorus,CNU,1.74,2.22,2.16,,
Echo Entertainment,EGP,2.28,2.625,2.55,,
Empire Res,ERL,.01,.015,.016,,
Fleetwood Corp,FWD,3.05,3.25,3.31,,
Genetic Tech,GTG,.058,.065,.067,,
Guildford Coal,GUF,.081,.092,.092,,
Hawkley Oil & Gas,HOG,.026,.027,.027,,
IMX Res,IXR,.05,.055,.055,,
Jatenergy,JAT,.018,.025,.024,,
Kinetiko Energy,KKO,.14,.145,.145,,
Lemur Resources,LMR,.035,.036,.036,,
Meridian Energy irs,MEZCA,.93,.935,.935,,
Metallica Min,MLM,.06,.07,.07,,
Modun Res,MOU,.005,.006,.006,,
OZ Minerals,OZL,3.31,3.55,3.55,,
Pacific Ore,PSF,.011,.018,.017,,
Potash Min,POK,.086,.091,.089,,
Red 5,RED,.087,.097,.62,,
Resource Base,RBX,.009,.013,.012,,
St Barbara,SBM,.32,.445,.43,,
Viagold Capital,VIA,.20,.29,.29,,
Volta Min,VTM,.026,.04,.04,,
Webjet,WEB,2.95,3.12,3.12,,
Zeus Res,ZEU,.022,.023,.023,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
