ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5547.6 at 2014-08-01T16:41:36. Report at Friday, August 1, 2014. Processed Saturday at 2014-08-02T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
ANZ Banking Grp pref cps2,ANZPA,104.30,103.95,104.00,,
Argentina Min,AVK,.029,.01,.024,,
Aust Mines,AUZ,.012,.007,.009,,
Biotech Capital,BTC,.036,.026,.026,,
CI Res,CII,.91,.86,.86,,
Dacian Gold,DCN,.465,.45,.45,,
Dicker Data,DDR,1.95,1.86,1.88,,
Hansen Tech,HSN,1.52,1.405,1.45,,
Highfield Res,HFR,.78,.665,.72,,
Impact Minerals opt nov15,IPTO,.004,.003,.003,,
iShares MSCI HK cdi,IHK,23.73,23.00,23.15,,
Lindsay Aust,LAU,.38,.345,.375,,
Macquarie Grp cap.nte,MQGPA,106.949,105.85,106.30,,
Metallica Min,MLM,.097,.055,.08,,
Mining Projects opt jun16,MPJO,.004,.003,.003,,
MYOB Finance sub.nte17,MYBG,105.75,105.45,105.50,,
Oz Brewing,OZB,.015,.006,.01,,
Q Limited,QXQ,.007,.006,.006,,
Ramsay Health Care cares,RHCPA,109.25,107.45,108.98,,
Resource Star opt mar16,RSLO,.007,.005,.005,,
Roc Oil Co,ROC,.645,.60,.62,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
African Energy Res cdi,AFR,.067,.071,.07,,
Armour Energy,AJQ,.095,.125,.10,,
Beadell Resources,BDR,.495,.535,.52,,
Buru Energy,BRU,.805,.835,.82,,
Gentrack Grp,GTK,2.01,2.30,2.30,,
Global Geoscience,GSC,.018,.029,.025,,
Guildford Coal,GUF,.053,.055,.054,,
ILH Group,IAW,.03,.038,.038,,
Indus Coal,ICZ,.04,.08,.064,,
Kogi Iron opt may17,KFEO,.007,.008,.008,,
Medusa Min,MML,1.53,1.675,1.64,,
NewSat,NWT,.17,.26,.19,,
Peel Mining,PEX,.084,.125,.09,,
Ramelius Res,RMS,.063,.066,.064,,
  optaug15d,RMSO,.006,-,.009,,
Sovereign Gold,SOC,.033,.035,.034,,
Steadfast Group,SDF,1.28,1.285,1.285,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
