ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5692.5 at 2015-05-14T16:45:06. Report at Thursday, May 14, 2015. Processed Friday at 2015-05-15T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
A1 Gold opt nov19,AYCO,.03,.014,.015,,
Adacel Tech,ADA,.60,.40,.43,,
AMP Capital China unt,AGF,1.605,1.54,1.565,,
Anatara Lifesciences,ANR,.80,.70,.73,,
ARB Corp,ARB,13.64,12.92,13.00,,
Automotive Hldgs,AHG,4.53,4.37,4.33,,
Bellamys Aust,BAL,3.79,3.50,3.73,,
Catapult Grp Intl,CAT,.97,.91,.91,,
ENV Clean Tech,ESI,.016,.014,.015,,
Evolution Mining,EVN,1.25,1.145,1.06,,
Gold Road Res,GOR,.435,.375,.36,,
Goldminex Res,GMX,.255,.25,.021,,
GUD Hldgs,GUD,9.02,8.16,8.86,,
Helloworld,HLO,.415,.40,.38,,
Lantern Hotel Grp stp,LTN,.091,.088,.088,,
MRL Corp,MRF,.13,.037,.058,,
National Aust Bank rtsforusd,NABR,6.48,-,-,,
Phileo Aust,PHI,7.20,7.00,7.01,,
Qantas Airways,QAN,3.79,3.425,3.49,,
Reward Minerals opt jun16,RWDO,.58,.40,.18,,
Saracen Min,SAR,.525,.497,.48,,
Service Stream,SSM,.26,.22,.22,,
Super Retail Grp,SUL,10.48,10.20,10.47,,
Unity Min,UML,.019,.018,.014,,
White Energy,WEC,.325,.29,.27,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aus Asia Minerals,AQJ,.001,.005,.005,,
Auswide Bank,ABA,5.05,5.20,5.20,,
Azure Minerals,AZS,.012,.013,.013,,
Bauxite Resources,BAU,.07,.076,.073,,
BetaShares Agriculture etf unt,QAG,8.05,8.07,8.16,,
BlueScope Steel,BSL,3.43,3.50,3.47,,
Challenger cap note,CGFPA,96.82,97.50,98.00,,
Dromana Estate def,DMYDC,.009,.012,-,,
eBet,EBT,3.35,3.59,3.60,,
Enero Grp,EGG,.66,.695,.67,,
Fatfish Internet Grp opt jul16,FFGO,.014,.017,.019,,
Fonterra S/H Fund ord unt,FSF,4.61,4.82,4.95,,
Macquarie Bank inc sec,MBLHB,77.00,77.25,77.80,,
MMA Offshore,MRM,.58,.635,.605,,
Namoi Cotton ccu,NAM,.26,.28,.28,,
New Hope Corp,NHC,2.01,2.14,2.14,,
OBJ,OBJ,.055,.066,.065,,
Pancontinental Oil,PCL,.01,.011,.011,,
Peak Resources opt jun15,PEKOA,.001,.003,.002,,
Phosphagenics,POH,.02,.03,.028,,
Reedy Lagoon Corp,RLC,.008,.01,.01,,
Rumble Res opt oct15,RTROA,.003,.005,.019,,
Stanmore Coal,SMR,.06,.071,.07,,
Suda,SUD,.031,.033,.036,,
UBS IQ MSCI Asia APEX 50 etf unt,UBP,19.38,-,-,,
UBS IQ MSCI Japan etf unt,UBJ,19.46,19.58,20.20,,
Wolf Pet opt jul18,WOFOA,.008,.009,.009,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
