ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4266.9 at 2012-07-30T16:52:06. Report at Monday, July 30, 2012. Processed Tuesday at 2012-07-31T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Adelaide Brighton,ABC,3.36,3.31,3.23,,
AGL Energy frn jun39,AGKHA,101.89,101.75,100.00,,
Ainsworth Game Tech,AGI,2.30,2.28,2.20,,
Amcom Telco,AMM,1.18,1.17,1.11,,
Aust Infrastructure Fd unt,AIX,2.70,2.65,2.57,,
BetaShares ASX Fin etf unt,QFN,7.97,7.76,7.50,,
Breville Grp,BRG,4.75,4.54,4.62,,
Cardno,CDD,8.27,8.20,7.74,,
Carindale Prop unt,CDP,5.02,5.00,4.60,,
Clearview Wealth,CVW,.555,.55,.48,,
Clover Corp,CLV,.41,.395,.385,,
C'wlth Bank  of Aust,CBA,57.66,56.24,53.80,,
CSL,CSL,42.97,42.26,40.06,,
DEXUS Prop Grp stp,DXS,.99,.975,.955,,
Envestra,ENV,.865,.86,.82,,
FlexiGroup,FXL,2.98,2.96,2.65,,
IMF (Aust),IMF,1.56,1.54,1.48,,
Insurance Aust Grp,IAG,3.78,3.75,3.51,,
Integrated Research,IRI,.84,.82,.665,,
Investa Office Fd stp,IOF,2.97,2.93,2.725,,
InvoCare,IVC,8.75,8.70,8.41,,
James Hardie Ind cdi,JHX,8.60,8.40,8.07,,
Korvest,KOV,5.55,5.31,4.89,,
Macro Corp,MAC,.089,.088,.05,,
Mamba Minerals,MAB,.06,.055,.054,,
Mirvac Grp stp,MGR,1.37,1.355,1.28,,
News Corp b voting,NWS,22.53,22.08,22.37,,
  a nonvote,NWSLV,22.37,21.85,22.18,,
Planet Metals,PMQ,.026,.025,.022,,
Regis Res,RRL,4.68,4.60,4.39,,
  opt jan14,RRLO,4.10,3.99,3.80,,
  opt oct12,RRLOB,3.60,3.56,3.05,,
Richfield Int'l,RIS,.053,.052,.026,,
Sirius Res,SIR,.695,.635,.063,,
Spark Infrastructure stp,SKI,1.63,1.615,1.537,,
SPDR Prop Fund etf unt,SLF,8.42,8.33,8.14,,
Supply Net,SNL,1.19,1.15,1.02,,
Tatts Grp,TTS,2.96,2.95,2.72,,
Technology One,TNE,1.29,1.28,1.20,,
Telstra Corp,TLS,4.00,3.98,3.70,,
Transurban Grp stp,TCL,6.21,6.18,5.79,,
Wellcom Grp,WLL,2.70,2.66,2.40,,
Wesfarmers part prot,WESN,34.05,33.99,31.85,,
Westfield Grp stp,WDC,9.95,9.89,9.69,,
Westfield Retail Tr stp,WRT,3.04,3.03,2.99,,
Woolworths,WOW,28.84,28.73,26.995,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Adelaide Res,ADN,.045,.046,.049,,
Allegiance Coal opt mar14,AHQO,.011,.02,.017,,
Arafura Resources,ARU,.16,.175,.19,,
Aust Pacific Coal,AQC,.018,.02,.02,,
AusQuest,AQD,.026,.027,.028,,
Betashares Aust Bear etf unt,BEAR,23.57,23.82,-,,
Blackham Res,BLK,.145,.16,.15,,
Brain Resource,BRC,.18,.20,.195,,
Carbine Res,CRB,.031,.035,.04,,
CBio,CBZ,.058,.059,.06,,
Deep Yellow,DYL,.039,.042,.044,,
Dragon Mountain Gold,DMG,.016,.017,.535,,
Empire Oil & Gas,EGO,.013,.014,.014,,
FKP Prop Grp stp,FKP,.355,.36,.367,,
Forte Cons,FRC,.095,.10,.098,,
Galilee Energy,GLL,.125,.13,.13,,
Globe Metals & Mining,GBE,.093,.095,.135,,
Goldminex Res,GMX,.057,.06,.06,,
Grange Res,GRR,.36,.38,.455,,
Hawthorn Res,HAW,.005,.006,.006,,
HGL,HNG,.70,.705,.81,,
Hot Chili,HCH,.40,.41,.405,,
Ironbark Zinc,IBG,.105,.11,.13,,
Ironclad Min,IFE,.395,.43,.425,,
Jacka Res opt dec12,JKAO,.02,.03,.03,,
Kingsgate Cons,KCN,4.05,4.30,4.54,,
Legacy Iron Ore,LCY,.076,.079,.093,,
  opt dec12,LCYOA,.008,.01,.01,,
Lemur Resources,LMR,.09,.10,.095,,
Linc Energy,LNC,.46,.505,.60,,
Luiri Gold cdi,LGM,.047,.05,.057,,
Metgasco,MEL,.195,.20,.20,,
Moby Oil & Gas,MOG,.02,.023,.022,,
Noble Min Res opt jul13,NMGOA,.03,.05,.045,,
Otis Energy,OTE,.002,.003,.003,,
Peak Resources,PEK,.17,.175,.205,,
Pegasus Metals,PUN,.12,.15,.15,,
Q Technology,QTG,.011,.012,.013,,
Range River Gold,RNG,.01,.48,.48,,
Red Mountain Mining,RMX,.051,.07,.075,,
Seymour White,SWL,.81,.87,.97,,
SPDR Aust Bond,BOND,24.87,25.00,-,,
Speewah Metals,SPM,.085,.087,.105,,
Stanmore Coal,SMR,.325,.34,.33,,
Sunbird Energy,SNY,.15,.165,.18,,
UraniumSA,USA,.07,.078,.083,,
Vector Res opt jan15,VECOA,.015,.02,-,,
YTC Res,YTC,.20,.205,.255,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
