ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5286.8 at 2015-01-20T16:40:06. Report at Tuesday, January 20, 2015. Processed Wednesday at 2015-01-21T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
360 Capital Indust ord unt,TIX,2.65,2.61,2.57,,
Alexium Int'l,AJX,.72,.715,.56,,
Asia Pacific Data stp,AJD,1.255,1.25,1.23,,
Blackmores,BKL,38.50,35.20,35.20,,
Cellnet Grp,CLT,.30,.27,.20,,
Credit Corp Grp,CCP,10.77,10.55,9.90,,
ETFS Physical Gold,GOLD,149.78,147.22,144.00,,
Integrated Research,IRI,1.34,1.275,.98,,
iWebGate,IWG,.235,.22,.20,,
Marenica Energy,MEY,.30,.24,.27,,
Marmota Energy opt dec15,MEUO,.003,.002,.002,,
Money3 Corp,MNY,1.62,1.56,1.60,,
Neuren Pharma,NEU,.185,.175,.125,,
Norton Gold Fields,NGF,.19,.185,.14,,
Platinum Asset,PTM,8.25,8.13,7.41,,
Pro Medicus,PME,1.47,1.36,1.135,,
SomnoMed,SOM,3.20,3.02,2.85,,
Spark New Zealand,SPK,3.18,3.09,3.03,,
SPDR DJ Global Reit,DJRE,20.53,20.40,20.00,,
St George Min opt jun17,SGQOA,.021,.02,-,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
ADX Energy,ADX,.005,.006,.006,,
Antares Energy,AZZ,.14,.16,.18,,
Ausdrill,ASL,.365,.395,.38,,
Aust Leaders Fund,ALF,1.35,1.40,1.40,,
BetaShares Commods etf unt,QCB,11.50,11.51,12.52,,
Central Petroleum,CTP,.084,.087,.088,,
Cokal,CKA,.072,.075,.075,,
Crown Resorts,CWN,11.73,12.00,12.065,,
Elk Petroleum,ELK,.027,.03,.03,,
Emeco Hldgs,EHL,.132,.135,.145,,
Enterprise Metals,ENT,.03,.032,.034,,
Environment Grp,EGL,.017,.018,.018,,
Excalibur Min,EXM,.002,.007,.006,,
Fortescue Metals Grp,FMG,2.25,2.26,2.31,,
Geodynamics,GDY,.036,.037,.038,,
Greenland Min & Energy,GGG,.065,.067,.069,,
Imdex,IMD,.285,.29,.325,,
JCurve Solutions,JCS,.011,.012,.013,,
Kairiki Energy,KIK,.006,.007,.007,,
Karoon Gas Aust,KAR,2.04,2.12,2.08,,
Metcash,MTS,1.48,1.515,1.68,,
MRG Metals opt sep16,MRQO,.014,.02,.02,,
NAOS Emerging Opp opt feb15,NCCO,.011,.016,.028,,
Nine Entertainment,NEC,1.63,1.66,1.83,,
NRW Hldgs,NWH,.31,.34,.35,,
Pryme Energy,PYM,.006,.007,.007,,
Rumble Res opt jun16,RTROC,.01,-,-,,
Soul Pattinson WH,SOL,12.30,12.33,13.13,,
Supply Net,SNL,1.96,2.05,2.12,,
Tellus Res,TLU,.002,.003,.002,,
Vita Life Sciences,VSC,1.39,1.45,1.40,,
Watermark Mkt fd,WMK,.86,.865,.87,,
WHL Energy,WHN,.028,.03,.032,,
Woodside Petroleum,WPL,32.25,33.90,33.72,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
