ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5603.1 at 2015-06-22T16:38:36. Report at Monday, June 22, 2015. Processed Tuesday at 2015-06-23T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Anzetfs S&P500 Yield etf unt,ZYUS,10.07,10.04,-,,
Aust Ethical,AEF,65.00,62.75,51.25,,
Capilano Honey,CZZ,12.88,12.35,12.85,,
CI Res,CII,1.20,1.15,1.05,,
Coventry Res cdi,CYY,.045,.033,.023,,
Cover-More Grp,CVO,2.55,2.47,2.49,,
Equus Min,EQE,.025,.023,.016,,
ETS Cisco Systems,ETSCSC,37.36,33.077,33.077,,
ETS Microsoft,ETSMSF,59.33,57.007,57.171,,
Goodman Grp stp,GMG,6.70,6.58,6.595,,
Growthpoint Prop stp,GOZ,3.275,3.20,3.21,,
Isentia Grp,ISD,3.95,3.94,3.83,,
Lakes Oil 10% cn17,LKOGA,10.30,9.20,9.89,,
Lovisa Hldgs,LOV,3.55,3.52,3.41,,
Mobile Embrace,MBE,.30,.285,.275,,
Oakajee Corp,OKJ,.051,.047,.05,,
Rand Mining,RND,1.92,1.90,1.835,,
Select Harvests,SHV,11.29,10.92,10.59,,
SG Fleet Grp,SGF,2.63,2.60,2.45,,
Sonic Healthcare,SHL,21.79,21.77,20.45,,
Spookfish,SFI,.094,.08,.071,,
Tandou,TAN,.855,.815,.805,,
The A2 Milk Company,A2M,.625,.54,.51,,
Theta Asset Mgt acbcbhp17,YTMBHP,103.85,103.78,103.78,,
  acbcwes20,YTMWE1,109.69,109.20,109.20,,
Vortex Pipes,VTX,.035,.028,.02,,
  opt oct15,VTXO,.008,.005,.004,,
Yowie Grp opt dec15,YOWO,.81,.80,.58,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
1ST Available,1ST,.14,.16,-,,
Alchemia,ACL,.034,.035,.035,,
ANZ Banking Grp fym3qut,ANZHA,101.85,102.15,102.90,,
  nyr6qut,ANZPE,95.60,95.67,96.30,,
ARC Explore,ARX,.001,.002,.002,,
Aust Enhanced unt,AYF,6.25,6.26,6.29,,
Austin Engineer,ANG,.585,.615,.66,,
Bendigo&Adelaide Bk hyr3qu,BENHB,74.26,75.00,76.50,,
Cannindah Res,CAE,.008,.016,.016,,
Centaurus Metals,CTM,.006,.007,.01,,
Colonial Hldgs hym3qut,CNGHA,100.65,100.70,102.55,,
Comet Ridge,COI,.062,.063,.069,,
Coventry Grp,CYG,1.48,1.51,1.60,,
Diploma Grp,DGX,.02,.021,.023,,
Enero Grp,EGG,.65,.68,.66,,
Fiducian Grp,FID,1.70,1.78,1.79,,
Fletcher Bldg,FBU,7.32,7.33,7.72,,
Gage Roads Brewing,GRB,.044,.045,.049,,
Heron Res,HRR,.10,.105,.11,,
High Peak Royalties,HPR,.075,.081,.078,,
Hills,HIL,.47,.505,.565,,
Image Res,IMA,.07,.071,.08,,
Katana Capital,KAT,.85,.86,.87,,
Lynas Corp,LYC,.036,.04,.042,,
Macquarie Bank hyr3qu,MBLHB,72.75,73.70,75.60,,
McPherson's,MCP,.55,.61,.95,,
Mindax,MDX,.004,.01,.01,,
MYOB Grp,MYO,3.21,3.29,3.39,,
NAOS Absolute Opp opt nov16,NACO,.01,.02,.021,,
National Aust Bank hyr3qu,NABHA,71.12,72.50,75.10,,
  fym3qut,NABHB,101.86,102.07,103.22,,
Nevada Iron,NVI,.05,.055,.175,,
Pancontinental Oil,PCL,.006,.007,.01,,
Perpetual Equity Inv,PIC,.94,.945,.955,,
PPK Grp,PPK,.45,.495,.55,,
Primary Health Care fym3qu,PRYHA,100.09,100.10,101.01,,
Prime Media Grp,PRT,.705,.71,.85,,
Ram Resources opt feb17,RMRO,.001,.002,.002,,
Ramsay Health Care kpyr6qt,RHCPA,102.20,102.90,105.01,,
Resource Dev Grp,RDG,.011,.015,.018,,
Resource Base,RBX,.003,.004,.004,,
Resource Generation,RES,.055,.062,.069,,
Seek,SEK,14.195,16.19,15.57,,
Segue Res,SEG,.003,.004,.004,,
Seven Grp Hldgs lpyr6qut,SVWPA,79.35,79.46,82.651,,
Shree Minerals,SHH,.015,.017,.03,,
South32,S32,1.87,1.96,2.01,,
Strategic Energy,SER,.027,.028,.05,,
Tlou Energy,TOU,.13,.135,.15,,
Trade Me Grp,TME,3.04,3.09,3.46,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
