Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4540.0 at 16:47 3/11/2009  Report at 19:05 Tuesday 3/11/2009. Processed 20:12 Tuesday 3/11/2009.,,,,,,,,,,,,


,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Advanced Share,ASW,0.31,0.3,0.3,,,,,,,,
Atlantic Ltd opt dec11,ATIO,0.039,0.033,0.033,,,,,,,,
BBI Eps Ltd pref,BEPPA,0.429,0.399,0.41,,,,,,,,
Blaze Intl,BLZ,0.018,0.015,0.015,,,,,,,,
CBD Energy Ltd,CBD,0.19,0.18,0.18,,,,,,,,
  12.5% cn,CBDG,0.16,0.15,0.15,,,,,,,,
Hemisphere Res,HEM,0.78,0.59,0.59,,,,,,,,
  opt mar10,HEMO,0.515,0.38,0.38,,,,,,,,
Heritage Gold NZ,HTM,0.04,0.028,0.028,,,,,,,,
Jindalee Res,JRL,1.2,1.02,1.12
Midas Res rts 06nov,MDSR,0.02,0.014,0.014
Montezuma Min Co opt aug11,MZMO,0.115,0.1,0.1
Paramount Min,PCP,0.081,0.074,0.077
Pro-Pac Packaging,PPG,0.24,0.22,0.22
Target Energy opt oct12,TEXOB,0.017,0.015,0.015
Village Roadshow 'a' pref,VRLPA,1.79,1.78,1.78
Wilson Htm Invest,WIG,1.65,1.63,1.63
New Yearly Lows,,,,
Folkestone Ltd,FLK,0.13,0.14,0.14
Matrixview Ltd cdi,MVU,0.015,0.03,0.03
Oropa Ltd opt jan10,ORPOA,0.004,0.006,0.006
RIMCapital Ltd,RMC,0.033,0.04,0.04
Strategic Pooled,SPD,0.1,0.125,0.125
Viterra Inc cdi 1:1,VTA,10.26,10.39,10.39
