ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4659.8 at 2011-06-30T17:33:21. Report at Thursday, June 30, 2011. Processed Friday at 2011-07-01T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Ainsworth Game Tech,AGI,.38,.335,.36,,
AMCB Fund No 4,AKX,97.42,97.35,97.00,,
AMCB Fund No 3,AKU,62.00,49.197,50.387,,
Catalyst Metals,CYL,.395,.335,.295,,
Cougar Metals,CGM,.05,.031,.025,,
Crown,CWN,9.06,8.72,8.87,,
Datasquirt,DSQ,.335,.25,.18,,
Envestra,ENV,.695,.64,.665,,
Ideas Int'l,IDE,.95,.90,.90,,
IPGA,IPP,.975,.915,.78,,
Mintails rts 04jul,MLIR,.012,.002,-,,
MRG Metals Ltd,MRQ,.26,.25,-,,
Sigma Pharmaceutical,SIP,.535,.515,.40,,
Sonic Healthcare,SHL,13.14,12.28,12.66,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
3D Oil,TDO,.125,.15,.17,,
3Q Hldgs,TQH,.041,.06,.055,,
Alchemy Resources,ALY,.145,.16,.195,,
Alternative Invest unt,AIQ,.68,.72,.71,,
APAC Coal,AAL,.009,.016,.018,,
Apex Minerals opt nov12,AXMO,.001,.002,.002,,
Argentina Min,AVK,.15,.20,.225,,
Aussie Q Res,AQR,.25,.30,.29,,
Bassari Res,BSR,.062,.078,.087,,
Beacon Minerals,BCN,.006,.008,.011,,
BioDiem,BDM,.08,.10,.16,,
Bioniche cdi,BNC,.90,.96,.96,,
Blue Energy,BUL,.06,.07,.08,,
Boulder Steel,BGD,.076,.08,.082,,
Brazilian Metal Grp opt mar14,BMGO,.03,.033,.037,,
Burleson Energy,BUR,.036,.039,.043,,
Cape Alumina,CBX,.20,.22,.25,,
Carnavale Res,CAV,.055,.056,.09,,
Carnegie Wave Energy,CWE,.073,.084,.096,,
Carpentaria Expl,CAP,.29,.34,.43,,
CathRx,CXD,.105,.12,.16,,
Cazaly Res,CAZ,.225,.27,.26,,
CCK Financial,CCK,.024,.025,.05,,
ComOps,COM,.029,.03,.03,,
CordLife,CBB,.10,.215,.241,,
Cortona Res,CRC,.105,.125,.135,,
Diploma Grp,DGX,.10,.135,.17,,
E & A,EAL,.12,.135,.155,,
Emergent Res,EMG,.079,.09,.11,,
Emmerson Res,ERM,.10,.105,.12,,
Energy Metals,EME,.36,.38,.48,,
European Nickel cdi,ENK,.185,.22,.21,,
Forte Energy,FTE,.057,.061,.067,,
Fox Res,FXR,.043,.056,.063,,
Funtastic,FUN,.055,.065,.086,,
Geothermal Res,GHT,.075,.083,.083,,
Global Res Corp,GRM,.017,.018,.03,,
Golden State Res,GDN,.012,.013,.012,,
Grandbridge,GBA,.086,.09,.10,,
Groote Res,GOT,.11,.12,.17,,
Gunns forests,GNSPA,57.00,57.70,65.15,,
Haranga Res,HAR,.185,.23,.255,,
Horseshoe Metals,HOR,.175,.19,.21,,
ING Real Est Ente unt,IEF,.066,.073,.09,,
Ironclad Min,IFE,.55,.61,.655,,
Island Sky Aust,ISK,.006,.007,.011,,
Jindalee Res,JRL,.33,.355,.35,,
K & S Corp,KSC,1.41,1.47,1.60,,
KarmelSonix,KSX,.009,.011,.011,,
Key Petroleum,KEY,.013,.017,.025,,
Korab Res,KOR,.125,.16,.19,,
Lawson Gold,LSN,.14,.15,.15,,
Lodestar Min,LSR,.051,.06,.07,,
Magna Min,MAN,.003,.004,.004,,
Magnetic Res ctg,MAUCA,.001,.022,.021,,
MEC Res opt jul13,MMRO,.035,.046,.071,,
Metal Bank Ltd,MBK,.11,.15,.16,,
Metaliko Res,MKO,.077,.085,.115,,
Metallica Min rts 01jul,MLMR,.015,.03,-,,
Middle Island Res,MDI,.28,.33,.35,,
Midwinter Res,MWN,.091,.10,.12,,
Mining Projects,MPJ,.023,.025,.031,,
Moby Oil & Gas,MOG,.03,.033,.04,,
Modena Res,MDA,.022,.03,.055,,
Morning Star Gold,MCO,.23,.24,.26,,
Mothercare,MLC,.19,.20,.20,,
Musgrave Min,MGV,.155,.16,.17,,
Nuplex Industries,NPX,2.11,2.35,2.28,,
Odin Energy,ODN,.008,.009,.01,,
Orion Equities,OEQ,.305,.32,.325,,
Outback Metals,OUM,.015,.017,.018,,
Panorama Synergy,PSY,.033,.052,.059,,
Papyrus Aust,PPY,.045,.06,.065,,
Planet Gas,PGS,.019,.032,.036,,
Primary Health Care bondsep15,PRYHA,95.50,95.70,98.60,,
Prince Hill Wines,PHW,.004,.005,.005,,
Quantum Res,QUR,.005,.006,.009,,
Red Hill Iron,RHI,2.18,2.20,2.35,,
Resource Min Corp opt mar12,RMIO,.001,.002,.002,,
Reverse Corp,REF,.051,.058,.075,,
Savcor Grp,SAV,.04,.051,.05,,
Select Harvests,SHV,1.80,1.835,2.01,,
Southern Gold,SAU,.052,.057,.068,,
Summit Res,SMM,1.495,1.635,2.19,,
Tamawood,TWD,2.28,2.35,2.55,,
Terrain Minerals,TMX,.012,.014,.018,,
Terramin Aust,TZN,.25,.30,.285,,
Thundelarra Explore,THX,.27,.30,.35,,
Tidewater Invest,TDI,.17,.18,.245,,
Timpetra Res,TPR,.115,.13,.135,,
Toro Energy,TOE,.068,.069,.089,,
Triton Gold,TON,.045,.047,.069,,
Van Eyk Three Pillar,VTP,.675,.71,.77,,
Viking Ashanti,VKA,.14,.15,.17,,
Wah Nam Int'l,WNI,.065,.095,.15,,
Webfirm Grp,WFM,.082,.09,.105,,
Western Manganese,WMN,.10,.125,.15,,
Whinnen Res opt apr13,WWWO,.013,.02,.023,,
White Rock Minerals,WRM,.235,.28,.27,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
