ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5173.3 at 2013-05-15T16:43:05. Report at Wednesday, May 15, 2013. Processed Thursday at 2013-05-16T01:00:17+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Ainsworth Game Tech,AGI,4.33,4.00,3.87,,
Air New Zealand,AIZ,1.265,1.25,1.255,,
Allied Healthcare,AHZ,.039,.036,.032,,
Amcom Telco,AMM,2.16,2.10,2.06,,
Amcor,AMC,10.47,10.11,9.90,,
AMP,AMP,5.79,5.67,5.45,,
APA Grp stp,APA,6.93,6.75,6.59,,
Aristocrat Leisure,ALL,4.37,4.22,3.975,,
Asia Pacific Data def x ppd,AJD,1.14,1.12,-,,
ASX,ASX,39.50,38.76,37.67,,
Aurizon Hldgs,AZJ,4.50,4.35,4.18,,
Aurora Prop unt,AUP,5.68,5.67,5.64,,
Aust Foundation,AFI,5.71,5.70,5.60,,
Bendigo & Adelaide Bk pref,BENPB,96.00,94.86,94.50,,
BetaSharesYldMaximiser,YMAX,11.68,11.65,11.61,,
Brambles,BXB,9.43,9.19,8.82,,
Calliden Grp,CIX,.29,.24,.24,,
Caltex Aust notesep37,CTXHA,107.40,107.15,106.20,,
carsales.com,CRZ,10.47,9.93,9.99,,
Challenger,CGF,4.37,4.36,4.29,,
Corazon Min,CZN,.053,.046,.047,,
Corporate Travel,CTD,4.98,4.85,4.90,,
Crown,CWN,13.75,13.24,13.02,,
CSL,CSL,64.70,63.49,63.05,,
DEXUS Prop Grp stp,DXS,1.24,1.20,1.17,,
DuluxGroup,DLX,4.875,4.58,4.75,,
EFTEL,EFT,.49,.455,.465,,
Energy Developments,ENE,4.25,4.10,3.85,,
Fairfax Media,FXJ,.672,.65,.67,,
Finbar Grp,FRI,1.70,1.595,1.60,,
Fisher & Paykel Health,FPH,2.36,2.28,2.21,,
Flagship Invest,FSI,1.40,1.38,1.36,,
FlexiGroup,FXL,4.69,4.62,4.20,,
Global Masters Fund,GFL,.95,.925,.88,,
Goodman Grp stp,GMG,5.59,5.54,5.31,,
Growthpoint Prop stp,GOZ,2.59,2.54,2.55,,
Henderson Grp cdi,HGG,2.76,2.70,2.48,,
Homeloans,HOM,.97,.92,.96,,
Hunter Hall Global,HHV,.86,.845,.84,,
IAG Finance (NZ) exch.note,IANG,105.75,104.80,105.00,,
Infomedia,IFM,.515,.47,.51,,
IOOF Hldgs,IFL,9.14,8.96,8.89,,
iShares Glb Cons cdi,IXI,87.11,84.84,83.65,,
iShares Glb Health cdi,IXJ,79.63,76.87,75.23,,
iShares Glb Telco cdi,IXP,65.04,63.61,61.38,,
iShares Global 100 cdi,IOO,72.62,71.24,68.00,,
iShares S&P MidCap cdi,IJH,121.55,117.93,110.86,,
iShares MSCI Aus 200,IOZ,22.83,22.76,22.50,,
iShares MSCI EAFE cdi,IVE,63.56,62.54,59.38,,
iShares MSCI Em Mkt cdi,IEM,44.09,43.99,41.49,,
iShares MSCI Hong Kong cdi,IHK,20.99,20.55,19.80,,
iShares MSCI Japan cdi,IJP,12.23,11.70,11.31,,
iShares MSCI Singapore cdi,ISG,14.83,14.63,13.89,,
iShares MSCI Taiwan cdi,ITW,14.29,14.10,13.51,,
iShares Russell 2000 cdi,IRU,99.26,95.88,90.54,,
iShares S&P 500 cdi,IVV,169.19,163.15,155.25,,
iShares S&P Asia 50 cdi,IAA,47.90,47.60,45.45,,
iShares S&P Europe 350 cdi,IEU,42.94,42.20,40.44,,
iShares S&P/ASX 20,ILC,23.82,23.74,23.61,,
iShares S&P SmCap cdi,IJR,92.29,89.10,84.21,,
iSonea,ISN,.27,.185,.10,,
  opt jun14,ISNOB,.115,.057,.025,,
Lend Lease Grp stp,LLC,11.33,11.16,10.79,,
M2 Telecomms,MTU,6.30,6.19,5.68,,
Macquarie Grp,MQG,47.37,46.135,39.20,,
Magellan Fin Grp,MFG,8.40,7.87,7.17,,
  opt jun16,MFGOC,5.60,5.10,4.10,,
Magellan Flagship opt oct17,MFFO,.375,.33,.30,,
Mirvac Grp stp,MGR,1.835,1.75,1.805,,
News Corp b voting,NWS,34.15,33.21,30.89,,
  a nonvote,NWSLV,34.02,33.04,30.79,,
Preferred Capital perls iii,PCAPA,188.48,187.90,186.90,,
QBE Insurance Grp,QBE,15.75,14.58,13.78,,
Ramsay Health Care,RHC,35.21,34.14,33.23,,
RBS Bank of America,RBSBAC,13.40,12.70,12.06,,
REA Grp,REA,33.66,32.90,31.40,,
ResMed Inc cdi,RMD,5.17,5.02,4.64,,
RNY Prop Tr unt,RNY,.305,.30,.285,,
Sigma Pharmaceutical,SIP,.84,.81,.80,,
Singapore Tel cdi,SGT,3.29,3.16,3.08,,
Sonic Healthcare,SHL,14.94,14.51,14.08,,
SPDR 200 Fund etf unt,STW,49.77,49.60,49.04,,
SPDR 50 Fund etf unt,SFY,52.77,52.44,52.04,,
SPDR Prop Fund etf unt,SLF,10.42,10.27,10.20,,
SPDRWorld ex Aust etf unt,WXOZ,16.73,16.28,15.57,,
Stockland stp,SGP,3.98,3.88,3.94,,
Sydney Airport forus,SYD,3.73,3.59,3.48,,
Templeton Global,TGG,.975,.95,.95,,
Transurban Grp stp,TCL,7.07,6.96,6.83,,
Treasury Grp,TRG,7.00,6.49,6.65,,
Treasury Wine Estates,TWE,6.39,6.17,6.03,,
US Select POF unt,USF,1.64,1.61,1.60,,
Villa World Grp,VLW,1.15,1.115,1.11,,
Vngd All-World ex-US cdi,VEU,49.46,48.62,46.43,,
Vngd Aust High Yield etf unt,VHY,64.47,64.32,63.71,,
Vngd Aust Property etf unt,VAP,64.94,64.38,63.03,,
Vngd US Total Market cdi,VTS,86.47,83.88,79.90,,
Vocus Comms,VOC,2.46,2.40,2.13,,
Westfield Grp stp,WDC,12.39,12.18,11.80,,
Westpac TPS Tr pref,WCTPA,94.50,93.50,93.10,,
Yowie Grp opt dec15,YOWO,.04,.033,.033,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aguia Res,AGR,.069,.075,.076,,
Alara Res,AUQ,.07,.085,.095,,
Alliance Aviation,AQZ,1.71,1.785,1.80,,
Auroch Min,AOU,.10,.12,.15,,
Ausgold,AUC,.025,.031,.032,,
AusNiCo,ANW,.006,.009,.009,,
Aust Oil Co,AOC,.03,.04,.05,,
BetaSharesBearFund,BEAR,18.92,18.95,19.16,,
BioDiem,BDM,.026,.032,.03,,
Bisalloy Steel,BIS,1.07,1.08,1.15,,
Blackwood Corp,BWD,.064,.085,.08,,
Bulletin Res,BNR,.041,.047,.045,,
Carbine Tungsten,CNQ,.054,.056,.06,,
Cardno,CDD,5.50,6.30,6.12,,
Cauldron Energy,CXU,.10,.125,.12,,
Cobar Cons Res rts 21may,CCUR,.001,.003,-,,
Drummond Gold,DGO,.004,.005,.005,,
Elixir Pet,EXR,.016,.018,.019,,
Galileo Japan Tr unt,GJT,.50,.59,.58,,
Gindalbie Metals,GBG,.15,.155,.17,,
Gladiator Res,GLA,.006,.009,.01,,
Global Construct,GCS,.47,.55,.65,,
Glory Res,GLY,.07,.081,.081,,
GoConnect,GCN,.006,.007,.007,,
Haranga Res,HAR,.088,.105,.105,,
Hodges Res,HDG,.06,.067,.07,,
Indo Mines,IDO,.075,.085,.08,,
Kalnorth Gold,KGM,.14,.16,.19,,
Latin Res,LRS,.075,.125,.12,,
Liontown Res,LTR,.015,.018,.016,,
Lithex Res,LTX,.024,.039,.034,,
Mantle Min Corp opt dec13,MNMOA,.004,.008,.008,,
Medtech Global,MDG,.021,.03,.03,,
MetroCoal,MTE,.072,.073,.075,,
Monadelphous Grp,MND,17.90,20.23,19.55,,
Mutiny Gold opt jul13,MYGOA,.004,.005,.008,,
Naracoota Res,NRR,.02,.021,.021,,
New Horizon Coal,NHO,.04,.062,.06,,
Newcrest Min,NCM,15.85,16.015,15.89,,
Pan Asia Corp,PZC,.034,.039,.045,,
Panoramic Res,PAN,.26,.28,.275,,
Red Mountain Mining,RMX,.008,.025,.043,,
Resource Dev Grp,RDG,.06,.07,.065,,
Resource & Invest,RNI,.081,.087,.09,,
Resource Base,RBX,.016,.026,.02,,
Rialto Energy,RIA,.033,.038,.042,,
Rum Jungle Resources,RUM,.14,.145,.15,,
Sedgman,SDM,.64,.70,.655,,
Silver Lake Res,SLR,.90,.94,.98,,
Silver Mines,SVL,.028,.034,.032,,
Solco,SOO,.015,.02,.02,,
Sthn Cross Gold,SXG,.02,.021,.022,,
Straits Resources,SRQ,.02,.025,.023,,
Strike Res,SRK,.069,.072,.08,,
Syndicated Metals,SMD,.019,.027,.026,,
Torrens Energy,TEY,.035,.039,.041,,
Transfield Services,TSE,1.36,1.505,1.525,,
TUC Resources,TUC,.048,.053,.079,,
UGL,UGL,7.89,9.77,9.53,,
Westside Corp,WCL,.205,.245,.225,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
