ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5444.8 at 2014-04-17T16:37:36. Report at Thursday, April 17, 2014. Processed Friday at 2014-04-18T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
AIMS Prop Sec Fund unt,APW,.092,.09,.09,,
Alumina,AWC,1.385,1.33,1.265,,
Aust Ethical,AEF,32.00,31.00,31.03,,
Bank of Qld,BOQ,12.95,12.663,12.801,,
Beacon Lighting Grp,BLX,1.12,-,-,,
BetaShares Commods etf unt,QCB,16.72,16.53,16.52,,
CIC Aust,CNB,.72,.68,.70,,
CSR,CSR,3.76,3.715,3.535,,
Decimal Software,DSX,.305,.17,.174,,
Energy One,EOL,.345,.20,.10,,
Globe Int'l,GLB,.475,.43,.42,,
Lend Lease Grp stp,LLC,12.98,12.70,12.10,,
Matrix C & E,MCE,1.33,1.23,1.275,,
National Storage REIT stp,NSR,1.18,1.145,1.16,,
Sheffield Res,SFX,.89,.725,.705,,
Sierra Min opt dec14,SRMOA,.28,.225,.20,,
SP AusNet stp,SPN,1.355,1.337,1.34,,
Sthn Hem Min opt mar16,SUHO,.024,.01,.01,,
Talga Res,TLG,.24,.18,.23,,
Tassal Grp,TGR,4.24,4.17,4.02,,
TTG Fintech cdi,TUP,2.90,2.27,2.36,,
Woodside Petroleum,WPL,40.00,39.48,39.18,,
Woolworths,WOW,37.23,36.48,36.93,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
A1 Invest & Res 12%  cn14,AYIG,.21,.30,.35,,
Acrux,ACR,1.645,1.675,1.685,,
ADX Energy,ADX,.011,.012,.013,,
AGB Apr15,GSBG15,103.815,-,-,,
Bisalloy Steel,BIS,.35,.40,.38,,
Data#3,DTL,.575,.62,.63,,
Delta SBD,DSB,.17,.20,.20,,
iBuy Grp rts 23apr,IBYR,.003,.01,-,,
Imperial Pacific,IPC,.75,.90,.90,,
Kazakhstan Corp,KPC,.20,.24,1.00,,
KIN Mining,KIN,.21,.225,.24,,
Midas Res def,MDSDA,.13,.175,-,,
Multiplex European unt,MUE,.016,.031,.03,,
Neon Energy,NEN,.019,.024,.022,,
Noni B,NBL,.42,.45,.53,,
Northern Manganese,NTM,.016,.018,.02,,
PaperlinX,PPX,.032,.034,.035,,
Phoslock Water,PHK,.028,.038,.041,,
Pura Vida Energy,PVD,.355,.37,.375,,
Sovereign Gold,SOC,.07,.076,.097,,
Tabcorp Hldgs bondmay14,TAHHA,99.51,100.95,100.55,,
Yancoal Aust,YAL,.34,.385,.38,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
