ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5415.0 at 2015-01-02T16:44:06. Report at Friday, January 2, 2015. Processed Saturday at 2015-01-03T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
1-Page,1PG,1.24,1.075,1.20,,
A1 Gold opt nov19,AYCO,.011,.009,.009,,
Austal,ASB,1.515,1.49,1.505,,
Cervantes Corp,CVS,.011,.009,.01,,
Chorus,CNU,2.60,2.56,2.59,,
Dome Gold Mines,DME,.31,.30,.30,,
Healthscope,HSO,2.75,2.70,2.73,,
ImpediMed,IPD,.91,.815,.85,,
IPH,IPH,3.55,3.50,3.51,,
IRESS,IRE,10.95,10.53,10.87,,
iShares Gov Infl etf unt,ILB,113.84,112.90,113.78,,
iShares China LCap cdi,IZZ,51.85,50.84,51.60,,
Magellan Flagship,MFF,1.96,1.79,1.89,,
  opt oct17,MFFO,.84,.73,.79,,
Mustera Prop Grp,MPX,.225,.205,.22,,
Nanosonics,NAN,1.45,1.285,1.37,,
Nexus Bonds nexus4,NXBHD,98.00,97.00,97.01,,
oOh! Media,OML,2.05,1.98,2.00,,
Refresh Grp,RGP,.066,.062,.064,,
SG Fleet Grp,SGF,2.15,2.07,2.10,,
Stokes,SKS,.45,.42,.44,,
Vita Grp,VTG,1.375,1.33,1.365,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
3D Oil,TDO,.045,.047,.047,,
IPB Pet,IPB,.015,.017,.016,,
MBD Corp,MBD,.016,.02,.02,,
Sovereign Gold,SOC,.005,.01,.007,,
TTG Fintech cdi,TUP,.295,.30,.30,,
Wildhorse Energy rts 30jan,WHER,.003,-,.005,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
