ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4431.5 at 2012-11-23T16:47:37. Report at Friday, November 23, 2012. Processed Saturday at 2012-11-24T01:00:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Authorised Invest,AIY,.058,.033,.02,,
BluGlass,BLG,.37,.28,.18,,
Cradle Res,CXX,.22,.14,.13,,
  opt jan15,CXXO,.10,.031,.032,,
Fletcher Bldg,FBU,6.32,5.93,6.06,,
Goodman Grp forus,GMG,4.62,4.57,4.54,,
Horizon Oil,HZN,.435,.40,.395,,
Infomedia,IFM,.385,.37,.365,,
iShares MSCI Hong Kong cdi,IHK,18.37,18.20,18.24,,
Multiplex Sites sites,MXUPA,80.05,79.99,78.50,,
My Net Fone,MNF,.955,.885,.78,,
Orinoco Gold,OGX,.42,.305,.32,,
  opt may15,OGXO,.225,.115,.115,,
Rawson Res,RAW,.115,.096,.11,,
Reece Aust,REH,21.75,21.65,21.25,,
Saunders Int'l,SND,.745,.715,.65,,
The Reject Shop,TRS,14.86,14.53,14.49,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
African Energy Res cdi,AFR,.12,.135,.15,,
Antisense Therapeutic,ANP,.01,.012,.013,,
Ausdrill,ASL,2.07,2.435,2.73,,
Austal,ASB,.57,1.00,1.225,,
Cabcharge Aust,CAB,3.57,4.29,5.40,,
CMA Corp,CMV,.04,.088,.06,,
Compumedics,CMP,.05,.059,.059,,
Dart Min,DTM,.081,.09,.087,,
Delecta,DLC,.004,.005,.005,,
Flinders Mines,FMS,.071,.081,.082,,
Global Res Corp,GRM,.07,.08,.08,,
GR Engineering,GNG,.78,.87,.86,,
Havilah Res opt oct13,HAVO,.06,.08,.10,,
Jatenergy opt mar14,JATO,.001,.008,.008,,
K2 Energy,KTE,.015,.025,.022,,
Kingsrose Min,KRM,.72,.80,.81,,
Korab Res,KOR,.065,.066,.084,,
Marbletrend Grp,MBD,.085,.095,.095,,
Norfolk Grp,NFK,.40,.68,.61,,
Pan Asia Corp,PZC,.055,.065,.073,,
Panorama Synergy,PSY,.026,.03,.039,,
Panterra Gold,PGI,.115,.135,.14,,
Reedy Lagoon Corp,RLC,.06,.07,.07,,
Robust Res,ROL,.47,.55,.61,,
Rongtai Int'l Grp,RIG,.05,.085,.10,,
Sino-Excel Energy,SLE,.04,.061,.05,,
Sth Boulder Mines,STB,.375,.47,.85,,
The Trust Company,TRU,4.30,4.51,4.50,,
TUC Resources,TUC,.063,.08,.086,,
Vngd Aust FI Ind etf unt,VAF,49.98,50.10,50.00,,
Zamia Metals,ZGM,.018,.02,.02,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
