ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5906.8 at 2015-04-24T16:35:36. Report at Friday, April 24, 2015. Processed Saturday at 2015-04-25T01:00:12+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
8I Hldgs cdi,8IH,.90,.86,.54,,
Aristocrat Leisure,ALL,8.72,8.59,8.50,,
Aziana,AZK,.33,.255,.107,,
Blue Sky Alt Invest,BLA,4.76,4.25,4.35,,
Connexion Media opt feb17,CXZO,.062,.038,.04,,
CSG,CSV,1.54,1.507,1.50,,
DuluxGroup,DLX,6.74,6.55,6.44,,
Ellerston Global opt apr18,EGIO,.18,-,-,,
ERM Power,EPW,2.56,2.49,2.36,,
Frontier Capital,FCG,.33,.30,.25,,
Future Generation Inv,FGX,1.145,1.12,1.12,,
Gulf Industrials,GLF,.009,.007,.008,,
iShares S&P 500 etf unt,IHVV,263.99,263.00,262.98,,
iShares MSCI Em Mkt cdi,IEM,57.00,56.54,53.20,,
iShares MSCI SKorea cdi,IKO,81.20,79.85,74.82,,
iShares MSCI Taiwan cdi,ITW,21.52,20.95,21.05,,
iShares Glb Telecom cdi,IXP,84.64,83.43,82.80,,
Laserbond,LBL,.14,.105,.105,,
Liquefied Natural,LNG,5.00,4.78,3.71,,
Lovisa Hldgs,LOV,3.10,2.89,2.70,,
M2 Grp,MTU,11.79,11.57,10.53,,
Macquarie Grp,MQG,83.43,82.80,78.82,,
Mozambi Res,MOZ,.019,.016,.015,,
Nexus Bonds nexus4,NXBHD,98.71,98.41,98.50,,
Otto Energy,OEL,.115,.11,.105,,
Payce Consolidated,PAY,8.00,7.90,7.90,,
Rural Funds Grp stp,RFF,1.14,1.085,1.08,,
Select Harvests,SHV,8.87,8.36,7.98,,
Silver Chef,SIV,8.60,8.46,8.54,,
SPDR Wldex AuHdgd,WXHG,20.30,20.28,19.85,,
Stonehenge Metals,SHE,.052,.027,.014,,
Success Res Global,SGU,.215,.15,.15,,
Sydney Airport forus,SYD,5.46,5.45,5.38,,
Titan Energy,TTE,.035,.031,.034,,
Transurban Grp stp,TCL,10.06,10.01,9.82,,
Urbanise.com,UBN,1.02,.92,.95,,
XTD,XTD,.26,.22,.21,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Beta Aust Str Bear tmf unt,BBOZ,24.46,-,-,,
Breaker Res,BRB,.025,.07,.07,,
  ctg,BRBCA,.003,.015,.015,,
Byron Energy,BYE,.31,.32,.35,,
Classic Minerals,CLZ,.009,.01,.01,,
Dynasty Resources,DMA,.008,.015,.011,,
Hills,HIL,.775,.825,.86,,
Huon Aquaculture,HUO,3.58,4.46,4.53,,
Incremental Oil & Gas,IOG,.02,.024,.024,,
Korvest,KOV,3.80,3.85,3.90,,
MMA Offshore,MRM,.605,.695,.635,,
OBJ,OBJ,.067,.072,.075,,
Prairie Mining,PDZ,.19,.20,.21,,
Redstone Res,RDS,.009,.014,.011,,
The A2 Milk Company,A2M,.49,.52,.53,,
Thomson Res,TMZ,.01,.017,.017,,
Venture Minerals,VMS,.02,.024,.025,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
