Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4859.7 at 16:47 23/10/2009  Report at 19:05 Friday 23/10/2009. Processed 19:22 Friday 23/10/2009.,,,,,,,,,,,,


,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
3D Oil Ltd,TDO,0.325,0.25,0.28,,,,,,,,
A1 Min Ltd,AAM,0.245,0.22,0.235,,,,,,,,
Adelaide Brighton,ABC,3.01,2.8,2.94,,,,,,,,
Adv Surg Dsgn & Mnft,AMT,0.51,0.4,0.5,,,,,,,,
Advanced Share,ASW,0.3,0.28,0.29,,,,,,,,
Air New Zealand fpo nz,AIZ,1.12,1.11,1.03,,,,,,,,
Alara Res Ltd,AUQ,0.215,0.13,0.12,,,,,,,,
ASK Funding Ltd,AKF,0.33,0.26,0.32,,,,,,,,
Aust Infra unt,AIX,1.79,1.63,1.67,,,,,,,,
Automotive Hldgs,AHE,2.31,2.25,2.09
Avalon Min,AVI,0.23,0.185,0.135
AVJennings,AVJ,0.56,0.54,0.43
Avonlea Min,AVZ,0.17,0.09,0.11
Bank of Qld pref,BOQPC,90.75,88.75,90
Base Iron Ltd,BSE,0.11,0.082,0.076
Bell Financial Grp,BFG,1.23,1.105,1
Beyond Intl,BYI,0.66,0.6,0.65
Blackham Res,BLK,0.39,0.35,0.37
BT Invest Mngmnt,BTT,3.32,3.02,2.91
Buccaneer Energy opt nov12,BCCO,0.03,0.027,0.015
Buka Gold Ltd,BKG,0.125,0.075,0.08
Carsales Com Ltd,CRZ,4.16,3.92,4.05
CBD Energy Ltd,CBD,0.16,0.1,0.15
Challenger Kenedix ord unt,CKT,0.79,0.7,0.7
Clarius Grp Ltd,CND,1.15,1.06,0.92
Clime Capital,CAM,1.13,1.12,1.04
Clime Invest,CIW,0.46,0.4,0.39
CO2 Grp Ltd,COZ,0.43,0.4,0.285
Comet Res,CRL,0.051,0.045,0.05
C'wlth Bank  of Aust ,CBA,56.24,56,52.37
Condor Nickel,CNK,0.13,0.085,0.09
Cromwell Grp stpld,CMW,0.785,0.735,0.7
Data#3 Ltd,DTL,8.12,7.89,7.5
DWS Advanced,DWS,1.85,1.64,1.43
Electro Optic Sys,EOS,1.16,1.14,0.96
Ellex Medical Lasers,ELX,0.22,0.185,0.18
Energy And Min opt jul11,EMAO,0.089,0.084,0.08
Euroz Ltd,EZL,1.65,1.46,1.5
Exoma Energy Ltd,EXE,0.3,0.25,0.28
Flight Centre,FLT,16.09,15.53,15.39
GEO Prop Grp stpld,GPM,0.21,0.205,0.19
Gryphon Min Ltd,GRY,0.555,0.52,0.47
GUD Hldgs,GUD,9.67,8.98,9.39
Gunns Ltd forests,GNSPA,79,75,76.5
GWA Intl,GWT,3.18,2.98,2.92
Hexima Ltd,HXL,0.71,0.66,0.58
IAG Finance (Nz) exch.note,IANG,98.5,92,89.5
Impedimed Ltd,IPD,0.79,0.64,0.715
Iron Ore Hldgs,IOH,1.15,0.935,0.78
  opt apr11,IOHO,0.32,0.185,0.17
Ivanhoe Aust,IVA,4.1,3.99,4.05
KFM Divers Inf unt,KIL,0.93,0.9,0.7
King Island,KIS,0.3,0.215,0.23
KLM Grp Ltd,KLM,0.45,0.375,0.29
Living Cell Tech opt dec10,LCTO,0.12,0.1,0.03
Macq Fortress frn aug35,MFNHA,0.225,0.22,0.2
Macq Media stpld,MMG,2.53,2.33,2.07
Manaccom Corp Ltd,MNL,0.55,0.42,0.48
New Age Exploration,NAE,0.23,0.21,0.1
Nick Scali Ltd,NCK,1.31,1.17,1.3
North Aust Ltd,NAD,0.049,0.038,0.04
OBJ Ltd,OBJ,0.017,0.007,0.005
  opt dec10,OBJO,0.011,0.005,0.003
Oceania Capital,OCP,3.05,2.9,2.96
Phoenix Copper,PNX,0.22,0.15,0.1
Red Sky Energy,ROG,0.065,0.042,0.039
  opt sep11,ROGOA,0.042,0.022,0.02
Reed Res Ltd,RDR,0.6,0.51,0.58
Richmond Min,RHM,0.22,0.15,0.115
Rimfire Pacific,RIM,0.028,0.02,0.023
Schaffer Corp Ltd,SFC,6.65,6.5,5.65
Seek Ltd,SEK,6.81,6.6,6.02
Silver Swan Grp,SWN,0.56,0.49,0.52
Sirtex Medical,SRX,6.26,5.72,5.18
Skilled Grp Ltd,SKE,2.54,2.36,2.23
Suncorp-Metway,SUN,9.59,9.37,8.98
Torrens Energy opt mar10,TEYO,0.12,0.07,0.105
Tower Aust,TAL,3.11,3,3.02
Transpacific Sps stepup pf,TPAPA,72.5,71,71
Tri Origin Min,TRO,0.17,0.14,0.145
Trojan Equity,TJN,0.455,0.45,0.45
Uran Ltd,URA,0.088,0.073,0.072
Village Roadshow,VRL,1.7,1.54,1.595
  'a' pref,VRLPA,1.68,1.42,1.55
WAM Capital Ltd,WAM,1.345,1.31,1.29
Wattyl Ltd,WYL,1.07,0.955,0.97
Wesfarmers Ltd,WES,28.54,27.45,26.8
  part prot,WESN,28.66,27.55,26.87
Westpac Banking,WBC,27.4,27.38,26.74
White Cliff Nickel opt jun11,WCNO,0.025,0.019,0.02
Whitehaven Coal,WHC,4.23,4.08,3.8
Wridgways Aust,WWA,2.75,2.55,2.62
New Yearly Lows,,,,
Digislide Hldgs,DGI,0.3,0.34,0.33
Eagle Nickel Ltd opt jul12,ENLO,0.004,0.08,0.08
iShares Glb Health cdi 1:1,IXJ,53.7,54.13,55.5
iShares MSCI Japan cdi 1:1,IJP,10.64,10.73,11.43
Oropa Ltd opt jan10,ORPOA,0.006,0.01,0.029
Sth American Cor,SAY,0.055,0.061,0.07
