ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4636.9 at 2010-09-30T16:37:39. Report at Thursday, September 30, 2010. Processed Friday at 2010-10-01T01:00:02+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Apollo Gas,AZO,.90,.635,.61,,
Aruma Res Ltd,AAJ,.195,.185,.18,,
Auzex Res opt feb12,AZXOA,.26,.15,-,,
Avanco Res,AVB,.105,.082,.024,,
  opt apr12,AVBOB,.083,.06,.014,,
Canyon Res Ltd,CAY,.48,.41,.31,,
Capital Min opt jul11,CMYOA,.06,.037,.015,,
Catalyst Metals,CYL,.14,.13,.13,,
Codan,CDA,1.83,1.67,1.58,,
Dart Energy Ltd,DTE,1.23,1.10,.84,,
Ellex Medical Lasers,ELX,.345,.245,.21,,
Empire Beer Grp,EEE,.10,.077,.064,,
Encounter Res,ENR,.57,.37,.38,,
Equinox Min cdi,EQN,5.93,5.53,5.31,,
European Nickel cdi,ENK,.55,.48,.40,,
Finbar Grp,FRI,1.28,1.10,1.10,,
Forge Res Ltd,FRG,.50,.40,-,,
Global Construct,GCS,1.12,1.04,.99,,
IAG Finance (NZ) exch.note,IANG,104.50,102.40,103.50,,
Integra Min,IGR,.56,.53,.45,,
Intrepid Mines,IAU,1.405,1.30,.83,,
Mayan Iron Corp,MYN,.20,.165,.195,,
Medusa Min,MML,5.02,4.84,4.13,,
Metals X,MLX,.30,.255,.165,,
Multiplex European unt,MUE,.22,.20,.18,,
Orica pref,ORIPB,98.30,98.00,96.99,,
Pacific Ore,PSF,.095,.09,.081,,
Rialto Energy,RIA,.46,.38,.36,,
Saracen Min opt jun13,SARO,.42,.36,.195,,
Silver Mines opt may11,SVLO,.11,.095,.07,,
Talga Gold Ltd,TLG,.30,.27,.255,,
Tawana Res,TAW,.04,.039,.022,,
Texon Petroleum,TXN,.63,.54,.485,,
Tiger Res,TGS,.325,.25,.25,,
Victorian Gold Mines,VGM,.35,.25,.335,,
  ctg,VGMCA,.24,.165,.18,,
  opt mar14,VGMO,.16,.08,.145,,
Vocus Comms Ltd,VOC,.85,.79,.70,,
Westpac Banking pref,WBCPA,103.65,102.52,101.99,,
White Cliff Nickel,WCN,.13,.085,.074,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Adamus Res rts 07oct,ADURA,.07,.08,-,,
Clean TeQ Hldgs,CLQ,.18,.19,.235,,
Maverick Drilling,MAD,.185,.20,-,,
Medigard,MGZ,.052,.056,.065,,
Norton Gold Fields opt oct10,NGFO,.002,.011,.013,,
PaperlinX,PPX,.435,.465,.515,,
Patrys,PAB,.072,.074,.091,,
Photon Grp,PGA,.084,.099,.09,,
Probiotec,PBP,.94,.97,1.22,,
Programmed Maint,PRG,1.77,1.875,1.96,,
Rubicor Grp,RUB,.028,.031,.037,,
Savcor Grp,SAV,.085,.095,.125,,
Spdrmsciauselecthdy etf unt,SYI,24.50,-,-,,
Telstra Corp,TLS,2.62,2.63,2.74,,
Valad Prop forus,VPG,.074,.077,.08,,
Victory West Moly opt feb12,VWMOA,.018,.02,.023,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
