ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5229.5 at 2013-09-24T16:46:06. Report at Tuesday, September 24, 2013. Processed Wednesday at 2013-09-25T01:00:10+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
1300 Smiles,ONT,7.25,6.60,6.60,,
AdEffective,ABN,.02,.016,.017,,
ANZ Banking Grp cap note,ANZPD,101.29,101.25,100.35,,
BetaSharesYldMaximiser,YMAX,11.90,11.89,11.56,,
BigAir Grp,BGL,.82,.79,.795,,
BT Invest Mgt,BTT,4.45,4.28,4.08,,
Carnavale Res,CAV,.038,.029,.013,,
Challenger,CGF,5.63,5.56,5.22,,
C'wlth Bank  of Aust bonddec15,CBAHA,101.50,100.25,100.399,,
Cryosite,CTE,.665,.61,.60,,
Donaco Intl,DNA,.605,.59,.50,,
  opt jan15,DNAO,.37,.27,.21,,
eBet,EBT,2.85,2.80,2.58,,
Empire Oil & Gas,EGO,.017,.015,.016,,
Equity Trustees,EQT,18.50,17.35,15.45,,
eServGlobal,ESV,.49,.45,.46,,
Hunter Hall Global,HHV,.97,.955,.96,,
Int'l Equities,IEQ,.011,.01,.01,,
iSonea,ISN,.88,.81,.66,,
  opt jun14,ISNOB,.70,.66,.52,,
JB Hi-Fi,JBH,20.84,20.80,19.345,,
Kathmandu Hldgs,KMD,2.86,2.70,2.70,,
Lifestyle Communities,LIC,1.01,.97,.905,,
Lindsay Aust,LAU,.265,.255,.245,,
Medical Aust,MLA,.245,.165,.20,,
Nick Scali,NCK,2.89,2.80,2.69,,
PharmAust opt aug15,PAAO,.006,.004,.004,,
Preferred Capital perls iii,PCAPA,193.50,192.50,190.01,,
Ramsay Health Care cares,RHCPA,107.50,107.15,106.50,,
Sirtex Medical,SRX,13.89,13.39,13.20,,
Villa World Grp,VLW,1.865,1.82,1.675,,
WAM Capital,WAM,1.945,1.935,1.85,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Adv Surg Dsgn & Mnft,AMT,.055,.06,.06,,
Aura Energy,AEE,.044,.047,.056,,
Aust-American Min,AIW,.01,.012,.011,,
AGIB Sep25,GSIQ25,126.182,-,-,,
AGIB Sep30,GSIQ30,116.00,-,-,,
Carbon Polymers,CBP,.022,.025,.025,,
Cassini Res,CZI,.034,.052,.046,,
China Magnesium,CMC,.036,.04,.04,,
Gas2Grid,GGX,.02,.021,.023,,
GBM Resources opt jun16,GBZO,.009,.01,.015,,
Globe Int'l,GLB,.30,.34,.35,,
Hastings High Yld unt,HHY,.345,.375,.385,,
Monteray Mining,MRY,.014,.021,.024,,
Quintessential Res,QRL,.008,.009,.009,,
Sigma Pharmaceutical,SIP,.57,.575,.62,,
Sthn Hem Min cdi,SUH,.048,.05,.05,,
Tangiers Pet opt oct13,TPTOA,.041,.045,.06,,
Venus Metals,VMC,.05,.06,.07,,
Victory Mines,VIC,.009,.01,.01,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
