ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5245.2 at 2015-11-25T16:43:35. Report at Wednesday, November 25, 2015. Processed Thursday at 2015-11-26T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Appen,APX,1.70,1.56,1.56,,
ARB Corp,ARB,15.57,15.50,14.83,,
Aristocrat Leisure,ALL,9.95,9.71,9.37,,
Aurizon Hldgs,AZJ,5.625,5.53,5.26,,
Aveo Grp stp,AOG,3.16,3.12,3.085,,
Baby Bunting Grp,BBN,2.38,2.21,2.02,,
Bellamys Aust,BAL,11.00,10.16,8.79,,
Boss Resources,BOE,.038,.034,.023,,
Bulletproof Grp,BPF,.40,.305,.35,,
BWX,BWX,2.85,2.47,-,,
Castillo Copper,CCZ,.005,.004,.002,,
CBL Corp,CBL,1.80,1.785,1.72,,
CI Res,CII,1.42,1.31,1.21,,
Compumedics,CMP,.40,.34,.37,,
Cove Res,CVE,.019,.01,.01,,
  opt jun19,CVEO,.015,.007,.006,,
Domino's Pizza,DMP,49.61,48.69,48.90,,
Fe Ltd,FEL,.032,.026,.03,,
Fiducian Grp,FID,2.52,2.42,2.36,,
Genesis Minerals,GMD,.022,.017,.017,,
Gleneagle Gold,GLN,.01,.008,.005,,
Global Geoscience,GSC,.011,.01,.007,,
Isentia Grp,ISD,4.38,4.33,4.27,,
Livetiles,LVT,.41,.295,.205,,
Lynas Corp,LYC,.12,.095,.066,,
Magellan Fin Grp,MFG,25.81,25.21,22.86,,
Magellan Flagship opt oct17,MFFO,1.11,1.05,.92,,
Metallica Min,MLM,.099,.085,.055,,
Mirrabooka Invest new,MIRN,2.43,2.38,-,,
Mobile Embrace,MBE,.38,.355,.275,,
NetComm Wireless,NTC,3.67,2.65,1.785,,
Odyssey Energy,ODY,.06,.055,.048,,
Oro Verde,OVL,.013,.009,.012,,
OzForex Grp,OFX,3.55,3.46,2.84,,
PS&C,PSZ,1.18,1.025,1.03,,
QMS Media,QMS,1.145,1.06,1.00,,
RCG Corp,RCG,1.65,1.50,1.475,,
SG Fleet Grp,SGF,3.79,3.58,3.06,,
Sirtex Medical,SRX,40.18,39.75,38.52,,
SmartTrans Hldgs,SMA,.067,.066,.05,,
Star Striker,SRT,.02,.019,.018,,
  opt mar16,SRTO,.016,.015,.013,,
Tassal Grp,TGR,4.66,4.55,4.41,,
Technology One,TNE,4.39,3.99,3.975,,
XTBQAN21,YTMQF2,116.80,116.40,-,,
Touchcorp,TCH,2.28,2.09,1.95,,
Treasury Wine,TWE,7.70,7.68,7.52,,
Universal Biosensors cdi,UBI,.48,.475,.43,,
Universal Coal cdi,UNV,.23,.195,.20,,
US Masters Res Prop bvm3ut,URFHB,103.888,103.45,100.30,,
Viagold Capital,VIA,.60,.49,.49,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
A1 Gold,AYC,.024,.027,.036,,
  opt nov19,AYCO,.006,.011,.017,,
ABM Res,ABU,.074,.081,.18,,
APN News & Media,APN,.455,.475,.47,,
Arowana Internat,AWN,.40,.55,.55,,
Arrium,ARI,.075,.08,.087,,
Ashley Services Grp,ASH,.20,.21,.26,,
Avexa,AVX,.004,.006,.007,,
Base Res,BSE,.05,.054,.058,,
Bendigo&Adelaide Bk lpyr6ut,BENPE,91.50,93.00,92.90,,
Billabong Int'l,BBG,.475,.675,.625,,
Bradken,BKN,.605,.62,.94,,
Capitol Health,CAJ,.30,.305,.355,,
Cassini Res,CZI,.027,.03,.033,,
Challenger lpyr3qut,CGFPA,92.90,93.50,93.60,,
Core Exploration,CXO,.017,.019,.022,,
Crater Gold Mining,CGN,.074,.08,.08,,
Dick Smith Hldgs,DSH,.662,.71,.665,,
Energy Metals,EME,.07,.075,.088,,
Fatfish Internet Grp,FFG,.036,.048,.037,,
Godfreys Grp,GFY,1.97,1.987,1.985,,
Hammer Metals,HMX,.044,.047,.051,,
Insurance Aust Grp lpyr6qut,IAGPC,99.25,100.15,100.00,,
Intueri Edu Grp,IQE,.595,1.25,.95,,
Invion,IVX,.007,.008,.01,,
KGL Res,KGL,.096,.125,.14,,
Mesoblast,MSB,1.435,1.705,3.04,,
Mineral Deposits,MDL,.425,.475,.46,,
Multiplex Sites kpyr3qu,MXUPA,73.01,75.00,73.50,,
Netccentric cdi,NCL,.135,.14,.15,,
Northern Manganese,NTM,.006,.007,.008,,
Ozgrowth,OZG,.125,.13,.13,,
Panoramic Res,PAN,.235,.265,.285,,
Red River Res,RVR,.08,.086,.11,,
Rey Resources,REY,.047,.05,.055,,
Silex Systems,SLX,.375,.38,.425,,
Slater & Gordon,SGH,1.905,2.59,2.735,,
XTB LLC20,YTMLL1,107.37,107.39,108.40,,
White Energy,WEC,.12,.125,.18,,
Windward Res,WIN,.059,.063,.075,,
Yellow Brick Road,YBR,.33,.34,.35,,
Zimplats Hldgs,ZIM,3.90,3.99,4.25,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
