Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4706.7 at 16:47 20/11/2009  Report at 19:05 Friday 20/11/2009. Processed 19:18 Friday 20/11/2009.,,,,,,,,,,,,


,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Adv Surg Dsgn & Mnft,AMT,0.64,0.6,0.6,,,,,,,,
Advanced Share,ASW,0.36,0.31,0.3,,,,,,,,
Alcyone Res Ltd,AYN,0.06,0.044,0.044,,,,,,,,
Altera Res Ltd,AEA,0.12,0.05,0.07,,,,,,,,
Andean Res Ltd,AND,2.58,2.4,2.45,,,,,,,,
Argo Explore,AXT,0.072,0.059,0.057,,,,,,,,
Blackthorn Res,BTR,0.68,0.44,0.475,,,,,,,,
Carbine Res,CRB,0.07,0.05,0.05,,,,,,,,
Carrick Gold Ltd,CRK,1.005,0.9,0.84,,,,,,,,
Carsales Com Ltd,CRZ,4.65,4.53,4.16
Chalice Gold Mines,CHN,0.59,0.54,0.5
Coventry Grp,CYG,2.1,2.02,1.87
Dolomatrix Intl,DMX,0.35,0.33,0.29
Gippsland Ltd,GIP,0.076,0.067,0.066
Global Construct,GCS,0.98,0.88,0.95
Global Geoscience opt aug12,GSCO,0.039,0.022,0.016
Golden West Res,GWR,0.62,0.56,0.405
Gujarat NRE Min,GNM,0.725,0.655,0.67
Halcygen Pharma,HGN,0.66,0.5,0.53
Legacy Iron Ore,LCY,0.145,0.11,0.105
Lindsay Aust,LAU,0.25,0.205,0.21
Lion Selection,LST,1.96,1.9,1.905
M2 Telecommun,MTU,1.7,1.55,1.59
Macq Media stpld,MMG,2.15,1.99,2.066
Macq Radio,MRN,0.63,0.57,0.55
Midas Res optnov12d,MDSOC,0.019,-,-
Moko Mobi Ltd,MKB,0.12,0.105,0.08
Nanosonics Ltd,NAN,0.67,0.6,0.525
North Queensland,NQM,0.36,0.33,0.315
Northern Min opt dec11,NMIOB,0.14,0.12,0.075
Patties Foods Ltd,PFL,1.29,1.07,1.015
Probiomics Ltd,PCC,0.019,0.018,0.012
Red 5 Ltd,RED,0.17,0.15,0.145
RER Grp Ltd opt dec10,RGDO,0.17,0.12,0.15
Sabre Res,SBR,0.61,0.39,0.345
  opt jan10,SBRO,0.155,0.07,0.05
Shield Min,SHX,0.24,0.115,0.16
Target Energy opt oct12,TEXOB,0.031,0.02,0.015
Verus Invest,VIL,0.034,0.032,0.031
Vesture Ltd,VES,0.022,0.015,0.015
Wilson Htm Invest,WIG,1.7,1.6,1.63
New Yearly Lows,,,,
Axiom Min Ltd cdi,AVQ,0.02,0.03,0.03
Capral Ltd def,CAADA,0.38,-,-
Dynasty Metals opt feb10,DMAOA,0.015,0.02,0.025
Heritage Bld Soc 10%3mth19,HBSHA,102.26,104,102.95
Kathmandu Hldgs,KMD,1.695,1.74,-
Luiri Gold Ltd cdi 1:1,LGM,0.365,-,-
Progen Pharmaceutic,PGL,0.5,0.54,0.57
Quantum Res opt nov12,QUROB,0.001,0.01,0.01
Westralian Gas & Pwr opt oct11,WGPOA,0.003,0.004,0.006
