ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5242.6 at 2015-08-27T16:37:06. Report at Thursday, August 27, 2015. Processed Friday at 2015-08-28T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
1-Page,1PG,4.05,3.77,2.78,,
Adherium,ADR,.675,-,-,,
Amaysim Au,AYS,2.29,2.24,2.10,,
Appen,APX,.84,.835,.73,,
Ark Mines,AHK,.091,.085,.06,,
Bellamys Aust,BAL,5.84,5.01,5.59,,
Blackmores,BKL,109.33,91.74,89.25,,
Catapult Grp Intl,CAT,1.76,1.72,1.48,,
Exalt Res,ERD,.033,.031,.03,,
Goldphyre Res,GPH,.082,.05,.075,,
Kangaroo Isl Timber,KPT,9.00,8.50,7.55,,
Macq Telecom Grp,MAQ,8.20,7.50,6.16,,
McMillan Shakespr,MMS,14.84,14.29,14.49,,
oOh! Media,OML,2.90,2.70,2.69,,
Orbital Corp,OEC,.75,.61,.68,,
QMS Media,QMS,.89,.885,.85,,
Regis Healthcare,REG,6.52,5.97,5.86,,
Sedgman,SDM,.835,.75,.795,,
Servcorp,SRV,6.75,6.18,6.15,,
Smartgroup Corp,SIQ,2.95,2.71,2.45,,
Sydney Airport forus,SYD,5.88,5.83,5.64,,
The Citadel Grp,CGL,4.10,3.95,3.85,,
ThinkSmart,TSM,.42,.35,.35,,
Universal Coal cdi,UNV,.16,.145,.12,,
UXC,UXC,1.11,1.08,.937,,
Wellcom Grp,WLL,4.70,4.29,4.00,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Academies A'asia,AKG,.395,.445,.52,,
AEON Metals,AQR,.05,.052,.065,,
Alcoa Inc cdi,AAI,13.50,16.70,18.00,,
Antares Energy,AZZ,.082,.097,.10,,
ANZ Banking Grp lpyr3qut,ANZPA,98.051,100.26,100.01,,
Ariadne Aust,ARA,.35,.37,.38,,
AusQuest opt apr18,AQDOA,.004,.01,.01,,
BetaShares US Str Bear tmf unt,BBUS,14.09,-,-,,
BetaShares Agriculture etf unt,QAG,7.54,7.71,7.85,,
Carbon Energy opt jul16,CNXO,.002,.003,.003,,
Cassini Res,CZI,.044,.054,.06,,
Decimal Software,DSX,.085,.09,.09,,
Genetic Signatures,GSS,.35,.44,.45,,
Icon Energy,ICN,.035,.038,.044,,
iSonea,ISN,.045,.051,.054,,
Korvest,KOV,3.16,3.39,3.55,,
Macquarie Bank hyr3qu,MBLHB,71.00,73.00,71.25,,
Medusa Min,MML,.45,.51,.535,,
Mineral Resources,MIN,4.12,4.32,5.30,,
Newzulu,NWZ,.042,.049,.06,,
NRW Hldgs,NWH,.125,.155,.16,,
Oceania Capital,OCP,1.16,1.26,1.205,,
Potash West,PWN,.025,.03,.038,,
Rey Resources,REY,.064,.091,.085,,
RTG Mining cdi,RTG,.48,.52,.655,,
Strata-X Energy cdi,SXA,.059,.07,.085,,
Westpac Banking nyr3qut,WBCPD,94.70,98.02,97.30,,
Windward Res,WIN,.07,.075,.095,,
Zicom Grp,ZGL,.15,.175,.165,,
Zimplats Hldgs,ZIM,6.15,6.40,6.70,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
