ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4500.5 at 2011-07-29T16:36:37. Report at Friday, July 29, 2011. Processed Saturday at 2011-07-30T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
ALE Prop Grp 7.265un11,LEPHB,104.70,103.00,103.00,,
Augur Res,AUK,.48,.40,.27,,
E-Pay Asia,EPY,.20,.185,.175,,
Ideas Int'l,IDE,1.14,1.01,.95,,
International Coal,ICX,.30,-,-,,
MacarthurCook PSF unt,MPS,.15,.13,.12,,
NIB Hldgs,NHF,1.375,1.325,1.323,,
Telecom Corp of NZ,TEL,2.15,2.14,1.95,,
XRF Scientific,XRF,.27,.235,.235,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Adelaide Brighton,ABC,2.62,2.68,3.01,,
AMP Grp Finance frn apr19,AQNHA,106.85,108.10,107.10,,
AMP,AMP,4.54,4.60,4.65,,
APN News & Media,APN,1.10,1.175,1.26,,
Aust Minerals &  Min,AKA,.095,.105,.12,,
Aust Pharmaceutical,API,.26,.27,.27,,
Australand Prop stp,ALZ,2.50,2.61,2.76,,
Auto Technology,ATJ,.018,.02,.019,,
Bassari Res,BSR,.056,.057,.058,,
BetaShares ASX Fin etf unt,QFN,7.48,7.60,7.77,,
BetaShares Euro etf unt,EEU,13.04,13.25,-,,
Brickworks,BKW,9.90,10.00,10.00,,
Brumby Res opt sep11,BMYOA,.04,.07,.07,,
Carbon Minerals,CRM,1.85,1.99,2.45,,
Carpentaria Expl,CAP,.275,.305,.29,,
Century Aust,CYA,.64,.66,.655,,
CFS Retail Prop unt,CFX,1.725,1.755,1.81,,
CordLife,CBB,.072,.086,.10,,
CSL,CSL,30.51,32.37,30.57,,
Delta SBD,DSB,.75,.80,.785,,
Eden Energy opt jun14,EDEO,.026,.029,.028,,
ERM Power,EPW,1.515,1.585,1.565,,
Fairstar Res opt aug11,FASOA,.002,.004,.005,,
FAR,FAR,.04,.081,.095,,
FKP Prop Grp stp,FKP,.62,.625,.665,,
GGG Resources cdi,GGB,.30,.36,.335,,
Golden West Res,GWR,.53,.58,.55,,
Gujarat NRE Coal,GNM,.29,.295,.41,,
iShares Global 100 cdi,IOO,57.35,59.25,59.02,,
iShares MSCI Aus 200,IOZ,18.96,19.08,19.39,,
iShares MSCI BRIC cdi,IBK,42.15,43.01,43.07,,
iShares MSCI EAFE cdi,IVE,52.80,53.85,54.20,,
iShares S&P Europe 350 cdi,IEU,36.13,36.87,37.90,,
iShares S&P High Div,IHD,13.83,13.84,14.31,,
iShares S&P/ASX 20,ILC,18.99,19.19,19.55,,
JB Hi-Fi,JBH,14.95,14.99,16.02,,
Karoon Gas Aust,KAR,4.17,4.68,4.80,,
Macquarie Grp,MQG,27.07,28.05,30.15,,
Mirvac Grp stp,MGR,1.14,1.215,1.23,,
Myer Hldgs,MYR,2.27,2.33,2.59,,
OceanaGold Corp cdi,OGC,2.17,2.81,2.21,,
Onthehouse Ltd,OTH,.57,.58,.60,,
Q Technology,QTG,.033,.035,.039,,
ResMed Inc cdi,RMD,2.73,2.93,2.83,,
Russell  Aust Value etf unt,RVL,24.59,24.88,24.95,,
Russell High Div etf unt,RDV,23.02,23.17,23.43,,
Select Harvests,SHV,1.715,1.89,1.80,,
Sherwin Iron,SHD,.083,.09,.12,,
SPDR Prop Fund etf unt,SLF,7.19,7.38,7.60,,
SPDR MSCI Aus Sel HDY etf unt,SYI,22.90,22.92,23.40,,
Sun Resources,SUR,.02,.022,.021,,
Suncorp Grp,SUN,7.36,7.58,7.98,,
Timpetra Res,TPR,.10,.11,.115,,
Trafford Res opt jul12,TRFO,.036,.092,.092,,
Vietnam Industrial,VII,.245,.50,.50,,
Vngd All-World ex-US cdi,VEU,44.04,45.14,44.81,,
Vngd Aus High Yield etf unt,VHY,47.73,47.90,48.79,,
Vngd Aust Property etf unt,VAP,44.94,46.07,48.20,,
West Peak Iron,WPI,.17,.19,.18,,
Westfield Grp stp,WDC,7.89,8.14,8.54,,
Westfield Retail Tr stp,WRT,2.40,2.55,2.58,,
Westpac Banking,WBC,20.39,20.51,21.05,,
WHK Grp,WHG,.855,.875,.88,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
