ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5184.1 at 2015-10-05T16:38:05. Report at Monday, October 5, 2015. Processed Tuesday at 2015-10-06T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Altech Chemicals,ATC,.135,.13,.13,,
Aristocrat Leisure,ALL,9.04,8.98,8.68,,
Astro Japan Prop forus,AJA,5.55,5.31,5.30,,
Azure Minerals,AZS,.043,.038,.038,,
Bass Metals,BSM,.016,.015,.015,,
Black Rock Min,BKT,.087,.083,.067,,
Blackmores,BKL,148.99,147.48,147.48,,
Cimic Grp,CIM,25.08,24.57,24.44,,
Data#3,DTL,1.23,1.195,1.195,,
Estia Health,EHE,7.11,6.93,7.03,,
Evolution Mining,EVN,1.39,1.29,1.305,,
Firestrike Res,FIE,.036,.035,.035,,
Gateway Lifestyle stp,GTY,2.61,2.605,2.56,,
Hitech Grp Aust,HIT,.45,.43,.345,,
Ibosses Corp,IB8,.215,.21,.21,,
IPH,IPH,7.45,7.28,7.20,,
Japara Healthcare,JHC,3.02,2.905,2.92,,
Latitude Consolid,LCD,.044,.038,.032,,
Lithium Aust ctg,LITCB,.04,.031,.031,,
NetComm Wireless,NTC,1.785,1.705,1.50,,
Northern Star Res,NST,2.90,2.72,2.72,,
Nufarm,NUF,8.45,8.38,8.24,,
oOh! Media,OML,3.30,3.20,3.17,,
Pacific Ore,PSF,.015,.013,.012,,
Panterra Gold opt dec18,PGIOA,.019,.018,-,,
Prophecy Int'l,PRO,2.26,2.14,1.945,,
Qantas Airways,QAN,3.92,3.87,3.83,,
Ramelius Res,RMS,.207,.195,.195,,
Rural Funds Grp stp,RFF,1.20,1.18,1.17,,
SAI Global,SAI,4.66,4.57,4.56,,
Saracen Min,SAR,.55,.537,.537,,
Soul Pattinson WH,SOL,16.04,15.94,15.21,,
SPDR MSCI W Qmix etf unt,QMIX,15.22,14.94,15.07,,
Torian Res,TNR,.34,.32,.30,,
Treasury Wine,TWE,6.68,6.63,6.58,,
Walkabout Res,WKT,.013,.007,.006,,
Zamanco Min,ZAM,.06,.052,.052,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Ashley Services Grp,ASH,.37,.56,.485,,
Aust Rural Capital,ARC,.465,.475,.475,,
Biotron,BIT,.041,.048,.048,,
Dart Min,DTM,.008,.009,.009,,
Decmil Grp,DCG,.88,.89,.905,,
eServGlobal,ESV,.175,.18,.18,,
Indoor Skydive Aust,IDZ,.35,.355,.355,,
Infomedia,IFM,.75,.765,.765,,
Lakes Oil,LKO,.001,.002,.002,,
Multiplex Sites kpyr3qu,MXUPA,73.50,75.60,77.00,,
Paradigm Bio,PAR,.25,.30,.28,,
Platypus Min,PLP,.007,.008,.008,,
Premiere East Engy,PEZ,.045,.05,.05,,
Rumble Res,RTR,.019,.02,.021,,
Shriro Hldgs,SHM,.785,.79,.79,,
Swick Min Services,SWK,.096,.097,.099,,
Tawana Res,TAW,.003,.004,.004,,
Tlou Energy,TOU,.10,.145,.11,,
Zimplats Hldgs,ZIM,5.10,5.15,5.15,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
